#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,40171768,2361,907696,82,33289285,1870,5974787,11963,,,,,,North America,,,,,,
,Asia,53572636,37653,745631,622,50654445,46564,2172560,27418,,,,,,Asia,,,,,,
,South America,30661358,1607,944223,57,27730619,1999,1986516,32311,,,,,,South America,,,,,,
,Europe,47198934,15385,1086717,421,44527042,26301,1585175,10551,,,,,,Europe,,,,,,
,Africa,5088965,,135050,,4545964,,407951,2699,,,,,,Africa,,,,,,
,Oceania,70306,15,1255,,67450,1,1601,11,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,176764688,57021,3820587,1182,160815511,76735,12128590,84953,22677,490.1,,,,All,,,,,,
1,USA,34321158,,615053,,28400132,,5305973,4529,103115,1848,494349661,1485228,332844357,North America,10,541,1,,,15941
2,India,29510410,2972,374305,18,28162947,13970,973158,8944,21187,269,379624626,272550,1392864531,Asia,47,3721,4,2,0.01,699
3,Brazil,17413996,,487476,,15794548,,1131972,8318,81377,2278,50801042,237396,213992634,South America,12,439,4,,,5290
4,France,5740665,,110420,,5495475,,134770,2106,87763,1688,88959578,1360016,65410682,Europe,11,592,1,,,2060
5,Turkey,5330447,,48721,,5202251,,79475,952,62565,572,57004499,669074,85199052,Asia,16,1749,1,,,933
6,Russia,5222408,13721,126801,371,4809647,8312,285960,2300,35771,869,143100000,980178,145993915,Europe,28,1151,1,94,3,1959
7,UK,4565813,,127904,,4287870,,150039,158,66923,1875,193264021,2832769,68224429,Europe,15,533,0,,,2199
8,Italy,4244872,,127002,,3957557,,160313,565,70306,2103,68604561,1136264,60377320,Europe,14,475,1,,,2655
9,Argentina,4124190,,85343,,3721350,,317497,7910,90465,1872,15215447,333753,45588945,South America,11,534,3,,,6964
10,Colombia,3753224,,95778,,3477656,,179790,8155,73024,1863,18206556,354235,51396835,South America,14,537,3,,,3498
11,Spain,3733600,,80501,,3509730,,143369,966,79826,1721,51240666,1095542,46771984,Europe,13,581,1,,,3065
12,Germany,3723294,,90470,,3580600,3800,52224,1598,44305,1077,62263057,740889,84038309,Europe,23,929,1,,,621
13,Iran,3028717,,82098,,2652792,,293827,3483,35627,966,21563119,253651,85011112,Asia,28,1035,4,,,3456
14,Poland,2877608,140,74574,1,2648859,355,154175,303,76113,1972,16660303,440665,37807215,Europe,13,507,2,4,0.03,4078
