#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,107319239,36334,1492852,92,100461111,24700,5365276,9399,,,,,,North America,,,,,,
,Asia,163272622,112661,1442124,57,157480630,35552,4349868,10875,,,,,,Asia,,,,,,
,South America,60700163,3801,1309025,3,57751953,12162,1639185,10447,,,,,,South America,,,,,,
,Europe,208958593,,1861748,,198401775,14836,8695070,6618,,,,,,Europe,,,,,,
,Oceania,10402278,56048,14846,86,9891818,10527,495614,169,,,,,,Australia/Oceania,,,,,,
,Africa,12421661,,256335,,11569351,,595975,1016,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,563075277,208844,6376945,238,535557344,97777,21140988,38524,72237,818.1,,,,All,,,,,,
1,USA,90683223,,1046613,,86137546,,3499064,4077,,,1058287178,,,North America,,,,,,
2,India,43672155,,525519,,43011874,,134762,698,31029,373,867769574,616551,1407458411,Asia,32,2678,2,,,96
3,Brazil,33005278,,674166,,31346111,,985001,8318,153074,3127,63776166,295785,215616701,South America,7,320,3,,,4568
4,France,32548947,,150305,,30204294,,2194348,869,496432,2292,271490188,4140734,65565718,Europe,2,436,0,,,33468
5,Germany,29308100,,142139,,27486300,,1679661,1173,347557,1686,122332384,1450709,84325954,Europe,3,593,1,,,19919
6,UK,22883995,,180718,,22294298,14778,408979,146,333549,2634,522526476,7616168,68607534,Europe,3,380,0,,,5961
7,Italy,19667320,,169390,,18147449,,1350481,375,326255,2810,230958097,3831295,60281990,Europe,3,356,0,,,22403
8,S. Korea,18602109,40248,24680,12,18295105,6773,282324,67,362202,481,15804065,307721,51358445,Asia,3,2081,3,784,0.2,5497
9,Russia,18468310,,381669,,17894065,,192576,2300,126442,2613,273400000,1871820,146061049,Europe,8,383,1,,,1318
10,Turkey,15180444,,99057,,15035727,,45660,975,176157,1149,162743369,1888512,86175464,Asia,6,870,1,,,530
11,Spain,13032841,,108948,,12370046,,553847,339,278531,2328,471036328,10066726,46791413,Europe,4,429,0,,,11837
12,Vietnam,10756254,,43090,,9780172,,932992,30,108528,435,85826548,865966,99110760,Asia,9,2300,1,,,9414
13,Japan,9810874,68191,31465,20,9358710,25744,420699,90,78054,250,57943235,460989,125693349,Asia,13,3995,2,543,0.2,3347
14,Argentina,9426171,,129145,,9216015,3668,81011,393,204761,2805,35716069,775847,46034964,South America,5,356,1,,,1760
15,Australia,8605813,44242,10442,57,8236875,,358496,137,329743,400,74871899,2868811,26098578,Australia/Oceania,3,2499,0,1695,2,13736
16,Netherlands,8253854,,22409,,8083744,,147701,54,479553,1302,21107399,1226349,17211574,Europe,2,768,1,,,8581
17,Iran,7255017,,141451,,7065473,,48093,386,84196,1642,52690831,611487,86168393,Asia,12,609,2,,,558
18,Mexico,6301645,36334,326189,92,5393938,24700,581518,4798,47858,2477,16978434,128943,131673839,North America,21,404,8,276,0.7,4416
19,Colombia,6198848,,140202,,6008044,,50602,342,119254,2697,35662857,686084,51980326,South America,8,371,1,,,973
20,Indonesia,6116347,,156806,,5937625,,21916,2771,21893,561,101731686,364139,279376284,Asia,46,1782,3,,,78
21,Poland,6024488,,116458,,5335725,,572305,408,159535,3084,36529495,967342,37762763,Europe,6,324,1,,,15155
