#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,30259714,148942,644519,4406,19145863,109130,10469332,33262,,,,,,North America,,,
,Asia,22938763,68960,370304,827,21381079,64702,1187380,23789,,,,,,Asia,,,
,South America,15735599,85908,412142,1689,13884487,31092,1438970,19720,,,,,,South America,,,
,Europe,30004061,200159,695284,5717,16739128,123715,12569649,29912,,,,,,Europe,,,
,Africa,3551245,18150,89935,840,3026004,22759,435306,2750,,,,,,Africa,,,
,Oceania,50121,16,1076,,34016,10,15029,10,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,102540224,522135,2213275,13479,74211283,351408,26115666,109443,13155,283.9,,,,All,,,
1,USA,26464258,122021,446483,2675,16157510,86351,9860265,25398,79682,1344,307967884,927266,332124463,North America,13,744,1
2,India,10727240,6269,154069,22,10399560,6398,173611,8944,7730,111,195081079,140566,1387827050,Asia,129,9008,7
3,Brazil,9118513,57727,222666,990,7923794,,972053,8318,42723,1043,28600000,134000,213432042,South America,23,959,7
4,Russia,3813048,19238,72185,534,3255462,26204,485401,2300,26122,495,101100000,692605,145970742,Europe,38,2022,1
5,UK,3772813,29079,104371,1245,1673936,,1994506,3918,55407,1533,71677362,1052652,68092190,Europe,18,652,1
6,France,3153487,22858,75620,510,223174,2604,2854693,3130,48250,1157,43339479,663117,65357167,Europe,21,864,2
7,Spain,2830478,38118,58319,513,N/A,N/A,N/A,4723,60525,1247,32027728,684861,46765278,Europe,17,802,1
8,Italy,2529070,13574,87858,477,1973388,19879,467824,2270,41865,1454,32155352,532283,60410226,Europe,24,688,2
9,Turkey,2464030,6912,25736,131,2348309,8093,89985,1740,29036,303,29346219,345811,84862017,Asia,34,3297,3
10,Germany,2207393,12799,57052,832,1898900,15200,251441,4437,26298,680,38533736,459068,83939021,Europe,38,1471,2
11,Colombia,2077633,10058,53284,371,1909791,15407,114558,3482,40582,1041,9972198,194787,51195427,South America,25,961,5
12,Argentina,1915362,9838,47775,174,1703459,10313,164128,3628,42156,1052,6116648,134624,45434989,South America,24,951,7
13,Mexico,1825519,18670,155145,1506,1376073,13548,294301,5692,14073,1196,4595309,35427,129713456,North America,71,836,28
