#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,26681076,15535,563518,1333,16377200,8074,9740358,35186,,,,,,North America,,,
,Asia,21669432,30425,351439,606,20119666,22761,1198327,24593,,,,,,Asia,,,
,South America,14136085,1476,379753,39,12608516,863,1147816,18792,,,,,,South America,,,
,Europe,26444118,64150,602088,1685,14261702,95594,11580328,28969,,,,,,Europe,,,
,Africa,3123258,1860,74582,24,2550899,614,497777,2568,,,,,,Africa,,,
,Oceania,49223,20,1069,,33703,42,14451,20,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,92103913,113466,1972464,3687,65952392,127948,24179057,110128,11816,253.0,,,,All,,,
1,USA,23369732,,389621,,13816238,,9163873,29222,70382,1173,275604865,830036,332039770,North America,14,852,1
2,India,10495816,,151564,,10129111,654,215141,8944,7566,109,183489114,132270,1387234405,Asia,132,9153,8
3,Brazil,8195637,,204726,,7273707,,717204,8318,38411,960,28600000,134042,213366090,South America,26,1042,7
4,Russia,3471053,22850,63370,566,2854088,28658,553595,2300,23780,434,94631354,648302,145968016,Europe,42,2303,2
5,UK,3164051,,83203,,1406967,,1673881,3363,46478,1222,61160735,898410,68076632,Europe,22,818,1
6,France,2806590,,68802,,204390,,2533398,2688,42946,1053,38441562,588233,65350871,Europe,23,950,2
7,Turkey,2346285,,23152,,2218464,,104669,2701,27661,273,26555992,313078,84822365,Asia,36,3664,3
8,Italy,2303263,,79819,,1653404,,570040,2636,38125,1321,28124690,465532,60414097,Europe,26,757,2
9,Spain,2137220,,52683,,N/A,N/A,N/A,2651,45702,1127,28775103,615320,46764489,Europe,22,888,2
10,Germany,1957492,,43203,,1596600,26600,317689,5230,23324,515,35118592,418440,83927340,Europe,43,1943,2
11,Colombia,1816082,,46782,,1646892,,122408,3482,35490,914,8769587,171376,51171732,South America,28,1094,6
12,Argentina,1744704,,44848,,1527861,,171995,3619,38415,987,5314594,117018,45416877,South America,26,1013,9
13,Mexico,1556028,14395,135682,1314,1168354,7981,251992,3913,12001,1046,3918394,30222,129654274,North America,83,956,33
14,Poland,1404905,9053,32074,481,1147123,8997,225708,1606,37143,848,7792827,206027,37824363,Europe,27,1179,5
15,Iran,1299022,,56360,,1088465,,154197,4507,15361,666,8262166,97702,84564648,Asia,65,1500,10
16,South Africa,1259748,,34334,,1019123,,206291,546,21099,575,7287060,122048,59706390,Africa,47,1739,8
17,Ukraine,1130839,6409,20214,195,826871,14503,283754,177,25941,464,5733555,131527,43592317,Europe,39,2157,8
18,Peru,1040231,,38399,,971000,,30832,1517,31317,1156,5697183,171520,33215904,South America,32,865,6
19,Netherlands,883135,,12563,,N/A,N/A,N/A,695,51479,732,6352647,370305,17155178,Europe,19,1366,3
20,Indonesia,858043,11278,24951,306,703464,7657,129628,,3119,91,7991379,29053,275064108,Asia,321,11024,34
21,Czechia,855600,10725,13656,79,692547,411,149397,1104,79816,1274,5260650,490749,10719624,Europe,13,785,2
22,Romania,676968,,16881,,605045,,55042,1073,35317,881,5048928,263396,19168577,Europe,28,1136,4
23,Canada,674473,,17233,,576447,,80793,843,17787,454,14714036,388042,37918624,North America,56,2200,3
24,Belgium,667322,2099,20194,72,46417,,600711,356,57446,1738,7363913,633913,11616601,Europe,17,575,2
25,Chile,649135,,17182,,608804,,23149,951,33803,895,6981084,363528,19203719,South America,30,1118,3
26,Iraq,604549,,12911,,560583,,31055,130,14854,317,4932392,121192,40699084,Asia,67,3152,8
27,Bangladesh,524910,890,7833,14,469522,841,47555,,3170,47,3401506,20545,165563643,Asia,315,21137,49
28,Israel,513715,3652,3772,2,432765,2604,77178,1105,55853,410,9174670,997508,9197590,Asia,18,2438,1
29,Pakistan,508824,2123,10772,55,464950,2973,33102,2366,2280,48,7202076,32273,223162240,Asia,439,20717,31
30,Sweden,506866,,9667,,N/A,N/A,N/A,345,50022,954,4717676,465580,10132905,Europe,20,1048,2
31,Portugal,496552,,8080,,378084,,110388,599,48774,794,6131619,602277,10180734,Europe,21,1260,2
32,Philippines,492700,1453,9699,146,458523,397,24478,727,4465,88,7096319,64304,110356393,Asia,224,11378,16
33,Switzerland,487357,,8470,,317600,,161287,364,56093,975,3900061,448881,8688408,Europe,18,1026,2
34,Morocco,453789,,7784,,427351,,18654,626,12217,210,5085166,136906,37143366,Africa,82,4772,7
35,Austria,385750,1917,6868,49,359692,2130,19190,354,42700,760,3955650,437869,9033859,Europe,23,1315,2
36,Saudi Arabia,364096,,6300,,355857,,1939,310,10373,179,11437165,325830,35101614,Asia,96,5572,3
37,Serbia,363924,,3639,,31536,,328749,189,41742,417,2424147,278048,8718447,Europe,24,2396,4
38,Hungary,345710,1358,10948,95,215453,5601,119309,339,35835,1135,2879364,298467,9647174,Europe,28,881,3
39,Jordan,309846,,4076,,292104,,13666,185,30208,397,3463184,337638,10257107,Asia,33,2516,3
40,Japan,292212,,4094,,225396,,62722,881,2314,32,5442315,43101,126268399,Asia,432,30842,23
41,Panama,285093,,4561,,223635,,56897,223,65526,1048,1460912,335779,4350810,North America,15,954,3
42,Nepal,266143,445,1937,5,259772,414,4434,,9048,66,1997009,67892,29414443,Asia,111,15186,15
43,Georgia,243255,1618,2846,26,227611,403,12798,,61042,714,2013142,505173,3985055,Asia,16,1400,2
44,UAE,239587,3362,723,6,213149,2588,25715,,24069,73,22830171,2293572,9953981,Asia,42,13768,0
45,Lebanon,226948,,1705,,144857,,80386,618,33331,250,2255553,331260,6809006,Asia,30,3994,3
46,Azerbaijan,225346,,2941,,210798,,11607,,22119,289,2279907,223786,10187904,Asia,45,3464,4
47,Ecuador,222567,,14196,,193581,,14790,440,12514,798,781748,43955,17785278,South America,80,1253,23
48,Croatia,222117,1135,4472,26,212345,712,5300,193,54286,1093,1095705,267791,4091637,Europe,18,915,4
49,Belarus,215724,,1535,,197851,,16338,,22834,162,4144027,438630,9447656,Europe,44,6155,2
50,Slovakia,215055,3576,3163,61,157028,3273,54864,491,39380,579,1568070,287137,5461060,Europe,25,1727,3
51,Bulgaria,209881,,8279,,140548,,61054,367,30328,1196,1239980,179181,6920261,Europe,33,836,6
52,Dominican Republic,184788,,2427,,139867,,42494,322,16944,223,919721,84333,10905871,North America,59,4494,12
53,Denmark,183801,,1623,,158743,,23435,135,31673,280,11474108,1977232,5803118,Europe,32,3576,1
54,Costa Rica,181093,,2367,,139297,,39429,247,35377,462,535554,104623,5118918,North America,28,2163,10
55,Bolivia,176761,1473,9454,39,139672,863,27635,71,15034,804,458005,38954,11757645,South America,67,1244,26
56,Tunisia,164936,,5343,,120999,,38594,359,13878,450,704961,59318,11884490,Africa,72,2224,17
57,Kazakhstan,164477,766,2349,,150427,584,11701,221,8704,124,5250104,277839,18896213,Asia,115,8044,4
58,Armenia,163128,485,2951,10,151246,644,8931,,54995,995,613908,206967,2966210,Asia,18,1005,5
59,Lithuania,163042,1694,2314,34,97336,1709,63392,156,60347,856,1764946,653262,2701745,Europe,17,1168,2
60,Ireland,155591,,2397,,23364,,129830,160,31324,483,2663724,536268,4967151,Europe,32,2072,2
61,Kuwait,155335,,946,,149575,,4814,47,36090,220,1347854,313155,4304109,Asia,28,4550,3
62,Egypt,151723,,8304,,119635,,23784,90,1468,80,1000000,9675,103356286,Africa,681,12447,103
63,Moldova,150138,,3176,,139427,,7535,220,37265,788,581082,144227,4028927,Europe,27,1269,7
64,Palestine,148968,,1630,,133599,,13739,95,28847,316,939826,181996,5163994,Asia,35,3168,5
65,Qatar,146480,201,246,,143094,156,3140,28,52169,88,1301053,463370,2807805,Asia,19,11414,2
66,Greece,146020,,5329,,9989,,130702,337,14046,513,3654883,351578,10395664,Europe,71,1951,3
67,Guatemala,144982,,5080,,131974,,7928,5,8014,281,678803,37521,18091075,North America,125,3561,27
68,Malaysia,144518,2985,563,4,111578,994,32377,197,4435,17,3690390,113249,32586518,Asia,225,57880,9
69,Slovenia,143679,2092,3070,17,116745,2415,23864,205,69107,1477,729800,351019,2079091,Europe,14,677,3
70,Myanmar,131737,,2878,,115061,,13798,,2413,53,2037930,37322,54604588,Asia,414,18973,27
71,Oman,130944,,1508,,123187,,6249,23,25303,291,571472,110428,5175047,Asia,40,3432,9
72,Honduras,129805,1104,3294,9,59389,88,67122,220,12996,330,336727,33713,9988191,North America,77,3032,30
73,Ethiopia,128992,,2004,,114262,,12726,221,1108,17,1859648,15967,116464570,Africa,903,58116,63
74,Paraguay,117590,,2437,,93258,,21895,182,16379,339,592028,82465,7179146,South America,61,2946,12
75,Venezuela,117299,,1078,,111175,,5046,91,4131,38,2450838,86319,28392650,South America,242,26338,12
76,Bosnia and Herzegovina,116200,,4373,,82822,,29005,,35537,1337,548818,167843,3269832,Europe,28,748,6
77,Libya,106030,,1622,,82229,,22179,,15320,234,581915,84080,6920951,Africa,65,4267,12
78,Algeria,102641,,2816,,69608,,30217,42,2318,64,,,44270523,Africa,431,15721,
79,Nigeria,102601,,1373,,81574,,19654,10,491,7,1033858,4951,208832577,Africa,2035,152099,202
80,Kenya,98432,,1716,,81255,,15461,32,1810,32,1097647,20178,54396899,Africa,553,31700,50
81,Bahrain,96195,,356,,92920,,2919,20,55523,205,24866420,14352829,1732510,Asia,18,4867,0
82,North Macedonia,87117,,2647,,68364,,16106,138,41816,1271,421153,202154,2083328,Europe,24,787,5
83,Kyrgyzstan,82587,92,1375,1,78358,177,2854,50,12549,209,619064,94064,6581283,Asia,80,4786,11
84,Uzbekistan,77716,53,618,1,76197,63,901,158,2304,18,1377915,40855,33726834,Asia,434,54574,24
85,S. Korea,70212,561,1185,20,54636,1067,14391,374,1369,23,4872312,94990,51292838,Asia,731,43285,11
86,Albania,64627,,1252,,38421,,24954,39,22470,435,292707,101772,2876110,Europe,45,2297,10
87,Singapore,58984,38,29,,58694,,261,1,10040,5,5837181,993581,5874894,Asia,100,202583,1
88,Norway,56615,,482,,46611,,9522,34,10400,89,3064639,562953,5443862,Europe,96,11294,2
89,Ghana,56421,,338,,54753,,1330,46,1796,11,697087,22189,31415827,Africa,557,92946,45
90,Afghanistan,53774,84,2317,9,44850,242,6607,693,1365,59,219861,5581,39391241,Asia,733,17001,179
91,Montenegro,53338,,730,,42995,,9613,68,84918,1162,199980,318384,628109,Europe,12,860,3
92,Latvia,50777,,882,,36260,,13635,73,27082,470,981910,523703,1874938,Europe,37,2126,2
93,El Salvador,49539,,1447,10,43810,,4282,105,7617,222,650658,100044,6503702,North America,131,4495,10
94,Sri Lanka,49537,,244,,42621,,6672,,2308,11,1401970,65326,21461275,Asia,433,87956,15
95,Luxembourg,48181,,538,,44848,,2795,24,76311,852,1758293,2784841,631380,Europe,13,1174,0
96,Finland,39335,324,602,,31000,,7733,30,7093,109,2597994,468501,5545332,Europe,141,9212,2
97,Uganda,37948,,303,,13018,,24627,,816,7,789755,16985,46498430,Africa,1225,153460,59
98,Estonia,34991,855,301,9,24360,549,10330,44,26368,227,690967,520693,1327013,Europe,38,4409,2
99,Zambia,31100,1343,509,14,21568,494,9023,235,1667,27,730150,39140,18654661,Africa,600,36650,26
100,Namibia,28871,,264,,24938,,3669,32,11255,103,231809,90364,2565281,Africa,89,9717,11
101,Australia,28647,14,909,,25860,21,1878,1,1117,35,12199634,475483,25657353,Australia/Oceania,896,28226,2
102,Cyprus,27897,,157,,2057,,25683,58,23016,130,871140,718732,1212051,Asia,43,7720,1
103,Uruguay,27846,,269,,20099,,7478,103,8001,77,714493,205304,3480173,South America,125,12937,5
104,Cameroon,27336,,451,,24892,,1993,46,1016,17,149000,5540,26894127,Africa,984,59632,180
105,Ivory Coast,24186,,140,,22740,,1306,,905,5,283759,10619,26722574,Africa,1105,190876,94
106,Sudan,23316,,1468,,13524,,8324,,525,33,,,44389485,Africa,1904,30238,
107,Zimbabwe,23239,,551,,13396,,9292,,1552,37,231845,15479,14977836,Africa,645,27183,65
108,Mozambique,22996,,201,,18170,,4625,,725,6,293201,9245,31715849,Africa,1379,157790,108
109,Senegal,21883,198,489,9,18621,119,2773,38,1289,29,290212,17095,16976220,Africa,776,34716,58
