#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,24684645,11695,530801,1070,15275479,7303,8878365,35614,,,,,,North America,,,
,Asia,21063130,6641,343080,87,19579428,9294,1140622,24402,,,,,,Asia,,,
,South America,13478254,1597,367988,22,12097227,832,1013039,18172,,,,,,South America,,,
,Europe,24678000,6911,564727,228,12208006,40790,11905267,27473,,,,,,Europe,,,
,Africa,2894007,,68850,,2386814,,438343,2430,,,,,,Africa,,,
,Oceania,48726,13,1066,,33599,12,14061,20,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,86847483,26857,1876527,1407,61581259,58231,23389697,108111,11142,240.7,,,,All,,,
1,USA,21579641,,365664,,12862216,,8351761,29733,64998,1101,261874382,788772,332002717,North America,15,908,1
2,India,10375478,,150151,,9997272,771,228055,8944,7481,108,177463405,127950,1386975123,Asia,134,9237,8
3,Brazil,7812007,,197777,,6963407,,650823,8318,36618,927,28600000,134060,213337236,South America,27,1079,7
4,Russia,3284384,,59506,,2662668,,562210,2300,22501,408,92000000,630280,145966823,Europe,44,2453,2
5,UK,2774479,,76305,,N/A,N/A,N/A,1847,40759,1121,57144355,839496,68069826,Europe,25,892,1
6,France,2680239,,66282,,197503,,2416454,2625,41015,1014,36400946,557031,65348117,Europe,24,986,2
7,Turkey,2270101,,21879,,2155338,,92884,3410,26768,258,25315565,298515,84805018,Asia,37,3876,3
8,Italy,2181619,,76329,,1536129,,569161,2569,36110,1263,27139378,449210,60415791,Europe,28,792,2
9,Spain,1982544,,51430,,N/A,N/A,N/A,2220,42395,1100,27839319,595313,46764144,Europe,24,909,2
10,Germany,1814565,,37180,,1451000,26300,326385,5726,21622,443,34801593,414689,83922229,Europe,46,2257,2
11,Colombia,1702966,,44426,,1559010,,99530,3482,33286,868,8353073,163269,51161365,South America,30,1152,6
12,Argentina,1662730,,43785,,1466616,,152329,3460,36617,964,5001234,110138,45408952,South America,27,1037,9
13,Mexico,1466490,11271,128822,1065,1113137,7303,224531,3913,11313,994,3711777,28634,129628383,North America,88,1006,35
14,Poland,1330543,,29502,,1078892,,222149,1629,35176,780,7381821,195156,37825153,Europe,28,1282,5
15,Iran,1255620,,55748,,1029028,,170844,4829,14852,659,7885416,93270,84544087,Asia,67,1517,11
16,South Africa,1127759,,30524,,920879,,176356,546,18893,511,6828147,114389,59692090,Africa,53,1956,9
17,Ukraine,1090496,6911,19357,228,761898,14490,309241,177,25013,444,5645178,129485,43597316,Europe,40,2252,8
18,Peru,1022018,,37925,,960896,,23197,1305,30777,1142,5581668,168086,33207117,South America,32,876,6
19,Netherlands,834064,,11826,,N/A,N/A,N/A,724,48621,689,6001738,349865,17154455,Europe,21,1451,3
20,Indonesia,779548,,23109,,645746,,110693,,2835,84,7577380,27553,275008824,Asia,353,11901,36
21,Czechia,759635,,12257,,625890,,121488,954,70866,1143,3880950,362054,10719246,Europe,14,875,3
22,Belgium,650887,,19750,,44894,,586243,467,56035,1700,7010987,603582,11615638,Europe,18,588,2
23,Romania,648288,,16178,,581856,,50254,1086,33816,844,4868383,253945,19171018,Europe,30,1185,4
24,Chile,623101,,16788,,589081,,17232,801,32452,874,6629287,345265,19200584,South America,31,1144,3
25,Canada,618646,,16233,,523564,,78849,829,16318,428,14180625,374038,37912302,North America,61,2336,3
26,Iraq,599126,,12856,,547457,,38813,138,14727,316,4708871,115749,40681779,Asia,68,3164,9
27,Bangladesh,517920,,7670,,462459,,47791,,3129,46,3286885,19856,165532286,Asia,320,21582,50
28,Pakistan,492594,2118,10461,52,448393,4033,33740,2243,2208,47,6923857,31038,223080072,Asia,453,21325,32
29,Philippines,479693,,9321,,448375,,21997,727,4348,84,6860584,62183,110328496,Asia,230,11837,16
30,Sweden,469748,,8985,,N/A,N/A,N/A,377,46364,887,4516665,445795,10131703,Europe,22,1128,2
31,Switzerland,465981,,8018,,317600,,140363,399,53640,923,3734227,429854,8687199,Europe,19,1083,2
32,Israel,458132,1993,3495,,395408,1697,59229,824,49810,380,8366253,909614,9197590,Asia,20,2632,1
33,Morocco,445439,,7581,,416708,,21150,741,11995,204,4524423,121837,37135001,Africa,83,4898,8
34,Portugal,436579,,7286,,349110,,80183,512,42880,716,5791428,568830,10181300,Europe,23,1397,2
35,Austria,369721,,6457,,343039,,20225,371,40931,715,3857382,427038,9032878,Europe,24,1399,2
36,Saudi Arabia,363259,,6265,,354755,,2239,364,10352,179,11174310,318436,35091237,Asia,97,5601,3
37,Serbia,349238,,3405,,31536,,314297,242,40054,391,2344590,268902,8719117,Europe,25,2561,4
38,Hungary,329721,,10080,,176576,,143065,394,34176,1045,2727896,282753,9647641,Europe,29,957,4
39,Jordan,301303,,3940,,281020,,16343,213,29381,384,3287021,320523,10255171,Asia,34,2603,3
40,Nepal,262784,,1893,,255666,,5225,,8937,64,1957454,66570,29404407,Asia,112,15533,15
41,Panama,259770,,4238,,206087,,49445,227,59724,974,1355313,311601,4349510,North America,17,1026,3
42,Japan,247960,,3655,,203421,,40884,771,1964,29,5039832,39911,126275772,Asia,509,34549,25
43,Georgia,232079,,2646,,222787,,6646,,58235,664,1903589,477664,3985201,Asia,17,1506,2
44,Azerbaijan,221401,,2792,,199213,,19396,,21735,274,2222629,218201,10186158,Asia,46,3648,5
45,UAE,216699,,685,,193321,,22693,,21775,69,21583656,2168842,9951696,Asia,46,14528,0
46,Ecuador,216083,,14103,,190350,,11630,398,12153,793,760021,42745,17780151,South America,82,1261,23
47,Croatia,214390,,4179,,204303,,5908,200,52391,1021,1041678,254557,4092119,Europe,19,979,4
48,Bulgaria,205390,,7902,,126766,,70722,393,29675,1142,1185140,171232,6921256,Europe,34,876,6
49,Belarus,203104,,1471,,184574,,17059,,21498,156,4050922,428773,9447715,Europe,47,6423,2
50,Lebanon,195759,,1529,,135596,,58634,469,28748,225,2080404,305511,6809587,Asia,35,4454,3
51,Slovakia,191088,,2603,,132852,,55633,453,34991,477,1470235,269224,5461010,Europe,29,2098,4
52,Dominican Republic,175849,,2419,,134331,,39099,281,16127,222,887402,81385,10903792,North America,62,4508,12
53,Costa Rica,173591,,2248,,133607,,37736,254,33918,439,506685,99000,5118030,North America,29,2277,10
54,Denmark,172779,,1420,,142057,,29302,141,29775,245,10894536,1877485,5802729,Europe,34,4086,1
55,Bolivia,165268,1597,9241,22,134503,832,21524,71,14060,786,429076,36503,11754599,South America,71,1272,27
56,Armenia,160853,309,2890,12,146576,817,11387,,54230,974,601768,202882,2966104,Asia,18,1026,5
57,Kazakhstan,159044,742,2262,,145979,785,10803,221,8419,120,5250104,277902,18891918,Asia,119,8352,4
58,Kuwait,152027,,938,,147784,,3305,55,35331,218,1277197,296822,4302900,Asia,28,4587,3
59,Lithuania,149497,,1996,,81630,,65871,189,55319,739,1667965,617201,2702466,Europe,18,1354,2
60,Tunisia,147061,,4934,,110324,,31803,350,12377,415,642599,54081,11882127,Africa,81,2408,18
61,Moldova,146921,,3070,,134751,,9100,244,36465,762,566210,140530,4029106,Europe,27,1312,7
62,Qatar,144852,,245,,142056,,2551,35,51589,87,1261956,449446,2807805,Asia,19,11460,2
63,Egypt,144583,,7918,,115414,,21251,90,1399,77,1000000,9679,103319316,Africa,715,13049,103
64,Palestine,143169,,1505,,124525,,17139,113,27737,292,910041,176306,5161720,Asia,36,3430,6
65,Greece,141453,,5051,,9989,,126413,405,13606,486,3464707,333253,10396633,Europe,73,2058,3
66,Guatemala,139419,,4859,,128355,,6205,5,7709,269,648316,35849,18084727,North America,130,3722,28
67,Oman,129774,,1502,,122406,,5866,26,25089,290,571472,110482,5172556,Asia,40,3444,9
68,Slovenia,128370,,2868,,104988,,20514,188,61743,1379,690226,331985,2079086,Europe,16,725,3
69,Myanmar,127584,,2766,,110805,,14013,,2337,51,1904389,34880,54597623,Asia,428,19739,29
70,Ethiopia,126241,,1963,,112813,,11465,245,1084,17,1826056,15686,116409942,Africa,922,59302,64
71,Honduras,123822,424,3186,5,57348,,63288,223,12401,319,309827,31029,9985175,North America,81,3134,32
72,Malaysia,122845,,509,,99449,,22887,123,3771,16,3462628,106285,32578587,Asia,265,64005,9
73,Venezuela,114662,,1042,,108732,,4888,80,4038,37,2419991,85228,28394184,South America,248,27250,12
74,Bosnia and Herzegovina,113392,,4211,,79465,,29716,,34674,1288,524907,160511,3270220,Europe,29,777,6
75,Ireland,113322,,2282,,23364,,87676,76,22819,460,2472132,497802,4966096,Europe,44,2176,2
76,Paraguay,110796,,2321,,86786,,21689,165,15437,323,571215,79584,7177470,South America,65,3092,13
77,Libya,102456,,1536,,76244,,24676,,14808,222,560170,80959,6919164,Africa,68,4505,12
78,Algeria,100873,,2782,,68185,,29906,42,2279,63,,,44255358,Africa,439,15908,
79,Kenya,97127,,1690,,79357,,16080,29,1786,31,1064419,19576,54374194,Africa,560,32174,51
80,Bahrain,93995,,352,,91213,,2430,13,54289,203,2416807,1395891,1731372,Asia,18,4919,1
81,Nigeria,92705,,1319,,76396,,14990,10,444,6,980046,4695,208734564,Africa,2252,158252,213
82,North Macedonia,84709,,2559,,64104,,18046,138,40660,1228,407539,195619,2083330,Europe,25,814,5
83,Kyrgyzstan,81656,144,1361,1,77170,215,3125,50,12411,207,602538,91582,6579222,Asia,81,4834,11
84,Uzbekistan,77350,55,615,1,75650,105,1085,155,2294,18,1377915,40866,33717554,Asia,436,54825,24
85,S. Korea,65818,839,1027,20,46995,823,17796,411,1283,20,4504868,87828,51291997,Asia,779,49944,11
86,Albania,60283,,1210,,35551,,23522,39,20959,421,268408,93321,2876170,Europe,48,2377,11
87,Singapore,58749,,29,,58517,,203,1,10002,5,5617894,956398,5874015,Asia,100,202552,1
88,Ghana,55168,,335,,53928,,905,12,1757,11,672364,21411,31403397,Africa,569,93741,47
89,Afghanistan,53105,,2244,,42666,,8195,93,1349,57,207550,5271,39374432,Asia,741,17547,190
90,Norway,52180,,452,,37658,,14070,27,9587,83,2877602,528674,5443052,Europe,104,12042,2
91,Montenegro,50054,,699,,40369,,8986,68,79690,1113,187429,298403,628107,Europe,13,899,3
92,El Salvador,47355,,1373,,42225,,3757,80,7282,211,633608,97432,6503077,North America,137,4736,10
93,Luxembourg,47149,,514,,43468,,3167,32,74699,814,1693640,2683270,631185,Europe,13,1228,0
94,Sri Lanka,45726,,217,,38262,,7247,,2131,10,1275736,59448,21459562,Asia,469,98892,17
95,Latvia,43942,,722,,30892,,12328,68,23432,385,907271,483792,1875334,Europe,43,2597,2
96,Finland,37218,,576,,31000,,5642,25,6712,104,2520076,454463,5545168,Europe,149,9627,2
97,Uganda,36407,,290,,12387,,23730,,783,6,762862,16416,46470668,Africa,1276,160244,61
98,Estonia,29950,,258,,20507,,9185,40,22570,194,649746,489637,1326996,Europe,44,5143,2
99,Australia,28532,9,909,,25802,12,1821,,1112,35,11680225,455339,25651696,Australia/Oceania,899,28220,2
100,Cameroon,26848,,448,,24892,,1508,46,999,17,149000,5543,26881450,Africa,1001,60003,180
101,Namibia,25887,,222,,21777,,3888,36,10095,87,217443,84793,2564400,Africa,99,11551,12
102,Cyprus,25208,,134,,2057,,23017,50,20801,111,790160,652010,1211883,Asia,48,9044,2
103,Sudan,23316,,1468,,13524,,8324,,525,33,,,44369852,Africa,1903,30225,
104,Ivory Coast,22855,,138,,22154,,563,,856,5,264223,9892,26710043,Africa,1169,193551,101
105,Zambia,22645,,412,,19526,,2707,,1215,22,640102,34331,18644776,Africa,823,45254,29
106,Uruguay,22104,,217,,15919,,5968,73,6352,62,667116,191703,3479943,South America,157,16037,5
107,Senegal,19964,,428,,17690,,1846,35,1177,25,277302,16343,16967752,Africa,850,39644,61
108,Mozambique,19542,,171,,17069,,2302,,616,5,278701,8792,31699036,Africa,1622,185374,114
109,DRC,18248,,599,,14723,,2926,,201,7,,,90938078,Africa,4983,151816,
110,Madagascar,17767,,262,,17298,,207,16,633,9,101223,3608,28052316,Africa,1579,107070,277
111,Angola,17756,,410,,11376,,5970,11,532,12,174111,5216,33382883,Africa,1880,81422,192
112,Zimbabwe,17194,,418,,11813,,4963,,1148,28,206035,13760,14973696,Africa,871,35822,73
113,French Polynesia,17088,,121,,4842,,12125,20,60651,429,26355,93542,281745,Australia/Oceania,16,2328,11
114,Botswana,15440,,45,,12481,,2914,1,6499,19,553859,233122,2375831,Africa,154,52796,4
115,Mauritania,14981,,367,,12639,,1975,65,3180,78,127287,27015,4711658,Africa,315,12838,37
116,Maldives,13930,,48,,13217,,665,29,25541,88,328705,602678,545407,Asia,39,11363,2
117,Guinea,13845,,81,,13199,,565,24,1040,6,108411,8143,13313381,Africa,962,164363,123
118,French Guiana,13497,,72,,9995,,3430,4,44602,238,105535,348749,302610,South America,22,4203,3
119,Malta,13388,,226,,11460,,1702,18,30279,511,526858,1191582,442150,Europe,33,1956,1
120,Tajikistan,13305,,90,,13060,,155,,1379,9,,,9646651,Asia,725,107185,
121,Jamaica,13246,,305,,11106,,1835,6,4463,103,141183,47571,2967833,North America,224,9731,21
122,Cuba,12964,,147,,11036,,1781,22,1145,13,1532042,135303,11323038,North America,873,77027,7
123,Cabo Verde,11983,,113,,11608,,262,23,21433,202,107817,192845,559087,Africa,47,4948,5
124,Syria,11890,,741,,5686,,5463,,671,42,,,17716669,Asia,1490,23909,
125,Belize,11018,,258,,10230,,530,3,27455,643,60492,150735,401313,North America,36,1555,7
126,Eswatini,10338,,252,,7134,,2952,67,8864,216,96091,82387,1166333,Africa,113,4628,12
127,Haiti,10127,,236,,8672,,1219,,883,21,42080,3667,11473821,North America,1133,48618,273
128,Gabon,9605,,66,,9415,,124,7,4264,29,378048,167840,2252433,Africa,235,34128,6
129,Thailand,9331,365,66,1,4418,21,4847,1,134,0.9,1217873,17425,69890429,Asia,7490,1058946,57
130,Runion,9118,,42,,8706,,370,4,10147,47,61124,68021,898601,Africa,99,21395,15
131,Hong Kong,9050,,153,,8127,,770,48,1202,20,5548765,737057,7528269,Asia,832,49204,1
132,Rwanda,8955,,110,,6878,,1967,,683,8,745252,56823,13115290,Africa,1465,119230,18
133,Guadeloupe,8776,,154,,2242,,6380,3,21931,385,105991,264872,400159,North America,46,2598,4
134,Andorra,8308,,84,,7585,,639,15,107437,1086,180088,2328855,77329,Europe,9,921,0
135,Bahamas,7928,,175,,6260,,1493,1,20062,443,53127,134439,395175,North America,50,2258,7
136,Mali,7349,,284,,5070,,1995,,358,14,136739,6655,20546127,Africa,2796,72346,150
137,Burkina Faso,7342,,86,,5443,,1813,,346,4,,,21193780,Africa,2887,246439,
138,Trinidad and Tobago,7186,,127,,6735,,324,3,5126,91,74359,53044,1401827,North America,195,11038,19
139,Malawi,7110,,199,,5753,,1158,4,367,10,88638,4573,19380809,Africa,2726,97391,219
140,Congo,7107,,108,,5846,,1153,,1272,19,72766,13024,5587081,Africa,786,51732,77
141,Suriname,6586,,125,,5967,,494,10,11175,212,27951,47428,589334,South America,89,4715,21
142,Guyana,6407,,166,,5948,,293,5,8125,211,39324,49871,788509,South America,123,4750,20
143,Nicaragua,6097,,166,,4225,,1706,,915,25,,,6664986,North America,1093,40151,
144,Martinique,6091,,43,,98,,5950,4,16238,115,75034,200030,375114,North America,62,8724,5
145,Mayotte,6045,,56,,2964,,3025,4,21889,203,37719,136584,276160,Africa,46,4931,7
146,Djibouti,5854,,61,,5752,,41,,5881,61,101417,101890,995356,Africa,170,16317,10
147,Iceland,5811,,29,,5671,,111,,16972,85,443296,1294733,342384,Europe,59,11806,1
148,Aruba,5716,,50,,5237,,429,4,53421,467,69522,649738,107000,North America,19,2140,2
149,Equatorial Guinea,5279,,86,,5143,,50,,3701,60,77256,54167,1426243,Africa,270,16584,18
150,CAR,4963,,63,,1924,,2976,2,1019,13,32711,6713,4872666,Africa,982,77344,149
151,Somalia,4714,,130,,3612,,972,,292,8,,,16117867,Africa,3419,123984,
152,Curaao,4342,,16,,3320,,1006,4,26405,97,36985,224916,164439,North America,38,10277,4
153,Gambia,3812,,125,,3677,,10,1,1555,51,30094,12278,2451060,Africa,643,19608,81
154,Togo,3770,,69,,3515,,186,,450,8,182409,21774,8377378,Africa,2222,121411,46
155,South Sudan,3589,,63,,3131,,395,2,319,6,77161,6852,11261057,Africa,3138,178747,146
156,Niger,3500,,110,,2061,,1329,3,142,4,63856,2591,24647560,Africa,7042,224069,386
157,Benin,3304,,44,,3185,,75,,269,4,396208,32253,12284297,Africa,3718,279189,31
158,Lesotho,3206,,65,,1496,,1645,,1490,30,33345,15502,2150986,Africa,671,33092,65
