#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,29561209,8521,623511,659,18517588,15428,10420110,33791,,,,,,North America,,,
,Asia,22637482,436,365579,12,21083197,1882,1188706,23713,,,,,,Asia,,,
,South America,15343772,1781,403532,66,13525715,1030,1414525,19489,,,,,,South America,,,
,Europe,29215101,,669616,,16194774,,12350711,30443,,,,,,Europe,,,
,Africa,3472023,,86060,,2935087,,450876,2805,,,,,,Africa,,,
,Oceania,49944,4,1074,,33951,4,14919,11,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,100280252,10742,2149387,737,72291018,18319,25839847,110252,12865,275.7,,,,All,,,
1,USA,25861597,,431392,,15617360,,9812845,26259,77871,1299,301117210,906683,332108584,North America,13,770,1
2,India,10677710,,153624,,10345278,,178808,8944,7694,111,192337117,138600,1387715929,Asia,130,9033,7
3,Brazil,8872964,,217712,,7709602,,945650,8318,41575,1020,28600000,134008,213419676,South America,24,980,7
4,Russia,3738690,,69918,,3150763,,518009,2300,25613,479,99700000,683016,145970231,Europe,39,2088,1
5,UK,3669658,,98531,,1648218,,1922909,4076,53895,1447,68794319,1010355,68089273,Europe,19,691,1
6,France,3057857,,73494,,217708,,2766655,3041,46788,1125,42268957,646750,65355986,Europe,21,889,2
7,Spain,2697294,,56208,,N/A,N/A,N/A,4284,57677,1202,32027728,684863,46765130,Europe,17,832,1
8,Italy,2475372,,85881,,1897861,,491630,2421,40976,1422,31077151,514429,60410951,Europe,24,703,2
9,Turkey,2435247,,25210,,2314403,,95634,1808,28699,297,28648193,337615,84854582,Asia,35,3366,3
10,Germany,2154656,,53402,,1823500,,277754,4787,25670,636,37449922,446168,83936831,Europe,39,1572,2
11,Colombia,2027746,,51747,,1849194,,126805,3482,39611,1011,9687241,189237,51190984,South America,25,989,5
12,Argentina,1874801,,47034,,1666527,,161240,3598,41266,1035,5919820,130302,45431593,South America,24,966,8
13,Mexico,1771740,8521,150273,659,1335876,15428,285591,5504,13660,1159,4443940,34263,129702359,North America,73,863,29
14,Poland,1478119,,35401,,1237736,,204982,1467,39080,936,8379496,221546,37822896,Europe,26,1068,5
15,South Africa,1417537,,41117,,1241421,,134999,546,23731,688,8019239,134252,59732948,Africa,42,1453,7
16,Iran,1379286,,57481,,1171070,,150735,4057,16303,679,8634553,102060,84602832,Asia,61,1472,10
17,Ukraine,1194328,,21924,,953297,,219107,177,27404,503,6057828,138995,43583034,Europe,36,1988,7
18,Peru,1099013,,39777,,1012450,,46786,1784,33071,1197,6093440,183359,33232222,South America,30,835,5
19,Indonesia,999256,,28132,,809488,,161636,,3631,102,8806413,32004,275166779,Asia,275,9781,31
20,Netherlands,952950,,13579,,N/A,N/A,N/A,655,55544,791,6970400,406283,17156521,Europe,18,1263,2
21,Czechia,940004,,15453,,819662,,104889,1021,87684,1441,5814376,542369,10720328,Europe,11,694,2
22,Canada,753011,,19238,,671326,,62447,849,19852,507,17050539,449522,37930365,North America,50,1972,2
23,Romania,712561,,17841,,654875,,39845,1017,37182,931,5306711,276910,19164044,Europe,27,1074,4
24,Chile,703178,,17999,,658324,,26855,1263,36606,937,7707085,401211,19209540,South America,27,1067,2
25,Belgium,693666,,20779,,48126,,624761,327,59704,1788,7907280,680583,11618388,Europe,17,559,1
26,Portugal,643113,,10721,,461757,,170635,767,63176,1053,6903275,678142,10179682,Europe,16,950,1
27,Iraq,614576,,13000,,583127,,18449,158,15089,319,5378130,132040,40731220,Asia,66,3133,8
28,Israel,606365,,4498,,529834,,72033,1154,65927,489,10065055,1094314,9197590,Asia,15,2045,1
29,Sweden,547166,,11005,,N/A,N/A,N/A,277,53987,1086,4916367,485081,10135138,Europe,19,921,2
30,Pakistan,534041,,11318,,488903,,33820,2218,2391,51,7680242,34392,223314838,Asia,418,19731,29
31,Bangladesh,532401,,8041,,476979,,47381,,3215,49,3570387,21557,165621876,Asia,311,20597,46
32,Philippines,514996,,10292,,475422,,29282,727,4664,93,7592311,68766,110408203,Asia,214,10728,15
33,Switzerland,513599,,9146,,317600,,186853,290,59098,1052,4190785,482218,8690652,Europe,17,950,2
34,Morocco,466626,,8172,,443472,,14982,466,12558,220,5295027,142497,37158901,Africa,80,4547,7
35,Austria,405723,,7451,,383200,,15072,320,44902,825,4212009,466153,9035681,Europe,22,1213,2
36,Serbia,385126,,3905,,31536,,349685,176,44180,448,2553276,292901,8717203,Europe,23,2232,3
37,Saudi Arabia,366584,,6355,,358137,,2092,333,10438,181,12037420,342743,35120884,Asia,96,5526,3
38,Japan,364813,,5084,,295426,,64303,1017,2890,40,6397540,50672,126254707,Asia,346,24834,20
39,Hungary,360418,,12024,,243092,,105302,247,37363,1246,3062132,317441,9646306,Europe,27,802,3
40,Jordan,321298,,4239,,308883,,8176,133,31313,413,3735138,364024,10260702,Asia,32,2421,3
41,Panama,312158,,5098,,261291,,45769,237,71707,1171,1619025,371914,4353225,North America,14,854,3
42,Lebanon,282249,,2374,,168142,,111733,859,41459,349,2507512,368323,6807925,Asia,24,2868,3
43,UAE,281546,,798,,255304,,25444,,28273,80,24697532,2480114,9958224,Asia,35,12479,0
44,Nepal,269789,,2011,,264538,,3240,,9166,68,2048113,69585,29433081,Asia,109,14636,14
45,Georgia,253816,,3071,,243396,,7349,,63696,771,2104931,528242,3984784,Asia,16,1298,2
46,Ecuador,241567,,14639,,204071,,22857,498,13575,823,847606,47632,17794799,South America,74,1216,21
47,Belarus,238635,,1658,,224171,,12806,,25259,175,4375265,463111,9447546,Europe,40,5698,2
48,Slovakia,237027,,4068,,193380,,39579,578,43402,745,1698976,311102,5461154,Europe,23,1342,3
49,Croatia,229054,,4859,,221676,,2519,134,55993,1188,1156456,282701,4090742,Europe,18,842,4
50,Azerbaijan,229032,,3093,,220565,,5374,,22474,303,2364809,232045,10191147,Asia,44,3295,4
51,Bulgaria,215589,,8880,,180127,,26582,279,31162,1284,1330261,192278,6918414,Europe,32,779,5
52,Dominican Republic,205162,,2545,,148922,,53695,307,18805,233,1008077,92402,10909732,North America,53,4287,11
53,Bolivia,202818,1781,10051,66,151469,1030,41298,71,17242,854,522495,44417,11763301,South America,58,1170,23
54,Tunisia,198636,,6287,,146740,,45609,421,16708,529,821279,69080,11888880,Africa,60,1891,14
55,Denmark,195296,,2010,,181081,,12205,123,33649,346,12803233,2205993,5803840,Europe,30,2887,0
56,Costa Rica,190745,,2558,,149149,,39038,185,37251,500,571988,111704,5120569,North America,27,2002,9
57,Ireland,188923,,2977,,23364,,162582,218,38019,599,2957011,595079,4969109,Europe,26,1669,2
58,Malaysia,186849,,689,,145084,,41076,261,5731,21,4480665,137438,32601247,Asia,174,47317,7
59,Kazakhstan,178454,,2403,,160313,,15738,221,9440,127,5942556,314351,18904188,Asia,106,7867,3
60,Lithuania,177166,,2664,,119254,,55248,170,65607,987,1871924,693201,2700406,Europe,15,1014,1
61,Armenia,166094,,3047,,154932,,8115,,55992,1027,637544,214921,2966406,Asia,18,974,5
62,Egypt,162486,,9012,,127001,,26473,90,1571,87,1000000,9669,103424946,Africa,637,11476,103
63,Kuwait,161777,,954,,154766,,6057,51,37567,222,1471104,341612,4306353,Asia,27,4514,3
64,Slovenia,158131,,3379,,136402,,18350,192,76057,1625,777211,373821,2079101,Europe,13,615,3
65,Moldova,156426,,3368,,147178,,5880,225,38829,836,612513,152041,4028595,Europe,26,1196,7
66,Palestine,155884,,1796,,145639,,8449,61,30162,348,994884,192500,5168217,Asia,33,2878,5
67,Guatemala,154430,,5469,,139113,,9848,5,8531,302,738861,40815,18102863,North America,117,3310,25
68,Greece,152412,,5671,,141017,,5724,286,14664,546,3982894,383197,10393865,Europe,68,1833,3
69,Qatar,149296,,248,,144981,,4067,39,53172,88,1357657,483530,2807805,Asia,19,11322,2
70,Honduras,140929,,3447,,60469,,77013,215,14102,345,353034,35325,9993790,North America,71,2899,28
71,Myanmar,137957,,3069,,122116,,12772,,2526,56,2286871,41871,54617522,Asia,396,17797,24
72,Ethiopia,134132,,2071,,120199,,11862,231,1151,18,1924136,16507,116566022,Africa,869,56285,61
73,Oman,133253,,1522,,126334,,5397,31,25726,294,883340,170540,5179675,Asia,39,3403,6
74,Paraguay,128366,,2632,,103811,,21923,245,17873,366,633148,88154,7182257,South America,56,2729,11
75,Venezuela,124112,,1154,,116365,,6593,105,4372,41,2572537,90615,28389800,South America,229,24601,11
76,Nigeria,122996,,1507,,98359,,23130,10,588,7,1270523,6079,209014599,Africa,1699,138696,165
77,Bosnia and Herzegovina,120143,,4593,,92605,,22945,,36751,1405,581358,177834,3269111,Europe,27,712,6
78,Libya,114429,,1782,,93342,,19305,,16526,257,625963,90401,6924271,Africa,61,3886,11
79,Algeria,105854,,2866,,72143,,30845,42,2390,65,,,44298685,Africa,418,15457,
80,Bahrain,100230,,369,,96761,,3100,18,57782,213,2637879,1520722,1734623,Asia,17,4701,1
81,Kenya,100052,,1744,,83418,,14890,25,1838,32,1158920,21288,54439067,Africa,544,31215,47
82,North Macedonia,90717,,2791,,78727,,9199,138,43544,1340,443277,212774,2083325,Europe,23,746,5
83,Kyrgyzstan,83971,,1401,,80025,,2545,50,12752,213,644620,97891,6585109,Asia,78,4700,10
84,Uzbekistan,78429,,621,,76862,,946,158,2324,18,1377915,40834,33744070,Asia,430,54338,24
85,S. Korea,75875,354,1371,11,64793,1837,9711,270,1479,27,5422768,105719,51294400,Asia,676,37414,9
86,Albania,72812,,1324,,44291,,27197,18,25317,460,332317,115548,2875999,Europe,39,2172,9
87,Ghana,62135,,372,,58150,,3613,29,1976,12,745095,23700,31438912,Africa,506,84513,42
88,Norway,61315,,548,,53299,,7468,42,11260,101,3294852,605075,5445365,Europe,89,9937,2
89,Latvia,61231,,1114,,49035,,11082,95,32670,594,1111262,592925,1874202,Europe,31,1682,2
90,Singapore,59352,,29,,59066,,257,,10100,5,6061147,1031417,5876526,Asia,99,202639,1
