#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,25931700,16105,552089,1135,15888338,8377,9491273,34886,,,,,,North America,,,
,Asia,21402263,738,347528,25,19875534,1107,1179201,24008,,,,,,Asia,,,
,South America,13908737,1644,375705,23,12395199,822,1137833,18587,,,,,,South America,,,
,Europe,25748035,,586193,,13808653,,11353189,28547,,,,,,Europe,,,
,Africa,3037007,,72216,,2461292,,503499,2468,,,,,,Africa,,,
,Oceania,48987,43,1067,,33643,21,14277,21,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,90077450,18530,1934813,1183,64463365,10327,23679272,108517,11556,248.2,,,,All,,,
1,USA,22699938,,381480,,13393078,,8925380,29012,68368,1149,269518063,811743,332023890,North America,15,870,1
2,India,10451346,,151048,,10075395,,224903,8944,7535,109,180253315,129948,1387123284,Asia,133,9183,8
3,Brazil,8075998,,202657,,7144011,,729330,8318,37853,950,28600000,134050,213353724,South America,26,1053,7
4,Russia,3379103,,61381,,2754809,,562913,2300,23150,421,92900000,636443,145967505,Europe,43,2378,2
5,UK,3017409,,80868,,1406967,,1529574,3098,44326,1188,58860706,864661,68073715,Europe,23,842,1
6,France,2767312,,67599,,202165,,2497548,2609,42346,1034,37557884,574722,65349691,Europe,24,967,2
7,Turkey,2317118,,22631,,2190047,,104440,2903,27320,267,26033695,306947,84814931,Asia,37,3748,3
8,Italy,2257866,,78394,,1606630,,572842,2593,37373,1298,27751635,459351,60414823,Europe,27,771,2
9,Spain,2050360,,51874,,N/A,N/A,N/A,2318,43845,1109,27839319,595311,46764341,Europe,23,901,2
10,Germany,1914335,,41061,,1511800,,361474,5414,22810,489,35118592,418451,83925150,Europe,44,2044,2
11,Colombia,1771363,,45784,,1609564,,116015,3482,34619,895,8627094,168606,51167289,South America,29,1118,6
12,Argentina,1714409,,44417,,1504330,,165662,3597,37751,978,5189835,114280,45413481,South America,26,1022,9
13,Mexico,1524036,16105,133204,1135,1143254,8377,247578,3913,11756,1027,3854077,29728,129643178,North America,85,973,34
14,Poland,1376389,,31011,,1113738,,231640,1596,36389,820,7598884,200897,37824702,Europe,27,1220,5
15,Iran,1280438,,56100,,1067466,,156872,4686,15143,663,7993502,94535,84555836,Asia,66,1507,11
16,South Africa,1214176,,32824,,956712,,224640,546,20338,550,7120847,119277,59700262,Africa,49,1819,8
17,Ukraine,1110015,,19668,,786306,,304041,177,25462,451,5733555,131520,43594459,Europe,39,2217,8
18,Peru,1032275,,38213,,968335,,25727,1424,31081,1151,5651113,170152,33212138,South America,32,869,6
19,Netherlands,866235,,12307,,N/A,N/A,N/A,700,50495,717,6352647,370312,17154869,Europe,20,1394,3
20,Czechia,822716,,12978,,654008,,155730,1108,76750,1211,4042074,377078,10719462,Europe,13,826,3
21,Indonesia,818386,,23947,,673511,,120928,,2976,87,7836984,28494,275040415,Asia,336,11485,35
22,Romania,668202,,16592,,596515,,55095,1100,34857,866,5001827,260925,19169623,Europe,29,1155,4
23,Belgium,660703,,19992,,45744,,594967,378,56878,1721,7210469,620726,11616188,Europe,18,581,2
24,Canada,652473,,16833,,552388,,83252,843,17208,444,14509978,382688,37915915,North America,58,2252,3
25,Chile,637742,,17037,,599604,,21101,911,33212,887,6821198,355227,19202375,South America,30,1127,3
26,Iraq,602331,,12881,,554990,,34460,129,14802,317,4836843,118866,40691667,Asia,68,3159,8
27,Bangladesh,521382,,7756,,466064,,47562,,3149,47,3344399,20202,165550204,Asia,318,21345,50
28,Pakistan,499517,,10598,,455445,,33474,2266,2239,47,7043604,31568,223127025,Asia,447,21054,32
29,Sweden,489471,,9433,,N/A,N/A,N/A,380,48308,931,4516665,445765,10132390,Europe,21,1074,2
30,Philippines,485797,,9398,,449615,,26784,727,4403,85,6994069,63384,110344437,Asia,227,11741,16
31,Israel,485434,,3645,,412296,,69493,975,52778,396,8742628,950535,9197590,Asia,19,2523,1
32,Switzerland,477983,,8253,,317600,,152130,390,55017,950,3822336,439961,8687890,Europe,18,1053,2
33,Portugal,476187,,7701,,366080,,102406,540,46772,756,5896460,579165,10180976,Europe,21,1322,2
34,Morocco,451637,,7709,,423541,,20387,643,12160,208,4598872,123826,37139781,Africa,82,4818,8
35,Austria,379071,,6687,,351382,,21002,369,41963,740,3871527,428577,9033439,Europe,24,1351,2
36,Saudi Arabia,363692,,6286,,355382,,2024,308,10362,179,11316104,322422,35097167,Asia,97,5583,3
37,Serbia,357894,,3548,,31536,,322810,207,41049,407,2389138,274023,8718734,Europe,24,2457,4
38,Hungary,340459,,10554,,193172,,136733,365,35290,1094,2820762,292387,9647374,Europe,28,914,3
39,Jordan,305959,,4009,,286983,,14967,209,29831,391,3387107,330247,10256277,Asia,34,2558,3
40,Panama,276772,,4406,,217544,,54822,219,63622,1013,1424274,327400,4350253,North America,16,987,3
41,Japan,273154,,3932,,217369,,51853,827,2163,31,5353628,42398,126271559,Asia,462,32114,24
42,Nepal,264521,,1912,,257928,,4681,,8994,65,1974561,67139,29410142,Asia,111,15382,15
43,Georgia,238086,,2750,,224718,,10618,,59744,690,2005244,503183,3985118,Asia,17,1449,2
44,UAE,227702,,702,,203660,,23340,,22878,71,22238514,2234353,9953001,Asia,44,14178,0
45,Azerbaijan,224050,,2890,,207088,,14072,,21993,284,2259555,221804,10187156,Asia,45,3525,5
46,Ecuador,220349,,14177,,190350,,15822,408,12391,797,774120,43531,17783080,South America,81,1254,23
47,Croatia,219347,,4342,,209207,,5798,191,53606,1061,1070562,261633,4091843,Europe,19,942,4
48,Lebanon,215553,,1590,,140569,,73394,535,31656,234,2193061,322071,6809255,Asia,32,4283,3
49,Belarus,210368,,1507,,192620,,16241,,22267,160,4117994,435874,9447681,Europe,45,6269,2
50,Bulgaria,208406,,8097,,134564,,65745,380,30113,1170,1220910,176415,6920687,Europe,33,855,6
51,Slovakia,205236,,2836,,144612,,57788,473,37582,519,1523339,278947,5461038,Europe,27,1926,4
52,Dominican Republic,180644,,2424,,137098,,41122,306,16565,222,904944,82984,10904980,North America,60,4499,12
