#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,25661631,15122,547475,1092,15736000,8809,9378156,35011,,,,,,North America,,,
,Asia,21339945,24698,346775,372,19820796,17770,1172374,24225,,,,,,Asia,,,
,South America,13809316,2263,373898,24,12335174,616,1100244,18533,,,,,,South America,,,
,Europe,25593193,70378,583291,1473,13735553,79149,11274349,28554,,,,,,Europe,,,
,Africa,3002236,328,71572,13,2444975,112,485689,2515,,,,,,Africa,,,
,Oceania,48944,12,1067,,33622,5,14255,21,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,89455986,112801,1924093,2974,64106826,106461,23425067,108859,11476,246.8,,,,All,,,
1,USA,22461696,,378204,,13259949,,8823543,29140,67652,1139,267513048,805717,332018597,North America,15,878,1
2,India,10432526,,150835,,10056651,716,225040,8944,7521,109,180253315,129951,1387086244,Asia,133,9196,8
3,Brazil,8015920,,201542,,7114474,,699904,8318,37572,945,28600000,134052,213349602,South America,27,1059,7
4,Russia,3379103,23309,61381,470,2754809,23680,562913,2300,23150,421,92900000,636444,145967334,Europe,43,2378,2
5,UK,2957472,,79833,,1364821,,1512818,2929,43446,1173,58860706,864674,68072743,Europe,23,853,1
6,France,2747135,,67431,,201286,,2478418,2615,42038,1032,37239217,569849,65349297,Europe,24,969,2
7,Turkey,2307581,,22450,,2182145,,102986,3094,27208,265,25865406,304972,84812453,Asia,37,3778,3
8,Italy,2237890,,77911,,1589590,,570389,2587,37042,1290,27579516,456501,60415065,Europe,27,775,2
9,Spain,2050360,,51874,,N/A,N/A,N/A,2318,43845,1109,27839319,595311,46764292,Europe,23,901,2
10,Germany,1895139,,40401,,1511800,17700,342938,5569,22581,481,35118592,418455,83924420,Europe,44,2077,2
11,Colombia,1755568,,45431,,1597160,,112977,3482,34311,888,8556831,167237,51165808,South America,29,1126,6
