#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,25299643,14260,542062,1060,15598233,7737,9159348,34893,,,,,,North America,,,
,Asia,21237194,7785,345311,105,19734679,9065,1157204,24240,,,,,,Asia,,,
,South America,13711226,1910,372116,17,12283493,1080,1055617,18397,,,,,,South America,,,
,Europe,25249728,8599,575641,136,13543856,5131,11130231,28407,,,,,,Europe,,,
,Africa,2965221,,70649,,2425976,,468596,2379,,,,,,Africa,,,
,Oceania,48871,22,1066,,33615,6,14190,19,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,88512604,32576,1906860,1318,63620558,23019,22985186,108335,11355,244.6,,,,All,,,
1,USA,22132045,,374124,,13143317,,8614604,29034,66660,1127,265444863,799501,332013304,North America,15,887,1
2,India,10414044,,150606,,10037398,676,226040,8944,7508,109,179336364,129293,1387049203,Asia,133,9210,8
3,Brazil,7961673,,200498,,7096931,,664244,8318,37318,940,28600000,134055,213345480,South America,27,1064,7
4,Russia,3332142,,60457,,2709452,,562233,2300,22828,414,92600000,634389,145967164,Europe,44,2414,2
5,UK,2889419,,78508,,1364821,,1446090,2821,42447,1153,58231730,855446,68071770,Europe,24,867,1
6,France,2727321,,66841,,198756,,2461724,2616,41735,1023,36890043,564509,65348904,Europe,24,978,2
7,Turkey,2296102,,22264,,2172251,,101587,3201,27073,263,25681213,302809,84809974,Asia,37,3809,3
8,Italy,2220361,,77291,,1572015,,571055,2587,36752,1279,27439249,454177,60415307,Europe,27,782,2
9,Spain,2024904,,51675,,N/A,N/A,N/A,2307,43300,1105,27839319,595312,46764242,Europe,23,905,2
10,Germany,1869306,,39258,,1474000,,356048,5569,22274,468,35118592,418459,83923689,Europe,45,2138,2
11,Colombia,1737347,,45067,,1580285,,111995,3482,33956,881,8489080,165918,51164327,South America,29,1135,6
12,Argentina,1690006,,44122,,1484794,,161090,3559,37216,972,5099516,112296,45411216,South America,27,1029,9
13,Mexico,1493569,13734,131031,1044,1127471,7503,235067,3913,11521,1011,3781625,29171,129635780,North America,87,989,34
14,Poland,1356882,,30241,,1095616,,231025,1590,35873,799,7490336,198026,37824927,Europe,28,1251,5
15,Iran,1268263,,55933,,1050553,,161777,4745,15000,662,7993502,94542,84549961,Asia,67,1512,11
16,South Africa,1170590,,31809,,938216,,200565,546,19609,533,6967478,116716,59696176,Africa,51,1877,9
