#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,28333035,20044,594507,1619,17524939,14525,10213589,36240,,,,,,North America,,,
,Asia,22228026,32027,359400,513,20641890,28310,1226736,24170,,,,,,Asia,,,
,South America,14816205,2357,392073,42,13123853,1310,1300279,19175,,,,,,South America,,,
,Europe,27963577,56367,640045,1744,15329557,95343,11993975,30027,,,,,,Europe,,,
,Africa,3324696,345,80950,12,2755965,483,487781,2609,,,,,,Africa,,,
,Oceania,49667,16,1072,,33856,62,14739,21,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,96715927,111156,2068062,3930,69410766,140033,25237099,112242,12408,265.3,,,,All,,,
1,USA,24809841,,411520,,14786886,,9611435,28418,74711,1239,289798952,872686,332076824,North America,13,807,1
2,India,10596442,,152754,,10245741,649,197947,8944,7637,110,188566947,135905,1387493687,Asia,131,9083,7
3,Brazil,8575742,,211511,,7518846,,845385,8318,40187,991,28600000,134024,213394944,South America,25,1009,7
4,Russia,3633952,21152,67220,597,3027316,25290,539416,2300,24895,461,97600000,668634,145969209,Europe,40,2172,1
5,UK,3466849,,91470,,1558503,,1816876,3916,50921,1343,65263737,958585,68083438,Europe,20,744,1
6,France,2938333,,71342,,211816,,2655175,2839,44961,1092,40432845,618678,65353626,Europe,22,916,2
7,Italy,2400598,,83157,,1781917,,535524,2487,39737,1376,29619436,490287,60412403,Europe,25,726,2
8,Turkey,2399781,,24328,,2277987,,97466,2162,28286,287,27698556,326481,84839713,Asia,35,3487,3
9,Spain,2370742,,54173,,N/A,N/A,N/A,3416,50695,1158,30165217,645041,46764834,Europe,20,863,2
10,Germany,2071473,,49244,,1741800,25600,280429,5074,24680,587,36353196,433124,83932450,Europe,41,1704,2
11,Colombia,1939071,,49402,,1769935,,119734,3482,37886,965,9264307,181007,51182098,South America,26,1036,6
12,Argentina,1819569,,46066,,1604373,,169130,3562,40057,1014,5642212,124210,45424801,South America,25,986,8
13,Mexico,1668396,18894,142832,1584,1251782,14461,273782,5652,12865,1101,4190185,32312,129680166,North America,78,908,31
14,Poland,1450747,6919,34141,443,1207359,10325,209247,1569,38356,903,8191847,216580,37823573,Europe,26,1108,5
15,South Africa,1356716,,38288,,1144857,,173571,546,22718,641,7700019,128934,59720691,Africa,44,1560,8
16,Iran,1342134,,56973,,1131883,,153278,4272,15867,674,8634553,102081,84585209,Asia,63,1485,10
17,Ukraine,1172038,4383,21258,212,900749,14501,250031,177,26889,488,6009914,137882,43587318,Europe,37,2050,7
18,Peru,1073214,,39044,,989367,,44803,1696,32302,1175,5928005,178422,33224690,South America,31,851,6
19,Indonesia,939948,12568,26857,267,763703,9755,149388,,3417,98,8492766,30869,275119393,Asia,293,10244,32
20,Netherlands,921580,,13162,,N/A,N/A,N/A,683,53718,767,6352647,370289,17155901,Europe,19,1303,3
21,Czechia,909131,9558,14820,70,767750,464,126561,1095,84807,1382,5603105,522678,10720003,Europe,12,723,2
22,Canada,719751,,18266,,630430,,71055,870,18978,482,16710272,440614,37924946,North America,53,2076,2
23,Romania,697898,,17369,,630236,,50293,1050,36413,906,5193417,270968,19166136,Europe,27,1103,4
24,Belgium,681250,1479,20554,82,47326,,613370,360,58640,1769,7657679,659147,11617563,Europe,17,565,2
25,Chile,677151,,17573,,634960,,24618,1081,35256,915,7366980,383560,19206853,South America,28,1093,3
26,Iraq,609852,,12962,,573011,,23879,134,14978,318,5191443,127503,40716388,Asia,67,3141,8
27,Israel,570503,4874,4144,64,483017,4120,83342,1185,62027,451,9750096,1060071,9197590,Asia,16,2219,1
28,Portugal,566958,,9246,,421871,,135841,670,55692,908,6451846,633766,10180167,Europe,18,1101,2
29,Sweden,533265,,10591,,N/A,N/A,N/A,340,52621,1045,4916367,485131,10134107,Europe,19,957,2
30,Bangladesh,529031,,7942,,473855,,47234,,3195,48,3485257,21047,165594999,Asia,313,20851,48
31,Pakistan,524783,1772,11103,48,478517,2046,35163,2368,2351,50,7481688,33513,223244408,Asia,425,20107,30
32,Philippines,505939,1862,10042,64,466993,765,28904,727,4583,91,7369761,66765,110384291,Asia,218,10992,15
33,Switzerland,502191,,8859,,317600,,175732,331,57792,1019,4048237,465871,8689616,Europe,17,981,2
34,Morocco,461390,,8011,,436626,,16753,511,12419,216,5211258,140270,37151731,Africa,81,4638,7
35,Austria,398096,1671,7237,38,374824,1734,16035,323,44062,801,4102843,454114,9034840,Europe,23,1248,2
36,Serbia,375799,,3791,,31536,,340472,171,43107,435,2496125,286326,8717777,Europe,23,2300,3
37,Saudi Arabia,365325,,6335,,357004,,1986,327,10405,180,11713996,333618,35111990,Asia,96,5543,3
38,Hungary,354252,976,11615,95,233232,1317,109405,294,36723,1204,2984748,309406,9646706,Europe,27,831,3
39,Japan,334328,,4548,,257719,,72061,1001,2648,36,5945692,47090,126261027,Asia,378,27762,21
40,Jordan,316427,,4170,,301893,,10364,154,30844,406,3616235,352492,10259043,Asia,32,2460,3
41,Panama,301534,,4864,,243157,,53513,241,69285,1118,1550101,356172,4352110,North America,14,895,3
42,Nepal,267992,,1969,,262259,,3764,,9108,67,2021714,68709,29424478,Asia,110,14944,15
43,UAE,263729,3506,762,6,235421,3746,27546,,26489,77,23869787,2397464,9956266,Asia,38,13066,0
44,Lebanon,260315,,2020,,156084,,102211,689,38234,297,2404889,353223,6808424,Asia,26,3371,3
45,Georgia,249934,469,2987,14,236922,1792,10025,,62720,750,2038702,511606,3984909,Asia,16,1334,2
46,Ecuador,232568,,14382,,199332,,18854,518,13073,808,816869,45916,17790404,South America,76,1237,22
47,Belarus,230494,1778,1610,9,214366,2292,14518,,24397,170,4295374,454653,9447596,Europe,41,5868,2
48,Slovakia,228778,2484,3737,100,176864,3103,48177,561,41892,684,1634722,299339,5461110,Europe,24,1461,3
49,Azerbaijan,227696,,3032,,216720,,7944,,22346,298,2328507,228517,10189651,Asia,45,3361,4
50,Croatia,226550,902,4711,27,218358,478,3481,151,55376,1152,1134221,277237,4091155,Europe,18,868,4
51,Bulgaria,212927,,8614,,170498,,33815,318,30773,1245,1285526,185789,6919266,Europe,32,803,5
52,Dominican Republic,196591,,2461,,145115,,49015,336,18023,226,966545,88609,10907950,North America,55,4432,11
53,Bolivia,191090,2357,9722,42,145537,1310,35831,71,16248,827,492639,41889,11760691,South America,62,1210,24
54,Denmark,190619,,1837,,172456,,16326,132,32845,317,12090669,2083338,5803507,Europe,30,3159,0
55,Costa Rica,186877,,2477,,144030,,40370,236,36501,484,555839,108566,5119807,North America,27,2067,9
56,Tunisia,184483,,5844,,132983,,45656,381,15520,492,771774,64927,11886854,Africa,64,2034,15
57,Ireland,176839,,2708,,23364,,150767,206,35594,545,2829208,569463,4968205,Europe,28,1835,2
58,Lithuania,172060,1232,2514,20,110451,6154,59095,183,63702,931,1828786,677071,2701024,Europe,16,1074,1
59,Kazakhstan,171232,1134,2349,,155397,948,13486,221,9060,124,5942556,314413,18900507,Asia,110,8046,3
60,Malaysia,169379,4008,630,11,127662,2374,41087,246,5197,19,4107472,126018,32594449,Asia,192,51737,8
61,Armenia,165221,309,3016,9,153857,357,8348,,55699,1017,628405,211847,2966316,Asia,18,984,5
62,Kuwait,158822,,950,,151936,,5936,53,36890,221,1415197,328709,4305317,Asia,27,4532,3
63,Egypt,158174,,8696,,124094,,25384,90,1530,84,1000000,9672,103393257,Africa,654,11890,103
64,Moldova,153506,,3282,,143766,,6458,233,38103,815,599097,148705,4028749,Europe,26,1228,7
65,Palestine,153093,,1741,,140914,,10438,81,29633,337,966054,186993,5166268,Asia,34,2967,5
66,Slovenia,152835,1698,3257,26,128709,3394,20869,179,73510,1567,759688,365393,2079097,Europe,14,638,3
67,Guatemala,150277,,5313,,135594,,9370,5,8304,294,707601,39100,18097422,North America,120,3406,26
68,Greece,149462,,5518,,9989,,133955,320,14379,531,3838310,369257,10394696,Europe,70,1884,3
69,Qatar,148000,271,248,,144350,132,3402,29,52710,88,1333825,475042,2807805,Asia,19,11322,2
70,Honduras,136068,1130,3391,23,60200,35,72477,253,13619,339,341843,34214,9991206,North America,73,2946,29
71,Myanmar,135243,,2986,,118657,,13600,,2476,55,2172522,39781,54611552,Asia,404,18289,25
72,Oman,132317,171,1516,,124579,181,6222,24,25556,293,883340,170610,5177539,Asia,39,3415,6
73,Ethiopia,131727,,2037,,116392,,13298,231,1131,17,1895552,16268,116519198,Africa,885,57201,61
74,Paraguay,123359,,2535,,99303,,21521,209,17179,353,614307,85548,7180821,South America,58,2833,12
75,Venezuela,121117,,1116,,113652,,6349,108,4266,39,2514620,88571,28391115,South America,234,25440,11
76,Bosnia and Herzegovina,118383,,4509,,88071,,25803,,36209,1379,568743,173957,3269443,Europe,28,725,6
77,Nigeria,113305,,1464,,91200,,20641,10,542,7,1191866,5705,208930589,Africa,1844,142712,175
78,Libya,110465,,1700,,88062,,20703,,15957,246,605405,87452,6922739,Africa,63,4072,11
79,Algeria,104341,,2843,,70933,,30565,42,2356,64,,,44285687,Africa,424,15577,
80,Kenya,99308,,1734,,82478,,15096,29,1825,32,1130707,20778,54419605,Africa,548,31384,48
81,Bahrain,98260,,362,,94937,,2961,16,56678,209,2573875,1484658,1733648,Asia,18,4789,1
82,North Macedonia,89392,,2726,,73983,,12683,138,42908,1308,434568,208593,2083326,Europe,23,764,5
83,Kyrgyzstan,83430,162,1392,2,79373,124,2665,50,12673,211,636766,96724,6583343,Asia,79,4729,10
84,Uzbekistan,78163,72,620,,76624,39,919,158,2317,18,1377915,40844,33736115,Asia,432,54413,24
85,S. Korea,73518,403,1300,17,60180,712,12038,323,1433,25,5192129,101224,51293679,Asia,698,39457,10
86,Albania,68568,,1287,,41464,,25817,39,23841,447,313642,109053,2876051,Europe,42,2235,9
87,Norway,59456,,525,,49835,,9096,32,10920,96,3201633,588031,5444671,Europe,92,10371,2
88,Singapore,59197,40,29,,58894,,274,,10075,5,6061147,1031549,5875772,Asia,99,202613,1
89,Ghana,58431,,358,,55899,,2174,36,1859,11,717279,22823,31428257,Africa,538,87788,44
90,Latvia,57808,1088,1032,20,42426,,14350,95,30838,551,1067044,569229,1874542,Europe,32,1816,2
91,Montenegro,56228,,749,,46506,,8973,68,89519,1192,211376,336527,628110,Europe,11,839,3
92,Sri Lanka,54419,,273,,46594,,7552,,2535,13,1504187,70083,21462989,Asia,394,78619,14
93,Afghanistan,54403,125,2363,9,46759,205,5281,759,1381,60,232587,5902,39408049,Asia,724,16677,169
