#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,24432058,6464,525932,544,15132801,7403,8773325,35277,,,,,,North America,,,
,Asia,20975357,748,341797,26,19499217,944,1134343,24447,,,,,,Asia,,,
,South America,13380266,1010,366209,18,11986561,424,1027496,18165,,,,,,South America,,,
,Europe,24397983,,557378,,12033192,,11807413,27465,,,,,,Europe,,,
,Africa,2867078,,68030,,2368319,,430729,2500,,,,,,Africa,,,
,Oceania,48608,19,1066,,33583,24,13959,20,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,86102071,8241,1860427,588,61054379,8795,23187265,107874,11046,238.7,,,,All,,,
1,USA,21353051,,362123,,12736512,,8254416,29582,64317,1091,260228941,783828,331997424,North America,16,917,1
2,India,10357569,,149886,,9975340,,232343,8944,7468,108,175635761,126636,1386938083,Asia,134,9253,8
3,Brazil,7754560,,196591,,6875230,,682739,8318,36350,922,28600000,134063,213333114,South America,28,1085,7
4,Russia,3260138,,58988,,2640036,,561114,2300,22335,404,91800000,628911,145966653,Europe,45,2475,2
5,UK,2713563,,75431,,N/A,N/A,N/A,1847,39865,1108,56665511,832473,68068853,Europe,25,902,1
6,France,2659750,,65415,,196037,,2398298,2666,40701,1001,36162648,553388,65347723,Europe,25,999,2
7,Turkey,2255607,,21685,,2146430,,87492,3522,26598,256,25132152,296361,84802540,Asia,38,3911,3
8,Italy,2166244,,75680,,1520106,,570458,2579,35855,1253,27004272,446972,60416033,Europe,28,798,2
9,Spain,1958844,,51078,,N/A,N/A,N/A,2192,41888,1092,27839319,595314,46764094,Europe,24,916,2
10,Germany,1796216,,35632,,1401200,,359384,5726,21404,425,34801593,414692,83921499,Europe,47,2355,2
11,Colombia,1686131,,44187,,1552177,,89767,3482,32958,864,8287250,161987,51159884,South America,30,1158,6
12,Argentina,1648940,,43634,,1458083,,147223,3502,36314,961,4951166,109038,45407820,South America,28,1041,9
13,Mexico,1455219,6464,127757,544,1105834,7403,221628,3913,11226,986,3680371,28393,129624684,North America,89,1015,35
14,Poland,1322947,,29161,,1069554,,224232,1642,34975,771,7307919,193202,37825266,Europe,29,1297,5
15,Iran,1249507,,55650,,1020737,,173120,4901,14780,658,7831359,92634,84541150,Asia,68,1519,11
16,South Africa,1113349,,30011,,911573,,171765,546,18652,503,6780272,113591,59690047,Africa,54,1989,9
17,Ukraine,1078251,,18927,,733558,,325766,177,24732,434,5585615,128116,43598030,Europe,40,2303,8
18,Peru,1019475,,37830,,958682,,22963,1286,30702,1139,5555591,167308,33205862,South America,33,878,6
19,Netherlands,827726,,11675,,N/A,N/A,N/A,715,48252,681,6001738,349867,17154352,Europe,21,1469,3
20,Indonesia,772103,,22911,,639103,,110089,,2808,83,7516860,27334,275000926,Asia,356,12003,37
21,Czechia,746714,,12070,,615083,,119561,877,69661,1126,3848064,358988,10719191,Europe,14,888,3
22,Belgium,650011,,19701,,44894,,585416,467,55961,1696,6993426,602077,11615501,Europe,18,590,2
23,Romania,643559,,16057,,577198,,50304,1100,33569,838,4837361,252322,19171367,Europe,30,1194,4
24,Chile,620641,,16767,,586900,,16974,787,32325,873,6603470,343928,19200136,South America,31,1145,3
25,Canada,611424,,16074,,519006,,76344,711,16128,424,14041448,370375,37911399,North America,62,2359,3
26,Iraq,598369,,12844,,545529,,39996,141,14709,316,4677789,114992,40679307,Asia,68,3167,9
27,Bangladesh,516929,,7650,,461515,,47764,,3123,46,3272423,19770,165527807,Asia,320,21638,51
28,Pakistan,488529,,10350,,442457,,35722,2242,2190,46,6849867,30707,223068334,Asia,457,21552,33
29,Philippines,478761,,9263,,448279,,21219,727,4340,84,6834136,61946,110324510,Asia,230,11910,16
30,Switzerland,461961,,7918,,317600,,136443,404,53178,911,3709321,426995,8687026,Europe,19,1097,2
31,Israel,448173,,3445,,390816,,53912,772,48727,375,8255440,897566,9197590,Asia,21,2670,1
32,Morocco,443802,,7538,,414972,,21292,774,11951,203,4507292,121380,37133806,Africa,84,4926,8
33,Sweden,437379,,8727,,N/A,N/A,N/A,363,43170,861,4516665,445803,10131531,Europe,23,1161,2
34,Portugal,431623,,7196,,344419,,80008,510,42393,707,5748606,564619,10181381,Europe,24,1415,2
35,Austria,367410,,6357,,340273,,20780,368,40675,704,3857382,427045,9032738,Europe,25,1421,2
36,Saudi Arabia,363155,,6256,,354609,,2290,347,10349,178,11103188,316422,35089755,Asia,97,5609,3
37,Serbia,346585,,3364,,31536,,311685,259,39750,386,2331636,267414,8719213,Europe,25,2592,4
38,Hungary,328851,,9977,,174070,,144804,400,34086,1034,2700631,279925,9647707,Europe,29,967,4
39,Jordan,299831,,3919,,278929,,16983,210,29238,382,3260036,317900,10254895,Asia,34,2617,3
40,Nepal,262262,,1885,,255088,,5289,,8920,64,1952503,66405,29402973,Asia,112,15598,15
41,Panama,256230,,4197,,203688,,48345,235,58913,965,1343045,308794,4349325,North America,17,1036,3
42,Japan,243847,,3599,,200676,,39572,731,1931,29,4953004,39223,126276825,Asia,518,35087,25
43,Georgia,229763,,2628,,222405,,4730,,57654,659,1889078,474021,3985222,Asia,17,1516,2
44,Azerbaijan,220599,,2761,,196734,,21104,,21657,271,2214194,217378,10185909,Asia,46,3689,5
45,Ecuador,215080,,14069,,190350,,10661,396,12097,791,756952,42575,17779418,South America,83,1264,23
46,UAE,214732,,682,,191455,,22595,,21578,69,21430011,2153474,9951369,Asia,46,14591,0
47,Croatia,213319,,4126,,203294,,5899,196,52128,1008,1035076,252940,4092187,Europe,19,992,4
48,Bulgaria,204080,,7835,,124624,,71621,411,29485,1132,1173704,169576,6921398,Europe,34,883,6
49,Belarus,201831,,1461,,183625,,16745,,21363,155,4047470,428407,9447723,Europe,47,6467,2
50,Lebanon,192139,,1512,,134367,,56260,466,28216,222,2054573,301714,6809671,Asia,35,4504,3
51,Slovakia,188099,,2521,,130897,,54681,452,34444,462,1457839,266954,5461002,Europe,29,2166,4
52,Dominican Republic,175374,,2419,,133812,,39143,270,16084,222,885776,81238,10903495,North America,62,4507,12
53,Costa Rica,172436,,2229,,132916,,37291,256,33693,436,506685,99002,5117903,North America,30,2296,10
54,Denmark,170787,,1389,,139013,,30385,140,29432,239,10819739,1864613,5802673,Europe,34,4178,1
55,Bolivia,163671,1010,9219,18,133671,424,20781,71,13925,784,424831,36143,11754164,South America,72,1275,28
56,Armenia,160220,,2864,,144831,,12525,,54017,966,598705,201850,2966089,Asia,19,1036,5
57,Kazakhstan,157579,,2262,,144710,,10607,221,8341,120,5250104,277911,18891305,Asia,120,8352,4
58,Kuwait,151715,,938,,147511,,3266,51,35260,218,1272017,295630,4302728,Asia,28,4587,3
59,Lithuania,147997,,1950,,77832,,68215,189,54762,722,1657248,613212,2702569,Europe,18,1386,2
60,Moldova,146309,,3054,,134021,,9234,254,36313,758,563245,139793,4029131,Europe,28,1319,7
61,Tunisia,144796,,4862,,108491,,31443,351,12186,409,635100,53452,11881789,Africa,82,2444,19
62,Qatar,144644,,245,,141925,,2474,33,51515,87,1257197,447751,2807805,Asia,19,11460,2
63,Egypt,143464,,7863,,114601,,21000,90,1389,76,1000000,9679,103314034,Africa,720,13139,103
64,Palestine,142228,,1490,,122976,,17762,113,27556,289,903910,175129,5161395,Asia,36,3464,6
65,Greece,140526,,5011,,9989,,125526,407,13516,482,3432711,330171,10396772,Europe,74,2075,3
66,Guatemala,138656,,4835,,127797,,6024,5,7667,267,643185,35567,18083821,North America,130,3740,28
67,Oman,129584,,1502,,122372,,5710,29,25054,290,571472,110489,5172200,Asia,40,3444,9
68,Myanmar,126935,,2744,,110200,,13991,,2325,50,1884619,34519,54596628,Asia,430,19897,29
69,Ethiopia,125919,,1950,,112610,,11359,262,1082,17,1822122,15654,116402138,Africa,924,59693,64
70,Slovenia,125858,,2838,,103467,,19553,194,60535,1365,684260,329116,2079085,Europe,17,733,3
71,Honduras,123369,,3180,,57348,,62841,161,12356,318,308510,30898,9984745,North America,81,3140,32
72,Malaysia,120818,,501,,98228,,22089,122,3709,15,3435694,105462,32577454,Asia,270,65025,9
73,Venezuela,114230,,1034,,108268,,4928,71,4023,36,2417898,85154,28394403,South America,249,27461,12
74,Bosnia and Herzegovina,112645,,4131,,77891,,30623,,34445,1263,517161,158140,3270275,Europe,29,792,6
75,Paraguay,109837,,2305,,85800,,21732,162,15304,321,568371,79191,7177231,South America,65,3114,13
76,Ireland,107997,,2265,,23364,,82368,70,21748,456,2472132,497817,4965946,Europe,46,2192,2
77,Libya,101975,,1526,,75288,,25161,,14739,221,556616,80449,6918909,Africa,68,4534,12
78,Algeria,100645,,2777,,67999,,29869,42,2274,63,,,44253192,Africa,440,15936,
79,Kenya,96908,,1686,,79257,,15965,28,1782,31,1059006,19477,54370950,Africa,561,32248,51
80,Bahrain,93766,,352,,90995,,2419,13,54162,203,2405722,1389619,1731210,Asia,18,4918,1
81,Nigeria,91351,,1318,,75699,,14334,10,438,6,958911,4594,208720563,Africa,2285,158362,218
82,North Macedonia,84129,,2550,,63532,,18047,138,40382,1224,405108,194452,2083330,Europe,25,817,5
