#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,29512554,134347,622371,2209,18443804,177848,10446379,34189,,,,,,North America,,,
,Asia,22636920,65549,365561,1065,21081304,73648,1190055,23720,,,,,,Asia,,,
,South America,15318296,31536,402867,787,13466983,32960,1448446,19487,,,,,,South America,,,
,Europe,29214612,137626,669561,3781,16194346,107670,12350705,30454,,,,,,Europe,,,
,Africa,3470584,15833,85963,540,2933036,24363,451585,2807,,,,,,Africa,,,
,Oceania,49880,16,1073,,33947,34,14860,12,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,100203567,384907,2147411,8382,72154126,416523,25902030,110669,12855,275.5,,,,All,,,
1,USA,25826323,116970,431040,1544,15566512,156578,9828771,26509,77766,1298,300728931,905528,332103290,North America,13,770,1
2,India,10677710,9036,153624,116,10345267,16023,178819,8944,7695,111,192337117,138603,1387678889,Asia,130,9033,7
3,Brazil,8850135,5535,217133,52,7653770,,979232,8318,41469,1017,28600000,134011,213415554,South America,24,983,7
4,Russia,3738690,19290,69918,456,3150763,19003,518009,2300,25613,479,99700000,683017,145970061,Europe,39,2088,1
5,UK,3669658,22195,98531,592,1648218,16818,1922909,4076,53896,1447,68794319,1010369,68088300,Europe,19,691,1
6,France,3057857,4240,73494,445,217708,743,2766655,3041,46788,1125,42268957,646753,65355593,Europe,21,889,2
7,Spain,2697294,38682,56208,257,N/A,N/A,N/A,4284,57678,1202,32027728,684864,46765081,Europe,17,832,1
8,Italy,2475372,8561,85881,420,1897861,15787,491630,2421,40975,1422,31077151,514427,60411193,Europe,24,703,2
9,Turkey,2435247,5642,25210,137,2314403,6682,95634,1808,28700,297,28648193,337625,84852104,Asia,35,3366,3
10,Germany,2154369,6597,53402,625,1823500,16000,277467,4787,25667,636,37449922,446172,83936101,Europe,39,1572,2
11,Colombia,2027746,12261,51747,373,1849194,17026,126805,3482,39613,1011,9687241,189243,51189503,South America,25,989,5
12,Argentina,1874801,7578,47034,207,1666527,10378,161240,3598,41267,1035,5919820,130305,45430461,South America,24,966,8
13,Mexico,1763219,10872,149614,530,1320448,14310,293157,5652,13595,1154,4426668,34130,129698660,North America,74,867,29
14,Poland,1478119,2419,35401,38,1237736,7290,204982,1467,39080,936,8379496,221545,37823009,Europe,26,1068,5
15,South Africa,1417537,4551,41117,243,1241421,10901,134999,546,23732,688,8019239,134256,59730905,Africa,42,1453,7
16,Iran,1379286,6309,57481,98,1171070,6276,150735,4057,16304,679,8634553,102063,84599895,Asia,61,1472,10
17,Ukraine,1194328,2516,21924,63,953297,5783,219107,177,27403,503,6057828,138993,43583748,Europe,36,1988,7
18,Peru,1099013,,39777,,1012450,,46786,1784,33072,1197,6093440,183366,33230967,South America,30,835,5
19,Indonesia,999256,9994,28132,297,809488,10678,161636,,3632,102,8806413,32005,275158881,Asia,275,9781,31
20,Netherlands,952950,4017,13579,39,N/A,N/A,N/A,655,55545,791,6970400,406285,17156418,Europe,18,1263,2
21,Czechia,940004,2376,15453,54,819662,70,104889,1021,87685,1441,5814376,542372,10720274,Europe,11,694,2
22,Canada,750925,3542,19187,93,669061,4440,62677,849,19798,506,17050539,449533,37929462,North America,51,1977,2
23,Romania,712561,1551,17841,65,654875,1750,39845,1017,37182,931,5306711,276905,19164393,Europe,27,1074,4
24,Chile,703178,4068,17999,66,658324,4223,26855,1263,36607,937,7707085,401221,19209093,South America,27,1067,2
25,Belgium,693666,1812,20779,53,48126,163,624761,327,59705,1788,7907280,680591,11618251,Europe,17,559,1
26,Portugal,643113,6923,10721,252,461757,5266,170635,767,63176,1053,6722120,660342,10179763,Europe,16,950,2
27,Iraq,614576,813,13000,7,583127,1585,18449,158,15089,319,5378130,132048,40728748,Asia,66,3133,8
28,Israel,606365,8962,4498,79,529834,6366,72033,1154,65927,489,10065055,1094314,9197590,Asia,15,2045,1
29,Sweden,547166,,11005,,N/A,N/A,N/A,277,53988,1086,4916367,485090,10134966,Europe,19,921,2
30,Pakistan,534041,1629,11318,23,488903,2414,33820,2218,2392,51,7680242,34394,223303100,Asia,418,19730,29
31,Bangladesh,532401,602,8041,18,476979,566,47381,,3215,49,3570387,21558,165617397,Asia,311,20597,46
32,Philippines,514996,1581,10292,50,475422,13,29282,727,4665,93,7592311,68768,110404218,Asia,214,10727,15
33,Switzerland,513599,4320,9093,28,317600,,186906,300,59099,1046,4190785,482227,8690480,Europe,17,956,2
34,Morocco,466626,337,8172,22,443472,1031,14982,466,12558,220,5295027,142501,37157706,Africa,80,4547,7
35,Austria,405723,1009,7451,33,383200,1546,15072,320,44903,825,4212009,466160,9035541,Europe,22,1213,2
