#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,24992818,13345,536546,1165,15457532,6831,8998740,34925,,,,,,North America,,,
,Asia,21143643,931,344091,19,19649266,675,1150286,24344,,,,,,Asia,,,
,South America,13580892,1713,369947,46,12194349,683,1016596,18267,,,,,,South America,,,
,Europe,24938869,,570005,,13385421,,10983443,28105,,,,,,Europe,,,
,Africa,2929778,,69116,,2407081,,453581,2368,,,,,,Africa,,,
,Oceania,48782,9,1066,,33604,5,14112,19,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,87635503,15998,1890786,1230,63127959,8194,22616758,108028,11243,242.6,,,,All,,,
1,USA,21857616,,369990,,13024142,,8463484,29035,65835,1114,263536018,793764,332008010,North America,15,897,1
2,India,10395938,,150372,,10016163,,229403,8944,7495,108,177463405,127947,1387012163,Asia,133,9224,8
3,Brazil,7874539,,199043,,7036530,,638966,8318,36911,933,28600000,134057,213341358,South America,27,1072,7
4,Russia,3308601,,59951,,2685723,,562927,2300,22667,411,92300000,632335,145966993,Europe,44,2435,2
5,UK,2836801,,77346,,1345824,,1413631,2645,41674,1136,57652433,846948,68070798,Europe,24,880,1
6,France,2705618,,66565,,198756,,2440297,2616,41403,1019,36457261,557890,65348510,Europe,24,982,2
7,Turkey,2283931,,22070,,2164040,,97821,3303,26931,260,25498210,300660,84807496,Asia,37,3843,3
8,Italy,2201945,,76877,,1556356,,568712,2571,36447,1272,27317974,452168,60415549,Europe,27,786,2
9,Spain,1982544,,51430,,N/A,N/A,N/A,2220,42394,1100,27839319,595313,46764193,Europe,24,909,2
10,Germany,1841228,,38199,,1451000,,352029,5569,21940,455,34801593,414685,83922959,Europe,46,2197,2
11,Colombia,1719771,,44723,,1569578,,105470,3482,33614,874,8420350,164579,51162846,South America,30,1144,6
12,Argentina,1676171,,43976,,1474048,,158147,3521,36912,968,5050350,111216,45410084,South America,27,1033,9
13,Mexico,1479835,13345,129987,1165,1119968,6831,229880,3913,11416,1003,3747317,28907,129632081,North America,88,997,35
14,Poland,1344763,,30055,,1087744,,226964,1606,35552,795,7443579,196790,37825040,Europe,28,1259,5
15,Iran,1261903,,55830,,1040521,,165552,4780,14925,660,7939633,93908,84547024,Asia,67,1514,11
16,South Africa,1149591,,30524,,929239,,189828,546,19258,511,6898207,115559,59694133,Africa,52,1956,9
17,Ukraine,1090496,,19357,,761898,,309241,177,25013,444,5645178,129487,43596601,Europe,40,2252,8
18,Peru,1024432,,37991,,962566,,23875,1321,30849,1144,5601619,168681,33208372,South America,32,874,6
19,Netherlands,841163,,11999,,N/A,N/A,N/A,704,49034,699,6001738,349863,17154559,Europe,20,1430,3
20,Indonesia,788402,,23296,,652513,,112593,,2867,85,7645288,27799,275016722,Asia,349,11805,36
21,Czechia,776967,,12436,,638183,,126348,1004,72483,1160,3880950,362053,10719300,Europe,14,862,3
22,Romania,654007,,16299,,586764,,50944,1070,34115,850,4902726,255741,19170670,Europe,29,1176,4
23,Belgium,652735,,19827,,45303,,587605,430,56194,1707,7052844,607178,11615776,Europe,18,586,2
24,Canada,626800,,16369,,531227,,79204,847,16532,432,14243625,375690,37913205,North America,60,2316,3
25,Chile,625483,,16816,,591081,,17586,820,32575,876,6661323,346925,19201032,South America,31,1142,3
