#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,24434982,9337,525959,571,15137003,11495,8772020,35298,,,,,,North America,,,
,Asia,21006409,31215,342380,607,19530089,31834,1133940,24432,,,,,,Asia,,,
,South America,13384486,3470,366277,39,11990963,2605,1027246,18195,,,,,,South America,,,
,Europe,24516987,86612,560335,2265,12143378,99907,11813274,27512,,,,,,Europe,,,
,Africa,2869178,2100,68066,36,2370443,2124,430669,2479,,,,,,Africa,,,
,Oceania,48613,24,1066,,33587,28,13960,20,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,86261376,132758,1864098,3518,61206169,147993,23191109,107936,11067,239.1,,,,All,,,
1,USA,21355530,2479,362139,16,12740249,3737,8253142,29586,64324,1091,260232350,783838,331997424,North America,16,917,1
2,India,10357569,,149886,,9975958,618,231725,8944,7468,108,176531997,127282,1386938083,Asia,134,9253,8
3,Brazil,7754560,,196591,,6875230,,682739,8318,36350,922,28600000,134063,213333114,South America,28,1085,7
4,Russia,3284384,24246,59506,518,2662668,22632,562210,2300,22501,408,92000000,630281,145966653,Europe,44,2453,2
5,UK,2713563,,75431,,N/A,N/A,N/A,1847,39865,1108,56665511,832473,68068853,Europe,25,902,1
6,France,2659750,,65415,,196037,,2398298,2666,40701,1001,36162648,553388,65347723,Europe,25,999,2
7,Turkey,2255607,,21685,,2146430,,87492,3522,26598,256,25132152,296361,84802540,Asia,38,3911,3
8,Italy,2166244,,75680,,1520106,,570458,2579,35855,1253,27004272,446972,60416033,Europe,28,798,2
9,Spain,1958844,,51078,,N/A,N/A,N/A,2192,41888,1092,27839319,595314,46764094,Europe,24,916,2
10,Germany,1799261,3045,36221,239,1424700,23500,338340,5726,21440,432,34801593,414692,83921499,Europe,47,2317,2
11,Colombia,1686131,,44187,,1552177,,89767,3482,32958,864,8287250,161987,51159884,South America,30,1158,6
12,Argentina,1648940,,43634,,1458083,,147223,3502,36314,961,4951166,109038,45407820,South America,28,1041,9
