#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,29044829,49400,613553,2101,18049955,21640,10381321,35063,,,,,,North America,,,
,Asia,22502212,72319,363454,1028,20924378,74866,1214380,23923,,,,,,Asia,,,
,South America,15143704,19592,398867,335,13311252,5773,1433585,19453,,,,,,South America,,,
,Europe,28846377,134103,661564,4027,15975022,131123,12209791,30020,,,,,,Europe,,,
,Africa,3410994,3823,83938,79,2855484,3525,471572,2728,,,,,,Africa,,,
,Oceania,49853,7,1073,,33902,14,14878,12,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,98998690,279244,2122464,7570,71150699,236941,25725527,111199,12701,272.3,,,,All,,,
1,USA,25410092,20050,424633,456,15223500,781,9761959,27303,76515,1279,295671652,890329,332092704,North America,13,782,1
2,India,10654656,14112,153363,142,10314534,14471,186759,8944,7678,111,190985119,137637,1387604808,Asia,130,9048,7
3,Brazil,8768280,13147,215513,214,7594771,,957996,8318,41087,1010,28600000,134016,213407310,South America,24,990,7
4,Russia,3698273,20921,68971,559,3109315,27779,519987,2300,25336,473,98900000,677538,145969720,Europe,39,2116,1
5,UK,3617459,33552,97329,1348,1616307,15685,1903823,4076,53130,1429,67231066,987438,68086356,Europe,19,700,1
6,France,3011257,,72647,,215822,,2722788,2912,46076,1112,41226104,630804,65354806,Europe,22,900,2
7,Spain,2603472,,55441,,N/A,N/A,N/A,3908,55671,1186,30165217,645039,46764982,Europe,18,844,2
8,Italy,2455185,13331,85162,488,1871189,16062,498834,2386,40641,1410,30717824,508475,60411677,Europe,25,709,2
9,Turkey,2424328,5856,24933,144,2301861,5811,97534,1962,28573,294,28348659,334114,84847147,Asia,35,3403,3
10,Germany,2129051,3790,52139,119,1795400,15200,281512,4787,25366,621,37449922,446180,83934640,Europe,39,1610,2
11,Colombia,1987418,,50586,,1811552,,125280,3482,38827,988,9505562,185704,51186541,South America,26,1012,5
12,Argentina,1853830,,46575,,1636826,,170429,3631,40808,1025,5806612,127820,45428197,South America,25,975,8
13,Mexico,1732290,21007,147614,1440,1291940,13962,292736,5652,13357,1138,4353072,33565,129691263,North America,75,879,30
14,Poland,1470879,6322,35253,346,1222782,7050,212844,1477,38888,932,8328586,220198,37823235,Europe,26,1073,5
15,South Africa,1392568,,40076,,1201284,,151208,546,23316,671,7882846,131982,59726820,Africa,43,1490,8
16,Iran,1367032,6207,57294,69,1158475,6799,151263,4106,16160,677,8634553,102070,84594020,Asia,62,1476,10
17,Ukraine,1187897,4928,21778,116,942107,13138,224012,177,27255,500,6057828,138988,43585176,Europe,37,2001,7
18,Peru,1088096,,39427,,1002516,,46153,1758,32746,1187,6028030,181412,33228456,South America,31,843,6
19,Indonesia,977474,12191,27664,211,791059,9912,158751,,3553,101,8706505,31644,275143086,Asia,281,9946,32
20,Netherlands,944042,5414,13510,88,N/A,N/A,N/A,664,55026,787,6970400,406290,17156211,Europe,18,1270,2
21,Czechia,933361,8423,15270,62,808263,427,109828,1052,87066,1424,5772660,538486,10720166,Europe,11,702,2
22,Canada,741451,4044,18956,128,657732,4903,64763,868,19549,500,16996450,448128,37927656,North America,51,2001,2
23,Romania,709194,2719,17722,94,650189,4266,41283,1016,37004,925,5289874,276016,19165090,Europe,27,1081,4
24,Chile,694647,4581,17854,68,649802,4767,26991,1221,36164,929,7586356,394954,19208197,South America,28,1076,3
25,Belgium,689271,2444,20675,55,47820,145,620776,338,59328,1780,7819812,673079,11617976,Europe,17,562,1
26,Portugal,624469,15333,10194,274,451324,9768,162951,720,61343,1001,6722120,660331,10179925,Europe,16,999,2
27,Iraq,612870,778,12988,4,579838,1546,20044,154,15049,319,5342787,131196,40723804,Asia,66,3135,8
28,Israel,593578,4550,4326,60,512469,7649,76783,1171,64536,470,9925207,1079110,9197590,Asia,15,2126,1
29,Sweden,547166,,11005,,N/A,N/A,N/A,303,53990,1086,4916367,485106,10134622,Europe,19,921,2
30,Bangladesh,531326,436,8003,22,475899,338,47424,,3208,48,3541389,21384,165608438,Asia,312,20693,47
31,Pakistan,530818,1927,11247,43,484508,1737,35063,2283,2377,50,7602380,34049,223279623,Asia,421,19852,29
32,Philippines,511679,1797,10190,54,467886,166,33603,727,4635,92,7523277,68148,110396247,Asia,216,10834,15
33,Switzerland,509279,,9046,12,317600,,182633,311,58604,1041,4135714,475909,8690134,Europe,17,961,2
34,Morocco,465769,925,8128,23,441693,1041,15948,454,12536,219,5279309,142088,37155316,Africa,80,4571,7
35,Austria,403512,1626,7389,59,380248,1840,15875,323,44660,818,4178647,462482,9035260,Europe,22,1223,2
36,Serbia,382285,1483,3868,19,31536,,346881,165,43853,444,2536948,291018,8717490,Europe,23,2254,3
37,Saudi Arabia,366185,197,6350,4,357728,203,2107,329,10428,181,11958198,340530,35116437,Asia,96,5530,3
38,Hungary,358317,1344,11904,93,239880,2518,106533,259,37145,1234,3035627,314687,9646506,Europe,27,810,3
39,Japan,356074,5054,4935,105,285522,6308,65617,1009,2820,39,6338596,50204,126257867,Asia,355,25584,20
40,Jordan,319519,608,4217,10,306246,1250,9056,121,31143,411,3691350,359785,10259872,Asia,32,2433,3
41,Panama,307793,,4980,,253503,,49310,259,70714,1144,1590184,365336,4352667,North America,14,874,3
42,Lebanon,276587,4126,2270,62,164348,2341,109969,843,40626,333,2483323,364756,6808175,Asia,25,2999,3
