#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,27513681,21891,579975,1126,16865055,14317,10068651,36216,,,,,,North America,,,
,Asia,21923391,30954,354977,439,20341416,24273,1226998,24217,,,,,,Asia,,,
,South America,14474628,2573,385501,41,12806387,543,1282740,18965,,,,,,South America,,,
,Europe,27215882,62021,620612,1568,14770563,78195,11824707,29384,,,,,,Europe,,,
,Africa,3224228,479,77755,5,2628661,174,517812,2605,,,,,,Africa,,,
,Oceania,49527,24,1071,,33744,17,14712,17,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,94402058,117942,2019906,3179,67446532,117519,24935620,111404,12111,259.1,,,,All,,,
1,USA,24102429,,401856,,14228969,,9471604,28937,72586,1210,281809885,848683,332055650,North America,14,826,1
2,India,10543659,,152130,,10179715,832,211814,8944,7600,110,185765491,133900,1387345526,Asia,132,9119,7
3,Brazil,8394253,,208291,,7361379,,824583,8318,39340,976,28600000,134034,213378456,South America,25,1024,7
4,Russia,3544623,24092,65085,590,2936991,27311,542547,2300,24283,446,96200000,659046,145968527,Europe,41,2243,2
5,UK,3316019,,87295,,1503654,,1725070,3672,48708,1282,63139169,927432,68079549,Europe,21,780,1
6,France,2872941,,69949,,208071,,2594921,2740,43961,1070,39233615,600343,65352052,Europe,23,934,2
7,Turkey,2373115,,23664,,2246047,,103404,2311,27975,279,27066653,319070,84829800,Asia,36,3585,3
8,Italy,2352423,,81325,,1713030,,558068,2522,38939,1346,28734210,475627,60413371,Europe,26,743,2
9,Spain,2252164,,53314,,N/A,N/A,N/A,2953,48160,1140,28775103,615318,46764637,Europe,21,877,2
10,Germany,2023802,,46537,,1657900,16600,319365,5074,24113,554,36353196,433140,83929530,Europe,41,1804,2
11,Colombia,1870179,,47868,,1698457,,123854,3482,36544,935,9008048,176020,51176175,South America,27,1069,6
