#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,93496085,21339,1370930,650,62543478,26803,29581677,20694,,,,,,North America,,,,,,
,Asia,109461491,214878,1323831,513,101670688,149109,6466972,30348,,,,,,Asia,,,,,,
,South America,52421453,1235,1240807,17,45262593,2451,5918053,14278,,,,,,South America,,,,,,
,Europe,146470174,366943,1670568,1722,116554094,530739,28245512,17441,,,,,,Europe,,,,,,
,Africa,11380703,3031,245551,15,10372409,2408,762743,2117,,,,,,Africa,,,,,,
,Oceania,3208019,28426,7219,61,2925021,731,275779,303,,,,,,Australia/Oceania,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,416438646,635852,5858921,2978,339328989,712241,71250736,85181,53425,751.6,,,,All,,,,,,
1,USA,79639934,,949269,,50565047,,28125618,14198,238335,2841,932888181,2791809,334151810,North America,4,352,0,,,84170
2,India,42723558,,509903,,41843446,,370209,8944,30473,364,754284979,538001,1402013486,Asia,33,2750,2,,,264
3,Brazil,27664958,,639822,,24252534,,2772602,8318,128668,2976,63776166,296618,215010767,South America,8,336,3,,,12895
4,France,21877555,,135579,,17594977,,4146999,3371,333968,2070,240847561,3676620,65507875,Europe,3,483,0,,,63305
5,UK,18393951,,159839,,16254900,,1979212,393,268664,2335,471996065,6894016,68464599,Europe,4,428,0,,,28909
6,Russia,14659880,179284,342383,748,11643393,172468,2674104,2300,100385,2345,269300000,1844066,146036002,Europe,10,427,1,1228,5,18311
7,Turkey,13079683,,91117,,12162979,,825587,1128,152424,1062,137991532,1608084,85811169,Asia,7,942,1,,,9621
8,Germany,12692042,,120924,,9153100,164000,3418018,2274,150703,1436,104701826,1243214,84218635,Europe,7,696,1,,,40585
9,Italy,12205474,,151684,,10503380,,1550410,1119,202354,2515,181678193,3012028,60317557,Europe,5,398,0,,,25704
10,Spain,10707286,,96906,,7996440,,2613940,1459,228866,2071,471036328,10068286,46784164,Europe,4,483,0,,,55872
11,Argentina,8766174,,124585,,8480557,,161032,1884,191115,2716,33602893,732591,45868556,South America,5,368,1,,,3511
12,Iran,6860255,,134053,,6351542,,374660,3489,80015,1564,46144867,538217,85736616,Asia,12,640,2,,,4370
13,Colombia,6026988,,137439,,5844659,,44890,342,116435,2655,32794013,633546,51762627,South America,9,377,2,,,867
14,Netherlands,5842989,,21414,,3547585,,2273990,188,339780,1245,21107399,1227432,17196391,Europe,3,803,1,,,132236
15,Poland,5466491,28859,108887,372,4715274,22163,642330,1052,144695,2882,32626920,863618,37779348,Europe,7,347,1,764,10,17002
16,Mexico,5321744,21207,313608,643,4566672,26574,441464,4798,40584,2392,14713887,112208,131130110,North America,25,418,9,162,5,3367
17,Indonesia,4901328,,145455,,4349848,,406025,1839,17617,523,78506109,282178,278215314,Asia,57,1913,4,,,1459
18,Ukraine,4603930,31513,103565,310,3839314,27684,661051,177,106308,2391,19176424,442798,43307393,Europe,9,418,2,728,7,15264
19,Japan,4055675,79896,20701,207,3178799,81051,856175,1444,32227,164,36691638,291555,125848170,Asia,31,6079,3,635,2,6803
20,South Africa,3645269,,97431,,3511001,,36837,546,60231,1610,22723984,375470,60521515,Africa,17,621,3,,,609
21,Philippines,3644597,2671,55223,77,3520545,6130,68829,309,32557,493,27792157,248263,111946556,Asia,31,2027,4,24,0.7,615
22,Israel,3474127,,9651,,3226276,,238200,971,372521,1035,41373364,4436346,9326000,Asia,3,966,0,,,25541
23,Belgium,3460301,12762,29778,54,2407788,26681,1022735,380,296475,2551,31204266,2673552,11671462,Europe,3,392,0,1093,5,87627
24,Peru,3456789,,208622,,N/A,N/A,N/A,1270,102524,6187,26620405,789531,33716748,South America,10,162,1,,,45304
25,Czechia,3451318,28239,37991,17,3199367,11739,213960,272,321315,3537,51972628,4838616,10741218,Europe,3,283,0,2629,2,19920
26,Canada,3210617,,35679,,3040840,,134098,912,83874,932,57519466,1502638,38278986,North America,12,1073,1,,,3503
27,Portugal,3111858,,20620,,2554403,,536835,147,306633,2032,33409187,3292044,10148463,Europe,3,492,0,,,52898
28,Malaysia,3083683,,32180,,2868538,,182965,194,93336,974,46639582,1411670,33038581,Asia,11,1027,1,,,5538
29,Australia,2972398,25836,4726,57,2745617,,222055,223,114412,182,62483516,2405082,25979786,Australia/Oceania,9,5497,0,994,2,8547
30,Chile,2677692,,40698,,1835912,,801082,880,138151,2100,31710404,1636041,19382403,South America,7,476,1,,,41330
31,Thailand,2639062,16462,22519,27,2478251,10868,138292,687,37656,321,17270775,246429,70084173,Asia,27,3112,4,235,0.4,1973
32,Romania,2596269,,61880,,2167427,,366962,1155,136434,3252,20356569,1069741,19029439,Europe,7,308,1,,,19284
33,Switzerland,2596064,,13101,,1711204,,871759,194,296446,1496,18064494,2062792,8757304,Europe,3,668,0,,,99547
34,Vietnam,2572087,,39122,,2242273,,290692,2926,26044,396,77963670,789431,98759359,Asia,38,2524,1,,,2943
35,Sweden,2409081,,16543,,1621089,,771449,92,236151,1622,17964116,1760940,10201435,Europe,4,617,1,,,75622
36,Austria,2362662,38256,14471,44,2039041,35931,309150,201,259925,1592,152737266,16803197,9089774,Europe,4,628,0,4209,5,34011
37,Denmark,2288628,,4139,,1706480,,578009,31,392877,711,123568921,21212463,5825298,Europe,3,1407,0,,,99224
38,Iraq,2281566,,24764,,2200244,,56558,229,54733,594,17766825,426212,41685438,Asia,18,1683,2,,,1357
39,Greece,2216411,,24917,,1977370,,214124,489,214344,2410,61782277,5974823,10340436,Europe,5,415,0,,,20707
40,Bangladesh,1919102,,28872,,1703309,,186921,1289,11468,173,13064245,78065,167350965,Asia,87,5796,13,,,1117
41,Serbia,1855174,,14553,,1619374,,221247,173,213723,1677,8546068,984541,8680260,Europe,5,596,1,,,25489
42,Hungary,1730366,8883,42851,97,1478480,10036,209035,203,179862,4454,10538698,1095437,9620546,Europe,6,225,1,923,10,21728
43,S. Korea,1552851,90430,7202,39,825776,22771,719873,313,30246,140,15804065,307827,51340781,Asia,33,7129,3,1761,0.8,14021
44,Jordan,1508950,,13554,,1306415,,188981,1234,145547,1307,15693789,1513757,10367445,Asia,7,765,1,,,18228
45,Georgia,1496156,15315,15683,55,1300062,10894,180411,,376227,3944,15445949,3884072,3976741,Asia,3,254,0,3851,14,45367
46,Pakistan,1491423,2465,29877,49,1388517,4792,73029,1534,6546,131,25896758,113659,227845820,Asia,153,7626,9,11,0.2,321
47,Kazakhstan,1293901,1508,13494,7,1236236,5394,44171,528,67598,705,11575012,604724,19140999,Asia,15,1418,2,79,0.4,2308
48,Slovakia,1288524,19955,18145,22,1024885,20206,245494,251,235824,3321,6092181,1114981,5463933,Europe,4,301,1,3652,4,44930
49,Ireland,1255571,,6291,,1097198,10753,152082,67,249753,1251,11178132,2223507,5027254,Europe,4,799,0,,,30252
50,Morocco,1156356,,15820,,1128575,,11961,293,30738,421,11237010,298696,37620176,Africa,33,2378,3,,,318
51,Norway,1068686,,1513,,88952,,978221,23,194660,276,9852076,1794545,5490013,Europe,5,3629,1,,,178182
52,Cuba,1062154,,8476,,1049295,,4383,37,93868,749,12920253,1141829,11315398,North America,11,1335,1,,,387
53,Bulgaria,1049543,,34686,,757444,,257413,601,152915,5054,8925539,1300423,6863564,Europe,7,198,1,,,37504
54,Lebanon,1023935,,9872,,682977,,331086,186,151115,1457,4795578,707746,6775845,Asia,7,686,1,,,48863
55,Croatia,1021777,,14584,,977885,,29308,171,251410,3588,4419159,1087342,4064185,Europe,4,279,1,,,7211
56,Nepal,974039,,11902,,942737,,19400,100,32483,397,5350721,178438,29986484,Asia,31,2519,6,,,647
57,Tunisia,968393,,27145,,897866,,43382,200,80570,2258,4212591,350488,12019221,Africa,12,443,3,,,3609
58,Bolivia,886108,1104,21331,17,758421,2480,106356,220,74268,1788,2666178,223462,11931263,South America,13,559,4,93,1,8914
59,UAE,870358,,2288,,806286,,61784,,86309,227,132301629,13119663,10084225,Asia,12,4407,0,,,6127
60,Slovenia,863386,4716,6136,14,740833,24194,116417,125,415209,2951,2549417,1226034,2079402,Europe,2,339,1,2268,7,55986
61,Belarus,843717,,6278,,828579,,8860,,89336,665,12161006,1287658,9444279,Europe,11,1504,1,,,938
62,Lithuania,826841,,8172,,718219,,100450,92,310766,3071,7588190,2852005,2660651,Europe,3,326,0,,,37754
63,Ecuador,800320,,35038,,N/A,N/A,N/A,759,44272,1938,2470170,136643,18077510,South America,23,516,7,,,17779
64,Uruguay,788676,,6794,,734803,,47079,162,225771,1945,5537584,1585218,3493264,South America,4,514,1,,,13477
65,Costa Rica,771027,,7829,,597452,,165746,145,149147,1514,3544847,685713,5169580,North America,7,660,1,,,32062
66,Azerbaijan,752605,,9105,,696565,,46935,,73158,885,6414158,623495,10287432,Asia,14,1130,2,,,4562
67,Panama,745367,,7970,,719801,,17596,83,168448,1801,5417385,1224293,4424910,North America,6,555,1,,,3977
68,Guatemala,740011,,16661,,675958,,47392,5,40103,903,3781718,204939,18452875,North America,25,1108,5,,,2568
69,Saudi Arabia,732596,,8975,,698842,,24779,1010,20525,251,39714549,1112668,35693075,Asia,49,3977,1,,,694
70,Sri Lanka,630599,,15874,,595649,,19076,,29250,736,6205382,287834,21558926,Asia,34,1358,3,,,885
71,Paraguay,628574,,18027,,581281,,29266,187,86406,2478,2487668,341964,7274643,South America,12,404,3,,,4023
72,Kuwait,606035,,2522,,571142,,32371,96,138586,577,7357729,1682538,4372994,Asia,7,1734,1,,,7402
73,Finland,592765,5956,2242,27,46000,,544523,37,106714,404,9755476,1756260,5554687,Europe,9,2478,1,1072,5,98029
74,Dominican Republic,570236,,4349,,563243,,2644,73,51725,394,3054996,277113,11024374,North America,19,2535,4,,,240
75,Palestine,561630,,5051,,510533,,46046,127,106096,954,3078533,581556,5293615,Asia,9,1048,2,,,8698
76,Myanmar,550824,,19314,,518884,,12626,,10015,351,6744468,122623,55001577,Asia,100,2848,8,,,230
77,Latvia,533871,,5041,,387891,,140939,77,288212,2721,6448589,3481287,1852358,Europe,3,367,0,,,76086
78,Venezuela,508042,,5564,,489438,,13040,230,17949,197,3359014,118671,28305197,South America,56,5087,8,,,461
79,Singapore,497997,,913,,450815,,46269,24,84050,154,22888183,3862994,5924986,Asia,12,6490,0,,,7809
80,Moldova,487283,,10982,,444553,,31748,174,121252,2733,2925853,728051,4018749,Europe,8,366,1,,,7900
