#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,14373332,6426,388706,719,8904104,4367,5080522,26764,,,,,,North America,,,
,Asia,15576363,403,274826,2,13978103,125,1323434,25397,,,,,,Asia,,,
,South America,10623865,98,315774,11,9575318,338,732773,17281,,,,,,South America,,,
,Europe,15228665,,348019,,5877405,,9003241,30131,,,,,,Europe,,,
,Africa,2056400,,49198,,1735162,,272040,2607,,,,,,Africa,,,
,Oceania,43495,19,1004,,32962,6,9529,23,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,57902841,6946,1377542,732,40103713,4836,16421586,102207,7428,176.7,,,,All,,,
1,USA,12274726,,260283,,7316323,,4698120,22789,36999,785,177148467,533967,331759224,North America,27,1275,2
2,India,9050613,,132764,,8475897,,441952,8944,6533,96,129591786,93550,1385271269,Asia,153,10434,11
3,Brazil,6020164,,168662,,5422102,,429400,8318,28244,791,21900000,102746,213147624,South America,35,1264,10
4,France,2109170,,48265,,149521,,1911384,4582,32285,739,19659456,300925,65330016,Europe,31,1354,3
5,Russia,2039926,,35311,,1551414,,453201,2300,13976,242,71249997,488151,145958985,Europe,72,4134,2
6,Spain,1589219,,42619,,N/A,N/A,N/A,3054,33985,911,20742051,443568,46761875,Europe,29,1097,2
7,UK,1473508,,54286,,N/A,N/A,N/A,1426,21661,798,40266183,591931,68025098,Europe,46,1253,2
8,Argentina,1359042,,36790,,1177819,,144433,4187,29963,811,3622893,79875,45356879,South America,33,1233,13
9,Italy,1345767,,48569,,520022,,777176,3748,22271,804,19962604,330359,60426920,Europe,45,1244,3
10,Colombia,1233444,,34929,,1138581,,59934,2376,24141,684,5955489,116561,51093242,South America,41,1463,9
11,Mexico,1025969,6426,100823,719,770728,4367,154418,2852,7925,779,2665407,20589,129458236,North America,126,1284,49
12,Peru,946087,,35484,,873970,,36633,984,28540,1070,4896839,147720,33149375,South America,35,934,7
13,Germany,901659,,14076,,579100,,308483,3561,10748,168,26456866,315381,83888647,Europe,93,5960,3
