#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,15460897,8764,402230,651,9512221,5927,5546446,28954,,,,,,North America,,,
,Asia,16242349,5365,285184,60,14517491,3710,1439674,26776,,,,,,Asia,,,
,South America,10926611,114,321730,6,9806057,511,798824,16993,,,,,,South America,,,
,Europe,16516038,18783,376832,334,6735511,9186,9403695,29660,,,,,,Europe,,,
,Africa,2134290,,51033,,1800758,,282499,2584,,,,,,Africa,,,
,Oceania,44544,13,1013,,33028,6,10503,22,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,61325450,33039,1438037,1051,42405725,19340,17481688,104993,7867,184.5,,,,All,,,
1,USA,13248922,,269560,,7846890,,5132472,24396,39932,812,187143721,564041,331790984,North America,25,1231,2
2,India,9309871,,135752,,8718517,808,455602,8944,6720,98,137062749,98927,1385493511,Asia,149,10206,10
3,Brazil,6204570,,171497,,5528599,,504474,8318,29106,804,21900000,102734,213172356,South America,34,1243,10
4,Russia,2187990,,38062,,1685492,,464436,2300,14990,261,74270930,508844,145960007,Europe,67,3835,2
5,France,2183660,,50957,,158236,,1974467,4018,33424,780,20224617,309565,65332377,Europe,30,1282,3
6,Spain,1637844,,44374,,N/A,N/A,N/A,2815,35025,949,21917246,468696,46762171,Europe,29,1054,2
7,UK,1574562,,57031,,N/A,N/A,N/A,1480,23145,838,42217206,620559,68030932,Europe,43,1193,2
8,Italy,1509875,,52850,,661180,,795845,3846,24987,875,21188898,350662,60425469,Europe,40,1143,3
9,Argentina,1399431,,37941,,1226662,,134828,3960,30849,836,3775098,83219,45363671,South America,32,1196,12
10,Colombia,1280487,,36019,,1181753,,62715,2376,25057,705,6245488,122216,51102128,South America,40,1419,8
11,Mexico,1078594,8107,104242,645,803581,5544,170771,3335,8330,805,2798399,21613,129480429,North America,120,1242,46
12,Germany,1005307,,15767,,676100,,313440,3826,11983,188,27859242,332081,83893027,Europe,83,5321,3
13,Peru,956347,,35785,,887019,,33543,966,28843,1079,4999956,150797,33156907,South America,35,927,7
14,Poland,941112,,15568,,494869,,430675,2109,24878,412,6098759,161216,37829666,Europe,40,2430,6
15,Iran,908346,,46689,,633275,,228382,5849,10759,553,5955724,70543,84426596,Asia,93,1808,14
16,South Africa,778571,,21289,,716444,,40838,546,13061,357,5383078,90304,59610373,Africa,77,2800,11
17,Ukraine,693407,16218,11909,192,326238,8843,355260,177,15894,273,4279025,98085,43625879,Europe,63,3663,10
18,Belgium,567532,2565,16219,142,36912,343,514401,1034,48882,1397,5794351,499077,11610138,Europe,20,716,2
19,Chile,545662,,15235,,521247,,9180,694,28446,794,5174795,269764,19182671,South America,35,1259,4
20,Iraq,544670,,12125,,474376,,58169,336,13421,299,3378165,83241,40582897,Asia,75,3347,12
21,Indonesia,516753,,16352,,433649,,66752,,1881,60,5517392,20086,274692914,Asia,532,16799,50
22,Czechia,511520,,7779,,431874,,71867,839,47729,726,3000834,280005,10717081,Europe,21,1378,4
23,Turkey,503738,,13014,,388771,,101953,4711,5947,154,17901868,211341,84705890,Asia,168,6509,5
24,Netherlands,503123,,9184,,N/A,N/A,N/A,543,29336,536,3893908,227046,17150324,Europe,34,1867,4
25,Bangladesh,456438,,6524,,371453,,78461,,2760,39,2713202,16409,165353106,Asia,362,25345,61
26,Romania,449349,,10712,,323514,,115123,1226,23422,558,4011887,209116,19184967,Europe,43,1791,5
27,Philippines,424297,,8242,,387266,,28789,1449,3851,75,5626568,51072,110169081,Asia,260,13367,20
28,Pakistan,389311,3113,7897,54,335881,1489,45533,2112,1749,35,5386916,24199,222610540,Asia,572,28189,41
29,Saudi Arabia,356389,,5840,,345215,,5334,699,10173,167,9453444,269852,35031943,Asia,98,5999,4
30,Canada,353097,,11799,,280923,,60375,449,9322,312,11169813,294903,37876176,North America,107,3210,3
31,Morocco,340684,,5619,,289808,,45257,1041,9186,152,3875930,104509,37087200,Africa,109,6600,10
32,Israel,333443,359,2834,,321034,213,9575,275,36253,308,5491982,597111,9197590,Asia,28,3245,2
33,Switzerland,313978,,4509,,218900,,90569,504,36171,519,2652082,305529,8680292,Europe,28,1925,3
34,Portugal,280394,,4209,,193944,,82241,516,27531,413,4351221,427238,10184535,Europe,36,2420,2
35,Austria,266038,,2773,,196342,,66923,705,29470,307,2993814,331641,9027273,Europe,34,3255,3
36,Sweden,236355,,6622,,N/A,N/A,N/A,220,23344,654,2914088,287816,10124832,Europe,43,1529,3
37,Nepal,227640,,1412,,209435,,16793,,7757,48,1700000,57927,29347059,Asia,129,20784,17
38,Jordan,203021,,2509,,135650,,64862,481,19818,245,2461304,240265,10244110,Asia,50,4083,4
39,Hungary,192047,,4229,,49616,,138202,640,19901,438,1566619,162339,9650310,Europe,50,2282,6
40,Ecuador,188138,,13316,,164009,,10813,344,10599,750,634503,35745,17750854,South America,94,1333,28
41,UAE,163967,,564,,151870,,11533,,16498,57,16209676,1630975,9938639,Asia,61,17622,1
42,Panama,160287,,3018,,140976,,16293,152,36915,695,869552,200262,4342082,North America,27,1439,5
43,Serbia,148214,,1366,,31536,,115312,243,16991,157,1703985,195345,8722946,Europe,59,6386,5
44,Bolivia,144390,114,8939,6,120720,511,14731,71,12302,762,357606,30468,11737193,South America,81,1313,33
45,Kuwait,141547,,872,,134750,,5925,80,32949,203,1075651,250385,4295995,Asia,30,4927,4
46,Dominican Republic,140922,,2317,,113687,,24918,181,12938,213,698990,64175,10891912,North America,77,4701,16
47,Qatar,138066,,237,,135198,,2631,35,49172,84,1097377,390831,2807805,Asia,20,11847,3
48,Japan,137261,,2022,,116378,,18861,410,1087,16,3374063,26711,126317900,Asia,920,62472,37
49,Bulgaria,136628,,3529,,44875,,88224,430,19724,509,950354,137197,6926939,Europe,51,1963,7
50,Costa Rica,135742,,1679,,83273,,50790,211,26549,328,381490,74612,5112951,North America,38,3045,13
51,Armenia,130870,,2068,,103055,,25747,,44131,697,498951,168252,2965501,Asia,23,1434,6
52,Belarus,130012,,1128,,108769,,20115,,13761,119,3158352,334286,9448053,Europe,73,8376,3
53,Kazakhstan,129213,813,1990,,115384,563,11839,221,6848,105,4206738,222964,18867379,Asia,146,9481,4
54,Oman,122579,,1391,,113856,,7332,121,23763,270,571472,110787,5158316,Asia,42,3708,9
55,Lebanon,122200,,974,,72152,,49074,317,17937,143,1514824,222346,6812912,Asia,56,6995,4
56,Guatemala,120685,,4133,,109306,,7246,5,6687,229,523625,29012,18048457,North America,150,4367,34
57,Georgia,118690,,1124,,98781,,18785,,29776,282,1133765,284434,3986034,Asia,34,3546,4
58,Croatia,115626,,1552,,92349,,21725,252,28237,379,713729,174298,4094871,Europe,35,2638,6
59,Egypt,114475,,6596,,102268,,5611,46,1110,64,1000000,9699,103108055,Africa,901,15632,103
60,Ethiopia,107669,,1672,,67001,,38996,327,927,14,1615769,13917,116097783,Africa,1078,69436,72
61,Honduras,106681,565,2892,4,47354,348,56435,107,10702,290,261638,26248,9967946,North America,93,3447,38
62,Azerbaijan,106101,,1256,,68572,,36273,,10426,123,1665832,163699,10176181,Asia,96,8102,6
63,Moldova,102894,,2229,,90485,,10180,253,25531,553,450022,111664,4030126,Europe,39,1808,9
64,Slovakia,101257,,749,,56378,,44130,219,18543,137,1045215,191406,5460722,Europe,54,7291,5
65,Venezuela,101215,,884,,96072,,4259,117,3564,31,2289071,80593,28402951,South America,281,32130,12
66,Greece,99306,,2001,,9989,,87316,608,9547,192,2311870,222249,10402170,Europe,105,5198,4
67,Tunisia,92475,,3034,,67453,,21988,290,7792,256,446820,37647,11868620,Africa,128,3912,27
68,Bahrain,86347,,341,,84510,,1496,12,50060,198,2015598,1168550,1724871,Asia,20,5058,1
69,Myanmar,85205,,1846,,64645,,18714,,1562,34,1096500,20098,54557825,Asia,640,29555,50
70,Bosnia and Herzegovina,84252,,2480,,48780,,32992,,25746,758,408424,124807,3272438,Europe,39,1320,8
71,Libya,80407,,1140,,51585,,27682,,11638,165,416602,60299,6908951,Africa,86,6060,17
72,Kenya,80102,,1427,,53526,,25149,57,1477,26,861561,15883,54244448,Africa,677,38013,63
73,Paraguay,79517,,1704,,56510,,21303,125,11093,238,435667,60780,7167897,South America,90,4207,16
74,Algeria,79110,,2352,,51334,,25424,37,1791,53,,,44168706,Africa,558,18779,
75,Palestine,78493,,680,,61241,,16572,57,15245,132,654061,127034,5148725,Asia,66,7572,8
76,Denmark,75395,,811,,59250,,15334,42,12998,140,7127052,1228695,5800505,Europe,77,7152,1
77,Uzbekistan,72409,67,607,,69670,69,2132,201,2151,18,1377915,40931,33664520,Asia,465,55460,24
78,Kyrgyzstan,71548,377,1256,5,62946,402,7346,133,10894,191,490518,74689,6567447,Asia,92,5229,13
79,Ireland,71494,,2036,,23364,,46094,36,14414,410,1919657,387022,4960071,Europe,69,2436,3
80,Slovenia,71073,,1245,,49654,,20174,215,34185,599,500071,240528,2079055,Europe,29,1670,4
81,Nigeria,66974,,1169,,62585,,3220,10,322,6,749136,3599,208174495,Africa,3108,178079,278
82,Malaysia,60752,,348,,49056,,11348,110,1867,11,2596004,79795,32533267,Asia,536,93486,13
83,North Macedonia,58608,,1630,,36064,,20914,138,28132,782,322875,154980,2083339,Europe,36,1278,6
84,Singapore,58195,,28,,58104,,63,1,9916,5,4448110,757900,5868993,Asia,101,209607,1
85,Lithuania,53757,,449,,12655,,40653,117,19862,166,1303893,481748,2706586,Europe,50,6028,2
86,Ghana,51225,,323,,50127,,775,17,1635,10,583545,18624,31332367,Africa,612,97004,54
87,Afghanistan,45716,,1737,,36232,,7747,93,1164,44,144617,3682,39278383,Asia,859,22613,272
88,El Salvador,37884,,1098,,34595,,2191,38,5829,169,535345,82367,6499508,North America,172,5919,12
89,Albania,35600,,753,,17352,,17495,21,12376,262,177617,61747,2876512,Europe,81,3820,16
90,Norway,34748,,316,,20956,,13476,33,6389,58,2224045,408950,5438425,Europe,157,17210,2
91,Montenegro,33316,,469,,21721,,11126,61,53043,747,127227,202559,628098,Europe,19,1339,5
92,S. Korea,32887,569,516,1,27103,153,5268,77,641,10,3009577,58681,51287190,Asia,1559,99394,17
93,Luxembourg,32873,,294,,23404,,9175,44,52173,467,1338559,2124457,630071,Europe,19,2143,0
94,Australia,27873,6,907,,25570,5,1396,,1088,35,9921851,387279,25619372,Australia/Oceania,919,28246,3
95,Cameroon,24022,,437,,22177,,1408,52,896,16,149000,5558,26809013,Africa,1116,61348,180
96,Finland,23148,,388,,16800,,5960,21,4175,70,1872653,337766,5544230,Europe,240,14289,3
97,Sri Lanka,22028,,99,,15816,,6113,,1027,5,777610,36253,21449773,Asia,974,216664,28
98,Ivory Coast,21199,,131,,20852,,216,,796,5,213689,8022,26638440,Africa,1257,203347,125
99,Uganda,19115,,191,,8840,,10084,,413,4,618783,13361,46312032,Africa,2423,242471,75
100,Zambia,17553,,357,,16779,,417,,944,19,382915,20600,18588290,Africa,1059,52068,49
101,Madagascar,17341,,251,,16657,,433,16,620,9,93734,3351,27974261,Africa,1613,111451,298
102,Sudan,16864,,1215,,9964,,5685,,381,27,,,44257663,Africa,2624,36426,
103,Senegal,15960,,331,,15558,,71,3,943,20,227139,13425,16919364,Africa,1060,51116,74
104,Mozambique,15467,,128,,13520,,1819,,489,4,227185,7189,31602964,Africa,2043,246898,139
105,Latvia,15171,,188,,1719,,13264,31,8080,100,603529,321437,1877598,Europe,124,9987,3
106,Angola,14920,,341,,7617,,6962,16,448,10,171247,5147,33270625,Africa,2230,97568,194
107,Namibia,14155,,147,,13355,,653,4,5531,57,151721,59281,2559364,Africa,181,17411,17
108,French Polynesia,13883,,72,,4842,,8969,22,49306,256,26355,93601,281568,Australia/Oceania,20,3911,11
109,Guinea,12949,,76,,11922,,951,24,975,6,68809,5184,13274309,Africa,1025,174662,193
110,Maldives,12889,,46,,11717,,1126,12,23677,85,150743,276915,544365,Asia,42,11834,4
111,DRC,12470,,333,,11495,,642,,138,4,,,90639159,Africa,7269,272190,
112,Tajikistan,12044,,86,,11437,,521,,1252,9,,,9623182,Asia,799,111897,
113,French Guiana,11138,,70,,9995,,1073,1,36910,232,81880,271340,301762,South America,27,4311,4
