#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,15836825,146977,405770,1921,9710899,90393,5720156,29075,,,,,,North America,,,
,Asia,16508603,125430,288445,1661,14685433,85757,1534725,27059,,,,,,Asia,,,
,South America,11057079,72413,323817,957,9879487,45437,853775,17080,,,,,,South America,,,
,Europe,16919620,192528,386664,4238,7025544,144100,9507412,29232,,,,,,Europe,,,
,Africa,2162966,12820,51569,215,1824284,8380,287113,2590,,,,,,Africa,,,
,Oceania,44773,14,1014,,33043,15,10716,21,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,62530587,550182,1457294,8992,43159349,374082,17913944,105061,8022,187.0,,,,All,,,
1,USA,13596335,129351,272215,1177,8031769,86184,5292351,24501,40978,820,190844038,575184,331796277,North America,24,1219,2
2,India,9390791,39567,136705,467,8799249,40363,454837,8944,6778,99,138220354,99760,1385530551,Asia,148,10135,10
3,Brazil,6290272,51922,172561,563,5562539,26015,555172,8318,29507,809,21900000,102732,213176478,South America,34,1235,10
4,Russia,2242633,27100,39068,510,1739470,27296,464095,2300,15365,268,75400000,516579,145960178,Europe,65,3736,2
5,France,2208699,12580,52127,213,161137,1222,1995435,3777,33807,798,20418493,312531,65332770,Europe,30,1253,3
6,Spain,1646192,,44668,,N/A,N/A,N/A,2777,35203,955,21917246,468696,46762221,Europe,28,1047,2
7,UK,1605172,15871,58030,479,N/A,N/A,N/A,1417,23594,853,42605903,626264,68031904,Europe,42,1172,2
8,Italy,1564532,26323,54363,686,720861,24214,789308,3762,25892,900,21637641,358090,60425227,Europe,39,1112,3
9,Argentina,1413375,6098,38322,106,1242877,7620,132176,4021,31156,845,3855893,84997,45364803,South America,32,1184,12
10,Colombia,1299613,9103,36401,187,1197204,7705,66008,2376,25431,712,6352377,124304,51103609,South America,39,1404,8
11,Mexico,1090675,12081,104873,631,803581,,182221,3335,8423,810,2825030,21818,129484128,North America,119,1235,46
12,Germany,1041970,14645,16377,205,711000,14900,314593,3854,12420,195,27859242,332078,83893757,Europe,81,5123,3
13,Poland,973593,15178,16746,599,538273,21637,418574,2100,25736,443,6187205,163555,37829553,Europe,39,2259,6
14,Peru,960368,2044,35879,40,891004,2189,33485,967,28963,1082,5039956,151997,33158162,South America,35,924,7
15,Iran,935799,13402,47486,391,648831,8766,239482,5865,11084,562,6038556,71522,84429534,Asia,90,1778,14
16,South Africa,785139,3198,21439,61,723347,471,40353,546,13171,360,5383078,90301,59612416,Africa,76,2781,11
17,Ukraine,709701,16294,12093,184,335135,8897,362473,177,16268,277,4463249,102309,43625165,Europe,61,3607,10
18,Turkey,578347,30103,13373,182,396227,3611,168747,4903,6828,158,18247424,215415,84708368,Asia,146,6334,5
19,Belgium,570829,3297,16339,120,37238,326,517252,998,49166,1407,5833380,502433,11610276,Europe,20,711,2
20,Chile,548941,1718,15322,44,523792,1533,9827,703,28616,799,5253183,273844,19183118,South America,35,1252,4
21,Iraq,548821,1606,12200,33,478537,2240,58084,329,13523,301,3431953,84561,40585369,Asia,74,3327,12
22,Indonesia,527999,5418,16646,125,441983,4527,69370,,1922,61,5612789,20432,274700811,Asia,520,16503,49
23,Czechia,517692,1708,8024,57,437365,4778,72303,839,48305,749,3044925,284117,10717135,Europe,21,1336,4
24,Netherlands,513325,4459,9326,59,N/A,N/A,N/A,526,29931,544,3893908,227044,17150427,Europe,33,1839,4
25,Romania,465982,8134,11045,161,335764,9107,119173,1249,24289,576,4081557,212752,19184618,Europe,41,1737,5
26,Bangladesh,460619,1908,6580,36,375885,2209,78154,,2786,40,2743592,16592,165357585,Asia,359,25130,60
27,Philippines,427797,1893,8333,79,388062,474,31402,1449,3883,76,5700288,51739,110173066,Asia,258,13221,19
28,Pakistan,392356,3045,7942,45,337553,1672,46861,2172,1762,36,5435139,24414,222622279,Asia,567,28031,41
