#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,14776909,65742,392499,635,9083436,25512,5300974,27205,,,,,,North America,,,
,Asia,15879708,94188,279793,1601,14253089,83327,1346826,26023,,,,,,Asia,,,
,South America,10715982,3454,317263,80,9630959,1561,767760,17334,,,,,,South America,,,
,Europe,15804180,160327,358906,3391,6248910,133759,9196364,30055,,,,,,Europe,,,
,Africa,2090976,8267,50044,239,1763407,9685,277525,2560,,,,,,Africa,,,
,Oceania,43546,24,1004,,32983,8,9559,23,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,59312022,332002,1399524,5946,41013443,253852,16899055,103204,7609,179.5,,,,All,,,
1,USA,12641719,52631,262971,270,7470095,17479,4908653,23137,38104,793,181252605,546320,331769810,North America,26,1262,2
2,India,9174876,34564,134213,440,8600808,39364,439855,8944,6623,97,132582730,95704,1385345349,Asia,151,10322,10
3,Brazil,6073058,1657,169213,16,5432505,,471340,8318,28491,794,21900000,102742,213155868,South America,35,1260,10
4,France,2144660,4452,49232,500,149521,,1945907,4582,32828,754,20024871,306515,65330803,Europe,30,1327,3
5,Russia,2114502,25173,36540,361,1611445,16002,466517,2300,14487,250,72949596,499794,145959326,Europe,69,3995,2
6,Spain,1606905,8599,43131,170,N/A,N/A,N/A,2922,34363,922,21917246,468698,46761974,Europe,29,1084,2
7,UK,1527495,15450,55230,206,N/A,N/A,N/A,1421,22454,812,41316814,607359,68027042,Europe,45,1232,2
8,Italy,1431795,22930,50453,630,584493,31395,796849,3810,23695,835,20537521,339876,60426437,Europe,42,1198,3
9,Argentina,1370366,,37002,,1195492,,137872,4245,30211,816,3677688,81079,45359143,South America,33,1226,12
10,Colombia,1248417,,35287,,1150932,,62198,2376,24433,691,6044047,118288,51096204,South America,41,1448,8
11,Mexico,1041875,9187,101676,303,779104,4174,161095,2852,8048,785,2701734,20868,129465634,North America,124,1273,48
12,Peru,949670,,35595,,879439,,34636,988,28646,1074,4935037,148861,33151886,South America,35,931,7
13,Germany,939314,7203,14428,85,618800,15000,306086,3709,11197,172,26456866,315375,83890107,Europe,89,5814,3
