#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,13275424,32143,376420,781,8419111,14956,4479893,24378,,,,,,North America,,,
,Asia,15075400,76113,266171,1383,13456041,84351,1353188,24535,,,,,,Asia,,,
,South America,10328951,3989,309469,71,9312918,1780,706564,17400,,,,,,South America,,,
,Europe,13902017,174632,321923,2505,5162084,73224,8418010,29419,,,,,,Europe,,,
,Africa,1983616,8352,47312,150,1666294,5588,270010,2605,,,,,,Africa,,,
,Oceania,42119,20,994,,32903,8,8222,26,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,54608248,295249,1322304,4890,38050010,179907,15235934,98367,7006,169.6,,,,All,,,
1,USA,11248681,22463,251330,74,6898583,7552,4098768,20425,33909,758,166923716,503195,331727464,North America,29,1320,2
2,India,8841784,26882,130043,369,8242634,38897,469107,8944,6384,94,124836819,90132,1385049027,Asia,157,10651,11
3,Brazil,5851239,2280,165696,23,5291511,,394032,8318,27455,777,21900000,102758,213122892,South America,36,1286,10
4,France,1954599,,44246,,139140,,1771213,4871,29920,677,18792403,287664,65327655,Europe,33,1476,3
5,Russia,1925825,22572,33186,352,1439985,14456,452654,2300,13194,227,68577003,469841,145957963,Europe,76,4398,2
6,Spain,1492608,,40769,,N/A,N/A,N/A,3125,31920,872,19394289,414748,46761579,Europe,31,1147,2
7,UK,1369318,24962,51934,168,N/A,N/A,N/A,1355,20131,764,37918526,557467,68019263,Europe,50,1310,2
8,Argentina,1304846,,35307,,1119366,,150173,4346,28773,779,3434801,75740,45350087,South America,35,1284,13
9,Colombia,1191004,,33829,,1097576,,59599,2376,23314,662,5708597,111748,51084356,South America,43,1510,9
10,Italy,1178529,33979,45229,546,420810,9376,712490,3422,19503,748,18878386,312409,60428372,Europe,51,1336,3
11,Mexico,1003253,5860,98259,635,745361,4021,159633,2941,7751,759,2604659,20123,129436043,North America,129,1317,50
12,Peru,934899,,35177,,861017,,38705,991,28209,1061,4784978,144379,33141844,South America,35,942,7
13,Germany,794881,5982,12644,25,502300,9200,279937,3299,9476,151,25010416,298154,83884266,Europe,106,6634,3
14,Iran,762068,12543,41493,459,558818,6071,161757,5666,9030,492,5505070,65233,84391349,Asia,111,2034,15
15,South Africa,749182,,20206,,693261,,35715,546,12573,339,5110384,85765,59585858,Africa,80,2949,12
16,Poland,712972,21854,10348,303,294783,12568,407841,2114,18846,274,5563521,147062,37831020,Europe,53,3656,7
17,Ukraine,535857,10681,9603,95,241444,2633,284810,177,12281,220,3876966,88851,43634448,Europe,81,4544,11
18,Belgium,531280,6268,14303,197,32706,673,484271,1423,45767,1232,5458422,470210,11608488,Europe,22,812,2
19,Chile,531273,1597,14819,42,506700,1457,9754,721,27703,773,4822677,251478,19177297,South America,36,1294,4
20,Iraq,519152,2237,11670,47,447039,2813,60443,357,12802,288,3128402,77143,40553232,Asia,78,3475,13
21,Indonesia,467113,4106,15211,63,391991,3897,59911,,1701,55,5055488,18410,274598140,Asia,588,18053,54
22,Czechia,459271,1042,6156,98,322383,,130732,1110,42857,574,2759814,257531,10716431,Europe,23,1741,4
23,Netherlands,447871,5413,8486,43,N/A,N/A,N/A,604,26116,495,3711716,216438,17149084,Europe,38,2021,5
