#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,12498477,132494,367080,1529,8057488,47883,4073909,22592,,,,,,North America,,,
,Asia,14606007,95237,258411,1542,13044784,85972,1302812,23634,,,,,,Asia,,,
,South America,10060939,34311,303823,427,8977958,16197,779158,17661,,,,,,South America,,,
,Europe,12637050,230522,301648,4803,4622143,126151,7713259,28293,,,,,,Europe,,,
,Africa,1916035,12939,46025,341,1613252,9690,256758,2475,,,,,,Africa,,,
,Oceania,41316,302,993,3,32859,3,7464,25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,51760545,505805,1277995,8645,36349143,285896,14133407,94684,6640,164.0,,,,All,,,
1,USA,10545660,121965,245681,1225,6592165,38776,3707814,19063,31793,741,160454286,483732,331700997,North America,31,1350,2
2,India,8635754,44679,127615,511,8011844,54638,496295,8944,6236,92,119615857,86374,1384863826,Asia,160,10852,12
3,Brazil,5699005,23239,162802,164,5064344,,471859,8318,26743,764,21900000,102768,213102282,South America,37,1309,10
4,France,1829659,22180,42207,857,131920,2185,1655532,4750,28008,646,18249032,279355,65325688,Europe,36,1548,4
5,Russia,1817109,20977,31161,368,1350741,15600,435207,2300,12450,213,65600000,449447,145957111,Europe,80,4684,2
6,Spain,1443997,17395,39756,411,N/A,N/A,N/A,3064,30880,850,19394289,414751,46761333,Europe,32,1176,2
7,Argentina,1250499,,33907,,1073577,,143015,4577,27578,748,3258221,71855,45344427,South America,36,1337,14
8,UK,1233775,20412,49770,532,N/A,N/A,N/A,1268,18140,732,36809469,541201,68014402,Europe,55,1367,2
9,Colombia,1156675,7612,33148,174,1059237,12220,64290,2376,22646,649,5500745,107695,51076952,South America,44,1541,9
10,Italy,995463,35098,42330,580,363023,17734,590110,2971,16473,700,17740196,293568,60429582,Europe,61,1428,3
11,Mexico,972785,4960,95225,198,721076,5099,156484,2615,7517,736,2516413,19444,129417549,North America,133,1359,51
12,Peru,925431,1904,34992,49,850670,2324,39769,1008,27929,1056,4700489,141856,33135568,South America,36,947,7
13,South Africa,740254,1729,19951,106,683194,2468,37109,546,12425,335,5010350,84101,59575644,Africa,80,2986,12
14,Germany,705640,16668,11860,203,441200,11700,252580,3005,8412,141,23393311,278888,83880616,Europe,119,7073,4
15,Iran,703288,10339,39202,453,530694,5053,133392,5584,8335,465,5302200,62840,84376663,Asia,120,2152,16
16,Poland,593592,25454,8375,330,230661,11290,354556,1898,15690,221,5339362,141135,37831584,Europe,64,4517,7
17,Chile,523907,1028,14611,23,500142,1238,9154,720,27322,762,4645202,242252,19175057,South America,37,1312,4
18,Iraq,505310,3577,11432,52,434665,2432,59213,374,12464,282,3038467,74948,40540871,Asia,80,3546,13
19,Belgium,503182,2393,13216,161,29796,145,460170,1474,43349,1139,5296712,456306,11607801,Europe,23,878,2
20,Ukraine,479197,10179,8756,191,214657,5514,255784,177,10981,201,3648292,83604,43638019,Europe,91,4984,12
21,Indonesia,444348,3779,14761,72,375741,3475,53846,,1618,54,4857452,17692,274558652,Asia,618,18600,57
22,Czechia,425845,4970,5263,189,261273,731,159309,1206,39739,491,2628134,245250,10716161,Europe,25,2036,4
23,Bangladesh,423620,1699,6108,16,341416,1648,76096,,2563,37,2470164,14946,165276954,Asia,390,27059,67
24,Netherlands,419412,4667,8141,98,N/A,N/A,N/A,625,24458,475,3535613,206175,17148568,Europe,41,2106,5
25,Philippines,399749,1347,7661,14,361919,187,30169,1455,3631,70,5113447,46443,110101330,Asia,275,14372,22
26,Turkey,399360,2529,11059,87,342501,2215,45800,3001,4717,131,15419420,182125,84663760,Asia,212,7656,5
27,Saudi Arabia,351455,471,5576,17,338281,493,7598,794,10040,159,8612500,246024,35006743,Asia,100,6278,4
28,Pakistan,346476,1637,7000,23,319431,550,20045,1052,1558,31,4741507,21319,222410989,Asia,642,31773,47
29,Israel,320661,773,2684,6,309840,640,8137,306,34864,292,4890592,531725,9197590,Asia,29,3427,2
30,Romania,314295,7304,8186,177,211408,4615,94701,1093,16377,427,3519095,183373,19190895,Europe,61,2344,5
31,Canada,271669,2934,10622,58,220306,1906,40741,238,7175,281,9986069,263757,37860822,North America,139,3564,4
32,Morocco,265165,5214,4425,69,216851,3946,43889,984,7154,119,3531400,95271,37066885,Africa,140,8377,10
33,Switzerland,235202,5980,3013,111,122600,35300,109589,485,27105,347,2254471,259811,8677356,Europe,37,2880,4
34,Nepal,199760,2736,1148,22,160577,853,38035,,6812,39,1564214,53345,29322687,Asia,147,25542,19
35,Portugal,187237,3817,3021,62,106878,4795,77338,382,18382,297,3769852,370105,10185910,Europe,54,3372,3
36,Ecuador,175711,442,12849,10,154956,,7906,335,9906,724,576527,32502,17738403,South America,101,1381,31
37,Austria,164866,6120,1499,45,98663,4036,64704,495,18268,166,2452692,271770,9024890,Europe,55,6021,4
38,Sweden,162240,,6057,12,N/A,N/A,N/A,92,16029,598,2431770,240248,10121913,Europe,62,1671,4
39,UAE,144385,1096,518,3,139701,742,4166,,14536,52,14359243,1445597,9933089,Asia,69,19176,1
40,Bolivia,142561,86,8802,7,114881,415,18878,71,12154,750,340160,29000,11729796,South America,82,1333,34
41,Panama,140331,,2808,,118711,,18812,140,32342,647,720441,166041,4338925,North America,31,1545,6
42,Qatar,134663,230,233,1,131733,243,2697,39,47960,83,1025505,365234,2807805,Asia,21,12051,3
43,Kuwait,133381,903,821,5,124156,842,8404,115,31069,191,979336,228121,4293060,Asia,32,5229,4
44,Dominican Republic,131131,528,2269,2,108765,382,20097,185,12045,208,629295,57803,10886863,North America,83,4798,17
45,Jordan,120982,5996,1386,91,9249,216,110347,422,11815,135,2095700,204670,10239409,Asia,85,7388,5
46,Hungary,118918,4140,2596,103,27585,1424,88737,461,12321,269,1225399,126965,9651445,Europe,81,3718,8
47,Oman,118884,381,1316,6,109330,362,8238,135,23074,255,376700,73113,5152265,Asia,43,3915,14
48,Costa Rica,118566,979,1502,11,72941,692,44123,195,23199,294,336529,65847,5110792,North America,43,3403,15
49,Kazakhstan,117336,564,1857,,108169,326,7310,221,6222,98,3645655,193332,18856949,Asia,161,10155,5
50,Guatemala,112129,769,3832,9,102140,662,6157,5,6218,212,461454,25589,18033042,North America,161,4706,39
51,Egypt,109654,232,6394,14,100540,101,2720,46,1064,62,135000,1310,103018269,Africa,939,16112,763
52,Japan,108983,899,1829,11,98274,620,8880,208,863,14,2898421,22942,126335804,Asia,1159,69074,44
53,Armenia,108687,1221,1609,29,66835,1925,40243,,36654,543,444224,149810,2965245,Asia,27,1843,7
54,Belarus,108300,1038,1016,5,91646,293,15638,,11463,108,2720390,287927,9448197,Europe,87,9299,3
55,Honduras,100573,65,2765,14,43177,218,54631,24,10097,278,242391,24335,9960623,North America,99,3602,41
56,Ethiopia,100327,345,1537,7,61516,806,37274,286,865,13,1534470,13232,115965115,Africa,1156,75449,76
57,Lebanon,96907,1552,749,17,53360,1632,42798,310,14221,110,1342452,197004,6814325,Asia,70,9098,5
58,Venezuela,95149,,830,,90054,,4265,117,3350,29,2207363,77706,28406677,South America,299,34225,13
59,Bahrain,83811,179,331,2,81415,190,2065,25,48668,192,1854081,1076635,1722108,Asia,21,5203,1
60,Moldova,83592,915,1930,18,64826,1180,16836,896,20740,479,399050,99006,4030560,Europe,48,2088,10
61,Bulgaria,83366,4390,1851,80,25799,516,55716,280,12031,267,815322,117662,6929355,Europe,83,3744,8
62,Slovakia,77123,1051,390,24,21718,1961,55015,119,14124,71,913096,167215,5460599,Europe,71,14002,6
63,Tunisia,72993,1424,2006,86,48103,,22884,286,6153,169,387457,32661,11862879,Africa,163,5914,31
64,Croatia,70243,1467,865,33,54854,1852,14524,167,17149,211,572489,139766,4096040,Europe,58,4735,7
65,Libya,70010,970,957,13,41512,732,27541,,10140,139,353787,51239,6904610,Africa,99,7215,20
66,Uzbekistan,69027,148,588,2,66194,87,2245,250,2052,17,1377915,40958,33641981,Asia,487,57214,24
67,Paraguay,67948,,1502,,48437,,18009,115,9485,210,387941,54153,7163828,South America,105,4770,18
