#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,11399585,80589,354045,605,7524226,49012,3521314,20987,,,,,,North America,,,
,Asia,13849258,82137,245850,1477,12348544,91749,1254864,22158,,,,,,Asia,,,
,South America,9731311,21854,295959,430,8684620,12752,750732,18250,,,,,,South America,,,
,Europe,10445664,244461,270019,2274,3900195,60549,6275450,22504,,,,,,Europe,,,
,Africa,1813287,7467,43456,212,1481228,8470,288603,2337,,,,,,Africa,,,
,Oceania,37494,16,970,,32694,20,3830,25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,47277320,436524,1210314,4998,33972166,222552,12094840,86265,6065,155.3,,,,All,,,
1,USA,9550837,72274,236899,424,6144359,40735,3169579,17309,28797,714,146115627,440560,331658650,North America,35,1400,2
2,India,8266914,37592,123139,497,7601429,58524,542346,8944,5971,89,110743103,79984,1384567503,Asia,167,11244,13
3,Brazil,5554206,8501,160253,149,4980942,,413011,8318,26068,752,21900000,102783,213069306,South America,38,1330,10
4,Russia,1655038,18257,28473,238,1236033,10360,390532,2300,11339,195,61541970,421648,145955748,Europe,88,5126,2
5,France,1466433,52518,37435,416,119104,877,1309894,3730,22449,573,16540372,253211,65322540,Europe,45,1745,4
6,Spain,1313087,18340,36257,127,N/A,N/A,N/A,2650,28081,775,18072174,386480,46760938,Europe,36,1290,3
7,Argentina,1173533,,31140,,985316,,157077,5119,25886,687,3022449,66669,45335371,South America,39,1456,15
8,Colombia,1093256,9935,31670,155,985796,7992,75790,2376,21409,620,5126096,100384,51065104,South America,47,1612,10
9,UK,1053864,18950,46853,136,N/A,N/A,N/A,978,15496,689,34400076,505834,68006623,Europe,65,1451,2
10,Mexico,929392,4430,91895,142,682044,4385,155453,2838,7183,710,2410306,18629,129387958,North America,139,1408,54
11,Peru,906545,1634,34585,56,830612,2999,41348,1043,27367,1044,4551185,137392,33125526,South America,37,958,7
12,Italy,731588,22253,39059,233,296017,3637,396512,2022,12106,646,16103649,266478,60431518,Europe,83,1547,4
13,South Africa,727595,772,19465,54,657500,2170,50630,546,12216,327,4852918,81480,59559300,Africa,82,3060,12
14,Iran,628780,8289,35738,440,491247,4556,101795,5244,7454,424,4965326,58864,84353165,Asia,134,2360,17
15,Germany,560586,16240,10734,112,363100,7200,186752,2061,6684,128,21882967,260900,83874775,Europe,150,7814,4
16,Chile,513188,1324,14302,55,489525,1359,9361,723,26768,746,4386173,228786,19171475,South America,37,1340,4
17,Iraq,478701,3413,11017,51,405777,2995,61907,447,11814,272,2894127,71423,40521095,Asia,85,3678,14
18,Belgium,441018,11789,11737,112,25819,250,403462,1223,37997,1011,5016220,432183,11606701,Europe,26,989,2
19,Indonesia,415402,2618,14044,101,345566,3624,55792,,1513,51,4567608,16640,274495470,Asia,661,19545,60
20,Bangladesh,410988,1736,5966,25,327901,1961,77121,,2487,36,2361702,14292,165241118,Asia,402,27697,70
21,Ukraine,402194,6754,7375,69,163768,2327,231051,177,9215,169,3312549,75900,43643732,Europe,109,5918,13
22,Poland,395480,15578,5875,92,154413,7818,235192,1453,10453,155,4828389,127625,37832486,Europe,96,6440,8
23,Philippines,385400,2298,7269,32,348830,87,29301,1483,3501,66,4848952,44054,110069447,Asia,286,15142,23
24,Turkey,379775,2302,10402,76,327007,1521,42366,2341,4487,123,14264260,168521,84643935,Asia,223,8137,6
25,Netherlands,368147,8286,7463,29,N/A,N/A,N/A,615,21469,435,3327701,194061,17147742,Europe,47,2298,5
26,Saudi Arabia,348037,381,5437,17,334672,436,7928,755,9945,155,8151353,232930,34994884,Asia,101,6436,4
27,Czechia,345699,4055,3603,174,158073,655,184023,1156,32261,336,2348162,219132,10715728,Europe,31,2974,5
28,Pakistan,335093,1123,6835,12,315016,461,13242,707,1507,31,4486843,20182,222317083,Asia,663,32526,50
29,Israel,315636,693,2580,26,303405,696,9651,383,34317,281,4646137,505147,9197590,Asia,29,3565,2
30,Romania,250704,4041,7153,86,177361,1386,66190,916,13062,373,3274870,170622,19193685,Europe,77,2683,6
