#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,15865611,10447,406434,599,9732499,9751,5726678,29256,,,,,,North America,,,
,Asia,16556049,44660,289331,850,14730777,43173,1535941,27052,,,,,,Asia,,,
,South America,11058317,98,323915,6,9880555,230,853847,17082,,,,,,South America,,,
,Europe,16995879,75091,388076,1382,7094193,63672,9513610,29259,,,,,,Europe,,,
,Africa,2164968,1158,51602,13,1826343,976,287023,2590,,,,,,Africa,,,
,Oceania,44781,8,1014,,33046,3,10721,21,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,62686326,131462,1460387,2850,43298072,117805,17927867,105264,8042,187.4,,,,All,,,
1,USA,13610357,,272254,,8041239,,5296864,24647,41020,821,191033224,575745,331801570,North America,24,1219,2
2,India,9393039,,136733,,8802267,1106,454039,8944,6779,99,139503803,100684,1385567591,Asia,148,10133,10
3,Brazil,6290272,,172637,,5562539,,555096,8318,29507,810,21900000,102730,213180600,South America,34,1235,10
4,Russia,2269316,26683,39527,459,1761457,21987,468332,2300,15547,271,75900000,520004,145960348,Europe,64,3693,2
5,France,2208699,,52127,,161137,,1995435,3777,33807,798,20418493,312529,65333164,Europe,30,1253,3
6,Spain,1646192,,44668,,N/A,N/A,N/A,2777,35203,955,21917246,468695,46762270,Europe,28,1047,2
7,UK,1605172,,58030,,N/A,N/A,N/A,1417,23594,853,42605903,626255,68032876,Europe,42,1172,2
8,Italy,1564532,,54363,,720861,,789308,3762,25892,900,21637641,358091,60424985,Europe,39,1112,3
9,Argentina,1413375,,38322,,1242877,,132176,4021,31155,845,3855893,84995,45365935,South America,32,1184,12
10,Colombia,1299613,,36401,,1197204,,66008,2376,25430,712,6352377,124300,51105089,South America,39,1404,8
11,Mexico,1100683,10008,105459,586,813254,9673,181970,3335,8500,814,2849307,22004,129487827,North America,118,1228,45
12,Germany,1041970,,16377,,711000,,314593,3854,12420,195,27859242,332075,83894487,Europe,81,5123,3
13,Poland,985075,11483,17029,283,559429,21156,408617,2100,26040,450,6187205,163555,37829440,Europe,38,2221,6
14,Peru,960368,,35879,,891004,,33485,967,28962,1082,5039956,151992,33159417,South America,35,924,7
15,Iran,948749,12950,47874,389,658292,9461,242583,5859,11237,567,6081952,72033,84432471,Asia,89,1764,14
16,South Africa,785139,,21439,,723347,,40353,546,13170,360,5383078,90298,59614459,Africa,76,2781,11
17,Ukraine,722679,12978,12213,120,339378,4243,371088,177,16566,280,4463249,102311,43624451,Europe,60,3572,10
18,Turkey,578347,,13373,,396227,,168747,4903,6827,158,18247424,215408,84710846,Asia,146,6334,5
19,Belgium,574448,3619,16461,122,37238,,520749,998,49477,1418,5871418,505703,11610413,Europe,20,705,2
20,Chile,548941,,15322,,523792,,9827,703,28615,799,5253183,273838,19183566,South America,35,1252,4
21,Iraq,548821,,12200,,478537,,58084,329,13522,301,3431953,84556,40587841,Asia,74,3327,12
22,Indonesia,534266,6267,16815,169,445793,3810,71658,,1945,61,5655692,20588,274708709,Asia,514,16337,49
23,Czechia,518649,,8054,,442327,,68268,839,48394,752,3044925,284116,10717189,Europe,21,1331,4
