#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,15992060,135030,407247,1413,9792282,69502,5792531,29264,,,,,,North America,,,
,Asia,16636900,125511,290168,1687,14794009,106405,1552723,27154,,,,,,Asia,,,
,South America,11102652,44433,324588,679,9920100,39775,857964,17091,,,,,,South America,,,
,Europe,17082748,161672,389849,3145,7141931,111410,9550968,29240,,,,,,Europe,,,
,Africa,2176420,12610,51813,224,1840772,15405,283835,2601,,,,,,Africa,,,
,Oceania,44781,8,1014,,33046,3,10721,21,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,63036282,479264,1464694,7148,43522799,342500,18048789,105375,8087,187.9,,,,All,,,
1,USA,13731782,119566,273005,752,8097056,55817,5361721,24655,41386,823,192103996,578973,331801570,North America,24,1215,2
2,India,9432039,39000,137177,444,8846187,45026,448675,8944,6807,99,139503803,100684,1385567591,Asia,147,10101,10
3,Brazil,6314740,24468,172833,196,5578118,15579,563789,8318,29622,811,21900000,102730,213180600,South America,34,1233,10
4,Russia,2269316,26683,39527,459,1761457,21987,468332,2300,15547,271,75900000,520004,145960348,Europe,64,3693,2
5,France,2218483,9784,52325,198,161427,290,2004731,3756,33956,801,20512082,313961,65333164,Europe,29,1249,3
6,Spain,1646192,,44668,,N/A,N/A,N/A,2777,35203,955,21917246,468695,46762270,Europe,28,1047,2
7,UK,1617327,12155,58245,215,N/A,N/A,N/A,1417,23773,856,42605903,626255,68032876,Europe,42,1168,2
8,Italy,1585178,20648,54904,541,734503,13642,795771,3753,26234,909,21814575,361019,60424985,Europe,38,1101,3
9,Argentina,1418807,5432,38473,151,1249843,6966,130491,4013,31275,848,3873231,85378,45365935,South America,32,1179,12
10,Colombia,1308376,8763,36584,183,1204452,7248,67340,2376,25602,716,6392655,125088,51105089,South America,39,1397,8
11,Mexico,1100683,10008,105459,586,813254,9673,181970,3335,8500,814,2849307,22004,129487827,North America,118,1228,45
