#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,12014866,54536,362799,1008,7828583,10885,3823484,21982,,,,,,North America,,,
,Asia,14318379,82395,253770,1400,12776408,69238,1288201,22984,,,,,,Asia,,,
,South America,9930537,6364,301141,134,8881421,2062,747975,17784,,,,,,South America,,,
,Europe,11828294,206609,290065,2717,4341872,78892,7196357,26278,,,,,,Europe,,,
,Africa,1876427,10348,44820,136,1577837,17060,253770,2442,,,,,,Africa,,,
,Oceania,40298,9,980,,32834,15,6484,26,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,50009522,360261,1253590,5395,35439614,178152,13316318,91500,6416,160.8,,,,All,,,
1,USA,10103386,44800,242620,390,6395319,4111,3465447,18295,30461,731,155501445,468822,331685117,North America,33,1367,2
2,India,8497319,36434,126116,511,7856617,38059,514586,8944,6136,91,116542304,84161,1384752705,Asia,163,10980,12
3,Brazil,5636181,3676,162053,18,5064344,,409784,8318,26450,760,21900000,102774,213089916,South America,38,1315,10
4,Russia,1753836,20396,30251,364,1312927,16803,410658,2300,12016,207,64092161,439118,145956600,Europe,83,4825,2
5,France,1661853,,39865,,126329,,1495659,4331,25440,610,17367177,265860,65324507,Europe,39,1639,4
6,Spain,1388411,,38833,,N/A,N/A,N/A,2863,29692,830,18072174,386478,46761185,Europe,34,1204,3
7,Argentina,1228814,,33136,,1042237,,153441,4666,27102,731,3177564,70081,45341031,South America,37,1368,14
8,UK,1171441,24957,48888,413,N/A,N/A,N/A,1185,17224,719,35600586,523450,68011485,Europe,58,1391,2
9,Colombia,1127733,,32405,,1020263,,75065,2376,22081,634,5320872,104183,51072509,South America,45,1576,10
10,Mexico,955128,5931,94323,551,706267,4430,154538,2800,7381,729,2485143,19204,129406452,North America,135,1372,52
11,Peru,917503,,34783,,838783,,43937,1022,27693,1050,4635248,139903,33131802,South America,36,953,7
12,Italy,902490,39811,41063,425,328891,5966,532536,2634,14934,680,17183569,284353,60430308,Europe,67,1472,4
13,South Africa,734175,,19749,,675593,,38833,546,12325,332,4940719,82940,59569515,Africa,81,3016,12
14,Iran,673250,9450,37832,423,515153,5201,120265,5506,7980,448,5185361,61461,84367851,Asia,125,2230,16
