#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,13902558,148072,382274,2010,8704204,68349,4816080,25829,,,,,,North America,,,
,Asia,15360659,105432,271089,1780,13790056,89285,1299514,25144,,,,,,Asia,,,
,South America,10499688,53583,313362,1183,9495786,43950,690540,17366,,,,,,South America,,,
,Europe,14672657,243782,337302,5113,5573247,131406,8762108,30140,,,,,,Europe,,,
,Africa,2026506,15265,48508,396,1709148,17997,268850,2573,,,,,,Africa,,,
,Oceania,42839,22,1002,,32921,2,8916,27,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,56505628,566156,1353552,10482,39306021,350989,15846055,101083,7249,173.6,,,,All,,,
1,USA,11839921,139826,255981,1683,7147831,59526,4436109,21944,35690,772,172955314,521353,331743344,North America,28,1296,2
2,India,8958143,45439,131618,587,8381770,48757,444755,8944,6467,95,127480186,92033,1385160148,Asia,155,10524,11
3,Brazil,5945849,34091,167455,712,5389863,28271,388531,8318,27897,786,21900000,102752,213135258,South America,36,1273,10
4,France,2065138,28383,46698,425,145391,2239,1873049,4775,31611,715,19339461,296033,65328835,Europe,32,1399,3
5,Russia,1991998,20985,34387,456,1501083,25179,456528,2300,13648,236,70000000,479588,145958474,Europe,73,4245,2
6,Spain,1542467,11064,42039,351,N/A,N/A,N/A,3120,32986,899,20742051,443569,46761727,Europe,30,1112,2
7,UK,1430341,19609,53274,529,N/A,N/A,N/A,1420,21028,783,39480052,580400,68022181,Europe,48,1277,2
8,Argentina,1339337,10332,36347,241,1156474,7641,146516,4267,29531,801,3508664,77363,45353483,South America,34,1248,13
9,Italy,1272352,34283,47217,753,481967,24169,743168,3670,21056,781,19474341,322275,60427646,Europe,47,1280,3
10,Colombia,1218003,6875,34563,182,1125184,6282,58256,2376,23841,677,5856330,114630,51088799,South America,42,1478,9
11,Mexico,1011153,1757,99026,165,757951,3751,154176,2852,7811,765,2618363,20227,129447140,North America,128,1307,49
12,Peru,939931,,35317,,867306,,37308,975,28358,1066,4831147,145755,33145610,South America,35,939,7
13,Germany,854533,20801,13492,244,546500,16400,294541,3561,10187,161,25010416,298146,83886456,Europe,98,6217,3
14,Iran,801894,13421,42941,480,576983,6209,181970,5712,9501,509,5626631,66666,84400161,Asia,105,1965,15
15,Poland,772823,19883,11451,603,342883,18601,418489,2117,20428,303,5744228,151840,37830681,Europe,49,3304,7
16,South Africa,757144,2888,20556,124,701534,4714,35054,546,12705,345,5189580,87085,59591987,Africa,79,2899,11
17,Ukraine,570153,12496,10112,256,259079,8096,300962,177,13067,232,3876966,88855,43632306,Europe,77,4315,11
18,Belgium,540605,2734,14839,223,33687,655,492079,1359,46568,1278,5522990,475755,11608901,Europe,21,782,2
19,Chile,534558,948,14897,14,510766,1365,8895,726,27873,777,4902934,255646,19178640,South America,36,1287,4
