#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,11323506,9908,353609,184,7480737,5760,3489160,20873,,,,,,North America,,,
,Asia,13813375,46254,245308,935,12304190,47395,1263877,21992,,,,,,Asia,,,
,South America,9709533,76,295535,6,8672213,345,741785,18269,,,,,,South America,,,
,Europe,10280359,109386,268388,895,3891202,51556,6120769,22015,,,,,,Europe,,,
,Africa,1807847,2027,43288,44,1473659,901,290900,2316,,,,,,Africa,,,
,Oceania,37493,15,970,,32688,14,3835,25,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,46972834,167666,1207113,2064,33855348,105971,11910373,85494,6026,154.9,,,,All,,,
1,USA,9478491,4580,236506,35,6104625,1020,3137360,17193,28579,713,145067155,437399,331658650,North America,35,1402,2
2,India,8242161,12839,122752,110,7561267,18362,558142,8944,5953,89,110743103,79984,1384567503,Asia,168,11279,13
3,Brazil,5545705,,160104,,4980942,,404659,8318,26028,751,21900000,102783,213069306,South America,38,1331,10
4,Russia,1655038,18257,28473,238,1236033,10360,390532,2300,11339,195,61541970,421648,145955748,Europe,88,5126,2
5,France,1413915,,37019,,118227,,1258669,3578,21645,567,16303968,249592,65322540,Europe,46,1765,4
6,Spain,1264517,,35878,,N/A,N/A,N/A,2482,27042,767,16690076,356923,46760938,Europe,37,1303,3
7,Argentina,1173533,,31140,,985316,,157077,5119,25886,687,3022449,66669,45335371,South America,39,1456,15
8,Colombia,1083321,,31515,,977804,,74002,2376,21215,617,5095049,99776,51065104,South America,47,1620,10
9,UK,1034914,,46717,,N/A,N/A,N/A,978,15218,687,33470217,492161,68006623,Europe,66,1456,2
10,Mexico,929392,4430,91895,142,682044,4385,155453,2838,7183,710,2410306,18629,129387958,North America,139,1408,54
11,Peru,904911,,34529,,827613,,42769,1041,27318,1042,4537540,136980,33125526,South America,37,959,7
12,South Africa,726823,,19411,,655330,,52082,546,12203,326,4842516,81306,59559300,Africa,82,3068,12
13,Italy,709335,,38826,,292380,,378129,1939,11738,642,15967918,264232,60431518,Europe,85,1556,4
14,Iran,628780,8289,35738,440,491247,4556,101795,5244,7454,424,4965326,58864,84353165,Asia,134,2360,17
15,Germany,550425,6079,10644,22,363100,7200,176681,2061,6562,127,21882967,260900,83874775,Europe,152,7880,4
16,Chile,511864,,14247,,488166,,9451,743,26699,743,4349913,226895,19171475,South America,37,1346,4
17,Iraq,478701,3413,11017,51,405777,2995,61907,447,11814,272,2894127,71423,40521095,Asia,85,3678,14
18,Belgium,441018,11789,11737,112,25819,250,403462,1223,37997,1011,5016220,432183,11606701,Europe,26,989,2
19,Indonesia,415402,2618,14044,101,345566,3624,55792,,1513,51,4567608,16640,274495470,Asia,661,19545,60
20,Bangladesh,410988,1736,5966,25,327901,1961,77121,,2487,36,2361702,14292,165241118,Asia,402,27697,70
21,Ukraine,402194,6754,7375,69,163768,2327,231051,177,9215,169,3312549,75900,43643732,Europe,109,5918,13
