#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,11820167,12862,360478,628,7762117,6004,3697572,21812,,,,,,North America,,,
,Asia,14163085,27708,251447,673,12638983,20079,1272655,22672,,,,,,Asia,,,
,South America,9877810,139,300040,10,8855419,544,722351,17845,,,,,,South America,,,
,Europe,11389258,89652,284402,1488,4212339,48365,6892517,25419,,,,,,Europe,,,
,Africa,1855173,1004,44324,8,1549164,514,261685,2428,,,,,,Africa,,,
,Oceania,40048,12,980,,32819,32,6249,24,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,49146262,131377,1241686,2807,35051500,75538,12853076,90204,6305,159.3,,,,All,,,
1,USA,9926637,7000,241026,71,6341604,1118,3344007,18160,29928,727,153598448,463093,331679824,North America,33,1376,2
2,India,8411724,690,125029,,7765966,1203,520729,8944,6075,90,115429095,83359,1384715664,Asia,165,11075,12
3,Brazil,5614258,,161779,,5064344,,388135,8318,26347,759,21900000,102776,213085794,South America,38,1317,10
4,Russia,1733440,20582,29887,378,1296124,16955,407429,2300,11876,205,63541298,435344,145956429,Europe,84,4884,2
5,France,1601367,,39037,,124278,,1438052,4230,24514,598,17055801,261095,65324114,Europe,41,1673,4
6,Spain,1365895,,38486,,N/A,N/A,N/A,2802,29210,823,18072174,386479,46761136,Europe,34,1215,3
7,Argentina,1217028,,32766,,1030137,,154125,4713,26842,723,3142837,69317,45339899,South America,37,1384,14
8,UK,1123197,,48120,,N/A,N/A,N/A,1191,16515,708,35241533,518178,68010512,Europe,61,1413,2
9,Colombia,1117977,,32209,,1011166,,74602,2376,21891,631,5258238,102959,51071028,South America,46,1586,10
10,Mexico,949197,5567,93772,544,701837,4435,153588,2800,7335,725,2465699,19054,129402754,North America,136,1380,52
11,Peru,914722,,34730,,838265,,41727,1044,27610,1048,4611380,139188,33130547,South America,36,954,7
12,Italy,824879,,40192,,312339,,472348,2391,13650,665,16717651,276642,60430550,Europe,73,1504,4
13,South Africa,732414,,19677,,671579,,41158,546,12296,330,4917625,82556,59567472,Africa,81,3027,12
14,Iran,663800,8864,37409,424,509952,4665,116439,5495,7868,443,5147249,61012,84364914,Asia,127,2255,16
15,Germany,619116,,11190,,391600,,216326,2653,7381,133,23393311,278898,83877696,Europe,135,7496,4
16,Chile,516582,,14404,,493250,,8928,725,26943,751,4462086,232724,19173266,South America,37,1331,4
17,Poland,493765,27086,7287,445,188675,10994,297803,1703,13052,193,5113336,135159,37832035,Europe,77,5192,7
18,Iraq,489571,,11175,,420206,,58190,412,12079,276,2950888,72806,40530983,Asia,83,3627,14
19,Belgium,479341,11128,12520,189,27987,653,438834,1428,41297,1079,5174287,445781,11607251,Europe,24,927,2
20,Ukraine,440188,9721,8125,201,195544,10762,236519,177,10087,186,3312549,75905,43640875,Europe,99,5371,13
21,Indonesia,429574,3778,14442,94,360705,3563,54427,,1565,53,4678096,17041,274527061,Asia,639,19009,59
22,Bangladesh,417475,1469,6036,15,335027,1439,76412,,2526,37,2418423,14634,165259036,Asia,396,27379,68
23,Czechia,391945,,4330,,214272,,173343,1156,36576,404,2472293,230712,10715944,Europe,27,2475,4
24,Philippines,391809,2092,7461,52,349974,462,34374,1483,3559,68,4935203,44831,110085388,Asia,281,14755,22
25,Netherlands,390488,,7769,,N/A,N/A,N/A,622,22771,453,3327701,194056,17148155,Europe,44,2207,5
26,Turkey,386820,,10639,,332379,,43802,2564,4569,126,14700951,173660,84653848,Asia,219,7957,6
27,Saudi Arabia,349386,,5489,,336068,,7829,763,9982,157,8333264,238088,35000813,Asia,100,6377,4
28,Pakistan,340251,1376,6923,30,317086,421,16242,830,1530,31,4609513,20730,222364036,Asia,654,32120,48
29,Israel,318111,248,2639,,306514,401,8958,327,34586,287,4761559,517696,9197590,Asia,29,3485,2
