#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,14540114,170103,390258,2224,8987888,87400,5161968,26883,,,,,,North America,,,
,Asia,15679386,103432,276443,1619,14066496,88535,1336447,25642,,,,,,Asia,,,
,South America,10675466,51699,316524,761,9595088,20108,763854,17188,,,,,,South America,,,
,Europe,15450341,221685,351888,3870,6009657,132252,9088796,29945,,,,,,Europe,,,
,Africa,2069533,13123,49503,305,1743607,8442,276423,2577,,,,,,Africa,,,
,Oceania,43498,22,1004,,32973,17,9521,23,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,58459059,560064,1385635,8779,40436368,336754,16637056,102262,7500,177.8,,,,All,,,
1,USA,12435214,157387,261745,1415,7395574,78514,4777895,22794,37483,789,178661354,538527,331759224,North America,27,1267,2
2,India,9095543,44930,133260,496,8519764,43867,442519,8944,6566,96,130657808,94319,1385271269,Asia,152,10395,11
3,Brazil,6052786,32622,168989,327,5422102,,461695,8318,28397,793,21900000,102746,213147624,South America,35,1261,10
4,France,2127051,17881,48518,253,149521,,1929012,4582,32559,743,19779652,302765,65330016,Europe,31,1347,3
5,Russia,2064748,24822,35778,467,1577435,26021,451535,2300,14146,245,71838293,492181,145958985,Europe,71,4080,2
6,Spain,1589219,,42619,,N/A,N/A,N/A,3054,33985,911,20742051,443568,46761875,Europe,29,1097,2
7,UK,1493383,19875,54626,341,N/A,N/A,N/A,1421,21953,803,40266183,591931,68025098,Europe,46,1245,2
8,Italy,1380531,34767,49261,692,539524,19502,791746,3758,22846,815,20199829,334285,60426920,Europe,44,1227,3
9,Argentina,1366182,7140,36902,112,1187053,9234,142227,4132,30121,814,3661948,80736,45356879,South America,33,1229,12
10,Colombia,1240493,7049,35104,175,1144923,6342,60466,2376,24279,687,6010654,117641,51093242,South America,41,1455,9
11,Mexico,1025969,6426,100823,719,770728,4367,154418,2852,7925,779,2665407,20589,129458236,North America,126,1284,49
12,Peru,948081,1994,35549,65,876399,2429,36133,969,28600,1072,4916164,148303,33149375,South America,35,932,7
13,Germany,918271,16612,14239,163,593100,14000,310932,3615,10946,170,26456866,315381,83888647,Europe,91,5891,3
14,Poland,843475,24213,13288,574,407075,25275,423112,2125,22296,351,5901232,155992,37830343,Europe,45,2847,6
15,Iran,841308,12931,44327,431,596136,7111,200845,5778,9967,525,5747325,68089,84408973,Asia,100,1904,15
