#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2867505,5716,159816,966,1299907,4903,1407782,19460,,,,,,North America,,,
,South America,1927875,1098,76055,30,1098279,495,753541,12589,,,,,,South America,,,
,Europe,2356910,,189074,,1301566,,866270,6069,,,,,,Europe,,,
,Asia,2026137,47,50982,1,1302809,59,672346,19446,,,,,,Asia,,,
,Africa,338766,,8889,,163507,,166370,847,,,,,,Africa,,,
,Oceania,9185,39,125,,8521,16,539,2,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,9527099,6900,484956,997,5175240,5473,3866903,58417,1222,62.2,,,,All,,,
1,USA,2463271,,124281,,1040605,,1298385,16541,7443,376,30059864,90823,330970517,North America,134,2663,11
2,Brazil,1192474,,53874,,649908,,488692,8318,5611,253,2678426,12602,212533446,South America,178,3945,79
3,Russia,606881,,8513,,368822,,229546,2300,4159,58,17803955,122000,145933597,Europe,240,17142,8
4,India,472985,,14907,,271688,,186390,8944,343,11,7352911,5329,1379752264,Asia,2917,92557,188
5,UK,306862,,43081,,N/A,N/A,N/A,311,4521,635,8542186,125842,67880218,Europe,221,1576,8
6,Spain,294166,,28327,,N/A,N/A,N/A,617,6292,606,5162909,110426,46754528,Europe,159,1651,9
7,Peru,264689,,8586,,151589,,104514,1166,8030,260,1561653,47377,32962343,South America,125,3839,21
8,Chile,254416,,4731,,215093,,34592,2046,13311,248,1007635,52719,19113257,South America,75,4040,19
9,Italy,239410,,34644,,186111,,18655,107,3960,573,5107093,84466,60462972,Europe,253,1745,12
10,Iran,212501,,9996,,172096,,30409,2869,2531,119,1502525,17893,83971321,Asia,395,8400,56
11,Mexico,196847,5437,24324,947,149318,4870,23205,378,1527,189,515658,4000,128907110,North America,655,5300,250
