#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2478528,23962,144953,817,1062205,4828,1271370,19395,,,,,,North America,,,
,South America,1421962,29812,60311,1006,754189,21199,607462,12071,,,,,,South America,,,
,Europe,2205821,15023,182868,289,1167659,9332,855294,6592,,,,,,Europe,,,
,Asia,1617137,39465,40247,771,990411,24390,586479,15519,,,,,,Asia,,,
,Africa,243217,7513,6455,172,111920,3085,124842,515,,,,,,Africa,,,
,Oceania,8931,18,124,,8426,26,381,3,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,7976317,115793,434973,3055,4095461,62860,3445883,54099,1023,55.8,,,,All,,,
1,USA,2160739,18515,117840,313,860121,209,1182778,16687,6530,356,24747671,74786,330912290,North America,153,2808,13
2,Brazil,867624,16828,43332,541,437512,9902,386780,8318,4083,204,1499041,7055,212488104,South America,245,4904,142
3,Russia,528964,8835,6948,119,280050,5409,241966,2300,3625,48,14880172,101967,145931723,Europe,276,21003,10
4,India,333008,11382,9520,321,169689,7363,153799,8944,241,7,5658614,4102,1379344820,Asia,4142,144889,244
5,UK,295889,1514,41698,36,N/A,N/A,N/A,392,4360,614,6772602,99789,67869522,Europe,229,1628,10
6,Spain,291008,323,27136,,N/A,N/A,N/A,617,6224,580,4465338,95507,46753986,Europe,161,1723,10
7,Italy,236989,338,34345,44,176370,1505,26274,209,3919,568,4620718,76419,60465633,Europe,255,1761,13
8,Peru,229736,4604,6688,190,115579,3855,107469,1113,6973,203,1360839,41302,32948535,South America,143,4927,24
9,Germany,187671,248,8870,3,172200,300,6601,447,2240,106,4694147,56035,83771837,Europe,446,9444,18
10,Iran,187427,2472,8837,107,148674,1926,29916,2781,2233,105,1244074,14821,83939011,Asia,448,9499,67
11,Turkey,178239,1562,4807,15,151417,1330,22015,717,2114,57,2632171,31226,84294508,Asia,473,17536,32
12,Chile,174293,6938,3323,222,143704,6408,27266,1715,9121,174,840150,43968,19108331,South America,110,5750,23
13,France,157220,407,29407,9,72859,51,54954,869,2409,451,1384633,21215,65267057,Europe,415,2219,47
14,Mexico,142690,3494,16872,424,104975,3208,20843,378,1107,131,401755,3118,128866423,North America,903,7638,321
15,Pakistan,139230,6825,2632,81,51735,1679,84863,111,631,12,868565,3936,220661983,Asia,1585,83838,254
16,Saudi Arabia,127541,4233,972,40,84720,2172,41849,1855,3666,28,1106398,31806,34785871,Asia,273,35788,31
17,Canada,98735,325,8146,39,60241,887,30348,1937,2617,216,2113924,56033,37726251,North America,382,4631,18
18,Bangladesh,87520,3141,1171,32,18730,902,67619,1,532,7,504465,3065,164609508,Asia,1881,140572,326
