#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2569357,29744,148715,1581,1128374,12269,1292268,19443,,,,,,North America,,,
,South America,1545484,31796,64822,1560,823899,16920,656763,12158,,,,,,South America,,,
,Europe,2252387,17175,184659,692,1204367,14916,863361,6407,,,,,,Europe,,,
,Asia,1733152,41703,44554,894,1085072,24862,603526,15969,,,,,,Asia,,,
,Africa,269174,7593,7219,193,124785,3836,137170,496,,,,,,Africa,,,
,Oceania,8983,23,124,,8448,6,411,3,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,8379258,128034,450108,4920,4375596,72809,3553554,54480,1075,57.7,,,,All,,,
1,USA,2231581,23181,119891,759,911110,8069,1200580,16672,6743,362,26152110,79027,330928170,North America,148,2760,13
2,Brazil,955377,26543,46510,1054,477364,12590,431503,8318,4496,219,1709468,8045,212500470,South America,222,4569,124
3,Russia,553301,7843,7478,194,304342,10036,241481,2300,3791,51,15679724,107445,145932234,Europe,264,19515,9
4,India,367264,13103,12262,341,194438,6886,160564,8944,266,9,6084256,4411,1379455941,Asia,3756,112498,227
5,UK,299251,1115,42153,184,N/A,N/A,N/A,379,4409,621,7121976,104932,67872439,Europe,227,1610,10
6,Spain,291763,355,27136,,N/A,N/A,N/A,617,6240,580,4826516,103232,46754133,Europe,160,1723,10
7,Peru,240908,3752,7257,201,128622,3417,105029,1111,7311,220,1417911,43029,32952301,South America,137,4541,23
8,Italy,237828,328,34448,43,179455,929,23925,163,3933,570,4773408,78945,60464907,Europe,254,1755,13
9,Iran,195051,2612,9185,120,154812,2137,31054,2789,2323,109,1319920,15723,83947823,Asia,430,9140,64
10,Germany,190179,1797,8927,17,173600,500,7652,406,2270,107,5029696,60039,83774027,Europe,441,9384,17
11,Chile,184449,,3615,232,156232,,24602,1794,9652,189,886169,46373,19109674,South America,104,5286,22
12,Turkey,182727,1429,4861,19,154640,1261,23226,745,2168,58,2773904,32904,84301943,Asia,461,17343,30
13,France,158174,458,29575,28,73667,332,54932,772,2423,453,1384633,21214,65268238,Europe,413,2207,47
14,Mexico,154863,4599,18310,730,116178,3172,20375,378,1202,142,428563,3325,128877519,North America,832,7039,301
15,Pakistan,154760,5839,2975,136,58437,2047,93348,111,701,13,950782,4308,220697198,Asia,1426,74184,232
16,Saudi Arabia,141234,4919,1091,39,91662,2122,48481,1859,4060,31,1167766,33566,34790318,Asia,246,31888,30
17,Canada,99786,319,8254,41,62000,557,29532,1971,2645,219,2216730,58754,37728960,North America,378,4571,17
18,Bangladesh,98489,4008,1305,43,38189,1925,58995,1,598,8,551244,3349,164622947,Asia,1671,126148,299
19,Qatar,83174,1097,82,2,62172,1711,20920,240,29622,29,304801,108555,2807805,Asia,34,34242,9
