#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2617249,6959,151072,697,1156260,3916,1309917,19312,,,,,,North America,,,
,South America,1629067,814,66942,18,902856,16853,659269,12308,,,,,,South America,,,
,Europe,2268136,,185232,,1219133,,863771,6400,,,,,,Europe,,,
,Asia,1781449,6147,45598,143,1116885,2361,618966,16028,,,,,,Asia,,,
,Africa,279451,774,7456,6,130325,1978,141670,506,,,,,,Africa,,,
,Oceania,9023,18,124,,8467,1,432,2,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,8585096,14712,456439,864,4534577,25109,3594080,54560,1101,58.6,,,,All,,,
1,USA,2263651,,120688,,930994,,1211969,16503,6840,365,26723179,80750,330938757,North America,146,2742,12
2,Brazil,983359,,47869,,520360,16853,415130,8318,4627,225,2344437,11032,212508714,South America,216,4439,91
3,Russia,561091,,7660,,313963,,239468,2300,3845,52,15679724,107445,145932574,Europe,260,19051,9
4,India,381485,394,12605,1,205183,1,163697,8944,277,9,6426627,4659,1379530022,Asia,3616,109443,215
5,UK,300469,,42288,,N/A,N/A,N/A,379,4427,623,7259555,106956,67874383,Europe,226,1605,9
6,Spain,292348,,27136,,N/A,N/A,N/A,617,6253,580,4826516,103232,46754232,Europe,160,1723,10
7,Peru,244388,,7461,,131190,,105737,1130,7416,226,1439767,43689,32954812,South America,135,4417,23
8,Italy,238159,,34514,,180544,,23101,168,3939,571,4831562,79908,60464423,Europe,254,1752,13
9,Chile,225103,,3841,,186441,,34821,1845,11779,201,903166,47260,19110570,South America,85,4975,21
10,Iran,197647,,9272,,156991,,31384,2795,2354,110,1344599,16016,83953697,Asia,425,9055,62
11,Germany,190126,,8946,,174100,,7080,396,2269,107,5029696,60038,83775487,Europe,441,9365,17
