#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2702105,7359,153667,458,1209932,4758,1338506,19369,,,,,,North America,,,
,South America,1746976,1036,70332,33,949837,938,726807,12432,,,,,,South America,,,
,Europe,2309394,11627,187584,197,1257660,8107,864150,6326,,,,,,Europe,,,
,Asia,1885513,25025,47776,485,1193479,17757,644258,16028,,,,,,Asia,,,
,Africa,300958,1117,7970,29,145732,747,147256,485,,,,,,Africa,,,
,Oceania,9079,27,124,,8485,15,470,2,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,8954746,46191,467468,1202,4765776,32322,3721502,54646,1149,60.0,,,,All,,,
1,USA,2331673,1095,122005,25,973055,114,1236613,16529,7045,369,27997880,84599,330949344,North America,142,2713,12
2,Brazil,1070139,,50058,,543186,,476895,8318,5036,236,2409830,11339,212516958,South America,199,4245,88
3,Russia,584680,7728,8111,109,339711,5119,236858,2300,4006,56,16998453,116481,145932915,Europe,250,17992,9
4,India,415624,3897,13347,70,230586,2405,171691,8944,301,10,6807226,4934,1379604102,Asia,3319,103364,203
5,UK,304331,1221,42632,43,N/A,N/A,N/A,379,4484,628,7890145,116243,67876328,Europe,223,1592,9
6,Spain,293018,,28322,,N/A,N/A,N/A,617,6267,606,5162909,110426,46754331,Europe,160,1651,9
7,Peru,251338,,7861,,138763,,104714,1143,7626,239,1482563,44984,32957322,South America,131,4193,22
8,Italy,238275,,34610,,182453,,21212,152,3941,572,4943825,81765,60463939,Europe,254,1747,12
9,Chile,236748,,4295,,196609,,35844,1951,12388,225,943593,49373,19111466,South America,81,4450,20
10,Iran,204952,2368,9623,116,163591,2207,31738,2887,2441,115,1422407,16942,83959572,Asia,410,8725,59
11,Germany,191216,,8961,,174900,200,7355,376,2282,107,5029696,60037,83776947,Europe,438,9349,17
12,Turkey,186493,,4927,,158828,,22738,781,2212,58,2904744,34452,84311855,Asia,452,17112,29
13,Pakistan,176617,4951,3501,119,67892,4388,105224,111,800,16,1071642,4855,220744151,Asia,1250,63052,206
14,Mexico,175202,4717,20781,387,131686,4354,22735,378,1359,161,473952,3677,128892314,North America,736,6202,272
15,France,160093,,29633,,74312,,56148,715,2453,454,1384633,21214,65269812,Europe,408,2203,47
16,Saudi Arabia,157612,3379,1267,37,101130,2213,55215,2027,4530,36,1284653,36919,34796248,Asia,221,27463,27
17,Bangladesh,112306,3531,1464,39,45077,1084,65765,1,682,9,615164,3736,164640865,Asia,1466,112460,268
18,Canada,101019,,8410,,63488,,29121,2014,2677,223,2382781,63149,37732573,North America,374,4487,16
19,South Africa,92681,,1877,,50326,,40478,208,1563,32,1293608,21820,59285549,Africa,640,31585,46
20,Qatar,87369,881,98,4,68319,1556,18952,221,31116,35,320792,114250,2807805,Asia,32,28651,9
21,Colombia,65633,,2126,,25499,,38008,335,1290,42,585822,11517,50866658,South America,775,23926,87
22,Belgium,60550,,9696,,16771,,34083,50,5225,837,1098910,94829,11588277,Europe,191,1195,11
23,Belarus,58505,569,346,3,37666,917,20493,89,6191,37,861703,91191,9449399,Europe,162,27310,11
24,Sweden,56043,,5053,,N/A,N/A,N/A,272,5550,500,385659,38193,10097524,Europe,180,1998,26
25,Egypt,53758,,2106,,14327,,37325,41,526,21,135000,1320,102268294,Africa,1902,48560,758
26,Ecuador,49731,,4156,,24446,,21129,234,2820,236,137930,7822,17634401,South America,355,4243,128
27,Netherlands,49593,91,6090,1,N/A,N/A,N/A,57,2894,355,517317,30193,17133901,Europe,345,2813,33
28,Indonesia,45891,862,2465,36,18404,521,25022,,168,9,639385,2338,273437170,Asia,5958,110928,428
29,UAE,44925,392,302,1,32415,661,12208,1,4544,31,3038000,307280,9886737,Asia,220,32738,3
30,Singapore,42095,262,26,,34224,,7845,1,7197,4,576189,98510,5849031,Asia,139,224963,10
31,Argentina,41204,,1000,8,12728,522,27476,353,912,22,279672,6190,45183679,South America,1097,45184,162
32,Kuwait,39650,505,326,7,31240,514,8084,186,9289,76,354378,83021,4268544,Asia,108,13094,12
33,Portugal,39133,292,1530,2,25376,470,12227,69,3838,150,1047109,102684,10197394,Europe,261,6665,10
34,Ukraine,36560,735,1002,8,16509,103,19049,350,836,23,563194,12876,43739420,Europe,1196,43652,78
35,Poland,31931,311,1356,10,16683,502,13892,71,844,36,1320399,34887,37847604,Europe,1185,27911,29
36,Switzerland,31292,49,1956,,29000,100,336,16,3616,226,507736,58679,8652837,Europe,277,4424,17
37,Philippines,30052,652,1169,19,7893,243,20990,82,274,11,580449,5299,109535407,Asia,3645,93700,189
38,Oman,29471,905,131,3,15552,772,13788,101,5777,26,157036,30781,5101715,Asia,173,38944,32
39,Iraq,29222,,1013,,13211,,14998,212,727,25,425192,10580,40189838,Asia,1375,39674,95
40,Afghanistan,28833,409,581,12,8764,472,19488,19,741,15,64958,1670,38896589,Asia,1349,66948,599
41,Dominican Republic,25778,,655,,14957,,10166,174,2377,60,122646,11309,10844690,North America,421,16557,88
42,Ireland,25374,,1715,,22698,,961,17,5140,347,399259,80885,4936120,Europe,195,2878,12
43,Panama,25222,,493,,14359,,10370,107,5849,114,105470,24457,4312553,North America,171,8748,41
44,Romania,24045,315,1512,12,16911,176,5622,195,1250,79,626330,32553,19240413,Europe,800,12725,31
45,Bolivia,23512,1036,740,25,5086,416,17686,71,2015,63,56964,4882,11668007,South America,496,15768,205
46,Bahrain,21331,,61,1,15790,,5480,33,12555,36,470409,276869,1699030,Asia,80,27853,4
47,Israel,20686,53,305,,15664,78,4717,43,2249,33,804743,87495,9197590,Asia,445,30156,11
48,Armenia,20268,560,350,18,9002,148,10916,10,6840,118,95754,32315,2963102,Asia,146,8466,31
49,Nigeria,19808,,506,,6718,,12584,7,96,2,108548,527,205948218,Africa,10397,407012,1897
50,Japan,17799,,952,,16077,,770,61,141,8,409022,3234,126485360,Asia,7106,132863,309
51,Austria,17341,18,690,2,16197,22,454,8,1926,77,560584,62253,9004991,Europe,519,13051,16
52,Kazakhstan,17225,446,118,,10719,48,6388,121,918,6,1330577,70889,18769832,Asia,1090,159066,14
53,Moldova,13953,,464,,7745,,5744,440,3459,115,63328,15698,4034182,Europe,289,8694,64
54,Ghana,13717,,85,,10074,,3558,6,442,3,267286,8608,31050023,Africa,2264,365294,116
55,Serbia,12894,91,261,1,11947,436,686,19,1476,30,339882,38896,8738163,Europe,678,33480,26
56,Guatemala,12755,246,514,31,2558,139,9683,5,712,29,31427,1755,17904281,North America,1404,34833,570
57,S. Korea,12421,48,280,,10868,12,1273,15,242,5,1176463,22947,51268085,Asia,4128,183100,44
58,Denmark,12391,,600,,11282,,509,6,2139,104,876344,151311,5791666,Europe,467,9653,7
59,Honduras,12306,1048,358,9,1275,61,10673,13,1243,36,21540,2176,9899459,North America,804,27652,460
60,Azerbaijan,12238,,148,,6516,,5574,66,1207,15,417102,41148,10136519,Asia,828,68490,24
61,Algeria,11631,,837,,8324,,2470,38,265,19,,,43824262,Africa,3768,52359,
62,Cameroon,11610,,301,,7702,,3607,28,438,11,,,26521074,Africa,2284,88110,
63,Czechia,10448,,336,,7477,,2635,9,976,31,517283,48306,10708476,Europe,1025,31870,21
64,Morocco,9957,118,213,,8249,26,1495,7,270,6,530578,14380,36897193,Africa,3706,173226,70
65,Nepal,9026,421,23,1,1772,194,7231,,310,0.8,437347,15019,29119103,Asia,3226,1266048,67
66,Norway,8743,1,244,,8138,,361,5,1613,45,302659,55841,5420034,Europe,620,22213,18
67,Sudan,8580,164,521,8,3325,121,4734,,196,12,401,9,43811715,Africa,5106,84092,109256
68,Malaysia,8572,16,121,,8156,10,295,3,265,4,683968,21141,32353122,Asia,3774,267381,47
69,Australia,7461,25,102,,6896,15,463,2,293,4,2044093,80189,25490883,Australia/Oceania,3417,249911,12
70,Ivory Coast,7276,,52,,2992,,4232,,276,2,44230,1678,26353816,Africa,3622,506804,596
71,Finland,7143,1,326,,6200,,617,2,1289,59,224400,40502,5540502,Europe,776,16995,25
72,Uzbekistan,6272,119,19,,4290,,1963,16,187,0.6,748555,22376,33453713,Asia,5334,1760722,45
73,Senegal,5888,105,84,2,3919,60,1885,16,352,5,67855,4057,16727020,Africa,2841,199131,247
74,DRC,5826,154,130,5,841,34,4855,,65,1,,,89450953,Africa,15354,688084,
75,Tajikistan,5457,58,52,,3995,101,1410,,573,5,,,9529892,Asia,1746,183267,
76,North Macedonia,5106,101,238,5,1926,22,2942,34,2451,114,51160,24556,2083376,Europe,408,8754,41
77,Haiti,5077,97,88,1,24,,4965,,445,8,10378,910,11398257,North America,2245,129526,1098
78,Guinea,4960,,27,,3630,,1303,24,378,2,14407,1098,13118994,Africa,2645,485889,911
79,El Salvador,4626,151,98,5,2535,86,1993,136,713,15,140429,21653,6485320,North America,1402,66177,46
80,Djibouti,4565,,45,,3565,,955,,4623,46,43871,44424,987541,Africa,216,21945,23
81,Ethiopia,4532,63,74,2,1213,91,3245,32,39,0.6,216328,1883,114856949,Africa,25344,1552121,531
82,Kenya,4478,,121,,1586,,2771,7,83,2,130498,2429,53728709,Africa,11998,444039,412
83,Gabon,4428,,34,,1750,,2644,9,1991,15,27030,12155,2223801,Africa,502,65406,82
84,Luxembourg,4105,,110,,3951,,44,,6561,176,144103,230328,625643,Europe,152,5688,4
85,Hungary,4094,8,570,,2589,4,935,15,424,59,256326,26532,9660921,Europe,2360,16949,38
86,Bulgaria,3872,,199,,2027,,1646,13,557,29,116214,16723,6949533,Europe,1795,34922,60
87,Venezuela,3789,,33,,835,,2921,6,133,1,1129000,39701,28437801,South America,7505,861752,25
88,Bosnia and Herzegovina,3273,,169,,2241,,863,4,997,52,81030,24695,3281256,Europe,1003,19416,40
