#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent
38,Philippines,18638,,960,,3979,13699,73,170,9,358676,3277,109459685,Asia
39,Dominican Republic,17572,,502,,10893,6177,110,1621,46,81647,7533,10839047,North America
40,Argentina,17415,,556,,5521,11338,274,386,12,164084,3633,45162170,South America
41,Israel,17169,,285,,14878,2006,33,1867,31,568452,61804,9197590,Asia
42,Japan,16884,,892,,14502,1490,115,133,7,292569,2313,126505371,Asia
43,Austria,16733,,668,,15596,469,29,1859,74,451820,50189,9002328,Europe
44,Afghanistan,15750,,265,,1428,14057,19,405,7,39628,1020,38850966,Asia
45,Panama,13837,,344,,9514,3979,78,3211,80,67730,15718,4309025,North America
46,Oman,12223,,50,,2682,9491,31,2399,10,100181,19663,5094952,Asia
47,Bahrain,11871,,19,,7070,4782,11,7000,11,322054,189897,1695942,Asia
48,Denmark,11699,,576,,10412,711,20,2020,99,637738,110133,5790610,Europe
49,S. Korea,11541,38,272,1,10446,823,15,225,5,939851,18333,51265802,Asia
50,Serbia,11430,,244,,6726,4460,9,1308,28,247760,28348,8739982,Europe
51,Kazakhstan,11308,,41,,5587,5680,62,603,2,828377,44161,18758176,Asia
52,Nigeria,10578,,299,,3122,7157,7,51,1,63882,311,205682185,Africa
53,Bolivia,9982,,313,,968,8701,3,856,27,28239,2422,11659740,South America
54,Algeria,9513,,661,,5894,2958,25,217,15,,,43783102,Africa
55,Armenia,9492,,139,,3402,5951,10,3204,47,58668,19801,2962815,Asia
56,Czechia,9302,,321,,6642,2339,15,869,30,442866,41361,10707447,Europe
57,Norway,8446,,236,,7727,483,8,1559,44,245352,45286,5417837,Europe
58,Moldova,8360,,305,,4622,3433,251,2072,76,55582,13776,4034667,Europe
59,Ghana,8070,,36,,2947,5087,3,260,1,218425,7042,31016284,Africa
60,Malaysia,7857,,115,,6404,1338,8,243,4,560738,17343,32331595,Asia
61,Morocco,7833,,205,,5893,1735,13,212,6,221554,6008,36874488,Africa
62,Australia,7204,,103,,6619,482,3,283,4,1472220,57790,25475529,Australia/Oceania
63,Finland,6885,,318,,5500,1067,9,1243,57,185484,33481,5540057,Europe
64,Iraq,6868,,215,,3275,3378,43,171,5,238251,5935,40142869,Asia
65,Cameroon,6397,,199,,3629,2569,28,242,8,,,26486666,Africa
66,Azerbaijan,5662,,68,,3508,2086,42,559,7,302933,29899,10131780,Asia
67,Honduras,5362,160,217,5,549,4596,13,542,22,14790,1495,9891275,North America
68,Guatemala,5336,249,116,8,795,4425,5,298,6,31427,1757,17887052,North America
69,Sudan,5173,,298,,1522,3353,,118,7,401,9,43758425,Africa
70,Luxembourg,4019,,110,,3845,64,4,6429,176,75594,120928,625114,Europe
71,Tajikistan,4013,,47,,2089,1877,,422,5,,,9518744,Asia
72,Hungary,3892,,527,,2156,1209,25,403,55,187965,19454,9662189,Europe
73,Guinea,3844,,23,,2135,1686,24,293,2,14407,1100,13100435,Africa
74,Senegal,3739,,42,,1858,1839,14,224,3,43129,2582,16704036,Africa
75,Uzbekistan,3702,,15,,2859,828,9,111,0.4,460000,13761,33428522,Asia
76,Djibouti,3569,,24,,1521,2024,,3617,24,28260,28638,986795,Africa
77,DRC,3195,,72,,454,2669,,36,0.8,,,89308966,Africa
78,Thailand,3082,,57,,2965,60,1,44,0.8,420529,6026,69786399,Asia
79,Ivory Coast,2951,,33,,1467,1451,,112,1,27650,1051,26319804,Africa
80,Greece,2918,,179,,1374,1365,12,280,17,182423,17496,10426808,Europe
81,Gabon,2655,,17,,722,1916,15,1195,8,14122,6358,2221067,Africa
82,El Salvador,2582,,46,,1063,1473,53,398,7,91837,14164,6483624,North America
83,Bosnia and Herzegovina,2524,,154,,1888,482,4,769,47,65900,20077,3282310,Europe
84,Bulgaria,2519,,140,,1090,1289,17,362,20,81694,11751,6952233,Europe
85,North Macedonia,2315,,140,,1569,606,21,1111,67,30302,14545,2083381,Europe
86,Croatia,2246,,103,,2077,66,4,547,25,66695,16239,4107117,Europe
87,Haiti,2226,102,45,1,24,2157,,195,4,5270,463,11391042,North America
88,Cuba,2083,,83,,1826,174,3,184,7,107037,9450,11327141,North America
89,Somalia,2023,,79,,361,1583,2,128,5,,,15852747,Africa
90,Kenya,2021,,69,,482,1470,7,38,1,80054,1492,53667080,Africa
91,Mayotte,1934,,24,,1473,437,10,7104,88,5200,19102,272228,Africa
92,Estonia,1870,,68,,1625,177,,1410,51,84156,63444,1326467,Europe
93,Maldives,1829,,6,,488,1335,9,3389,11,11775,21817,539729,Asia
94,Kyrgyzstan,1817,,16,,1181,620,4,279,2,111859,17169,6515051,Asia
95,Nepal,1811,,8,,221,1582,,62,0.3,185660,6382,29091863,Asia
96,Iceland,1806,,10,,1794,2,,5295,29,61138,179255,341067,Europe
97,Lithuania,1678,,70,,1236,372,17,616,26,304854,111876,2724919,Europe
98,Sri Lanka,1643,,11,,811,821,1,77,0.5,65355,3053,21406209,Asia
99,Slovakia,1522,,28,,1368,126,,279,5,172875,31665,5459440,Europe
100,Venezuela,1510,,14,,302,1194,3,53,0.5,975825,34309,28441965,South America
101,New Zealand,1504,,22,,1481,1,,301,4,282263,56429,5002100,Australia/Oceania
102,Slovenia,1473,,109,,1358,6,1,709,52,80407,38677,2078916,Europe
103,Guinea-Bissau,1339,,8,,53,1278,,682,4,1500,764,1963867,Africa
104,Mali,1315,,78,,744,493,,65,4,3483,172,20197289,Africa
105,Equatorial Guinea,1306,,12,,200,1094,,934,9,8268,5911,1398647,Africa
106,Ethiopia,1257,,12,,217,1028,4,11,0.1,112377,980,114708673,Africa
107,Lebanon,1233,,27,,715,491,4,181,4,84176,12329,6827705,Asia
108,Albania,1143,,33,,877,233,3,397,11,14825,5151,2878035,Europe
109,Zambia,1089,,7,,912,170,1,59,0.4,28236,1540,18336926,Africa
110,Hong Kong,1088,,4,,1037,47,2,145,0.5,202930,27086,7492087,Asia
111,Tunisia,1084,,48,,964,72,2,92,4,52503,4446,11808514,Africa
112,Costa Rica,1084,,10,,676,398,5,213,2,26622,5230,5090350,North America
113,CAR,1069,,4,,23,1042,,222,0.8,15021,3115,4822593,Africa
114,Latvia,1066,,24,,745,297,3,565,13,109723,58126,1887671,Europe
115,Paraguay,995,,11,,488,496,2,140,2,30834,4327,7125294,South America
116,South Sudan,994,,10,,6,978,,89,0.9,3356,300,11182914,Africa
117,Niger,958,,65,,844,49,,40,3,6058,251,24122457,Africa
118,Cyprus,949,,17,,790,142,4,786,14,117411,97303,1206656,Asia
119,Sierra Leone,865,,46,,475,344,,109,6,,,7962861,Africa
120,Burkina Faso,847,,53,,720,74,,41,3,,,20851107,Africa
121,Madagascar,826,,6,,174,646,8,30,0.2,10249,371,27626918,Africa
122,Uruguay,825,,23,,689,113,4,238,7,44551,12829,3472791,South America
123,Georgia,794,,12,,624,158,6,199,3,56987,14283,3989743,Asia
124,Chad,790,,66,,539,185,,48,4,,,16382626,Africa
125,Andorra,765,,51,,698,16,4,9902,660,3750,48541,77255,Europe
126,Nicaragua,759,,35,,370,354,,115,5,,,6618054,North America
127,Jordan,746,,9,,535,202,5,73,0.9,193060,18937,10194886,Asia
128,Diamond Princess,712,,13,,651,48,4,,,,,0,
129,San Marino,671,,42,,359,270,1,19779,1238,4485,132203,33925,Europe
130,Malta,619,,9,,537,73,1,1402,20,69622,157711,441452,Europe
131,Congo,611,,20,,179,412,,111,4,,,5505940,Africa
132,Mauritania,588,,23,,27,538,,127,5,7654,1650,4638613,Africa
133,Jamaica,586,,9,,311,266,2,198,3,12702,4291,2960152,North America
134,Channel Islands,560,,45,,528,-13,,3223,259,10255,59027,173733,Europe
135,Tanzania,509,,21,,183,305,7,9,0.4,,,59578342,Africa
136,French Guiana,499,,1,,200,298,2,1675,3,,,297984,South America
137,Sao Tome and Principe,484,,12,,68,404,,2212,55,175,800,218809,Africa
138,Runion,473,,1,,411,61,1,529,1,17200,19222,894801,Africa
139,Cabo Verde,458,,4,,193,261,,824,7,1307,2353,555492,Africa
140,Uganda,457,,,,72,385,,10,,96825,2123,45606102,Africa
141,Palestine,449,,3,,372,74,,88,0.6,44876,8815,5090899,Asia
142,Togo,443,,13,,215,215,,54,2,20500,2481,8261500,Africa
143,Taiwan,443,,7,,427,9,,19,0.3,72319,3037,23813449,Asia
144,Rwanda,377,,1,,262,114,,29,0.08,66976,5183,12923473,Africa
145,Yemen,354,,84,,14,256,,12,3,120,4,29768166,Asia
146,Isle of Man,336,,24,,311,1,,3953,282,4933,58037,84997,Europe
147,Malawi,336,,4,,42,290,1,18,0.2,5049,265,19085404,Africa
148,Mauritius,335,,10,,322,3,,263,8,120358,94650,1271605,Africa
149,Vietnam,328,,,,293,35,1,3,,275000,2827,97267698,Asia
150,Montenegro,324,,9,,315,0,,516,14,10167,16188,628060,Europe
151,Liberia,296,,27,,159,110,,59,5,,,5047124,Africa
152,Eswatini,293,,3,,194,96,,253,3,4994,4308,1159183,Africa
153,Mozambique,254,,2,,97,155,,8,0.06,10970,352,31175443,Africa
154,Benin,243,,3,,147,93,,20,0.2,34682,2868,12094521,Africa
155,Myanmar,228,,6,,138,84,,4,0.1,27077,498,54380722,Asia
156,Zimbabwe,203,,4,,29,170,,14,0.3,46613,3140,14844771,Africa
157,Martinique,200,,14,,98,88,,533,37,,,375287,North America
158,Faeroe Islands,187,,,,187,0,,3828,,9677,198104,48848,Europe
159,Mongolia,185,,,,44,141,19,57,,14037,4288,3273816,Asia
160,Gibraltar,170,,,,151,19,,5046,,7644,226879,33692,Europe
161,Libya,168,,5,,52,111,,24,0.7,6206,904,6863501,Africa
162,Guadeloupe,162,,14,,138,10,1,405,35,4137,10339,400119,North America
163,Guyana,153,,12,,70,71,2,195,15,1658,2109,786253,South America
164,Cayman Islands,150,,1,,75,74,,2285,15,11944,181912,65658,North America
165,Bermuda,141,,9,,112,20,2,2263,144,7506,120491,62295,North America
166,Brunei,141,,2,,138,1,1,323,5,19516,44645,437139,Asia
167,Cambodia,125,,,,123,2,1,7,,21087,1263,16699641,Asia
168,Syria,123,,5,,46,72,,7,0.3,,,17462715,Asia
169,Trinidad and Tobago,117,,8,,108,1,,84,6,3169,2265,1399135,North America
170,Comoros,106,,2,,26,78,,122,2,,,867979,Africa
171,Bahamas,102,,11,,49,42,1,260,28,2101,5347,392939,North America
172,Aruba,101,,3,,98,0,,946,28,2134,19994,106730,North America
173,Monaco,99,,4,,90,5,1,2524,102,16200,413055,39220,Europe
174,Barbados,92,,7,,76,9,1,320,24,5471,19040,287348,North America
175,Angola,86,,4,,18,64,1,3,0.1,10000,305,32771074,Africa
176,Liechtenstein,82,,1,,55,26,,2151,26,900,23610,38119,Europe
177,Sint Maarten,77,,15,,60,2,1,1798,350,461,10762,42836,North America
178,Burundi,63,,1,,33,29,,5,0.08,284,24,11858077,Africa
179,French Polynesia,60,,,,60,0,,214,,4040,14389,280779,Australia/Oceania
180,Macao,45,,,,45,0,,69,,,,648597,Asia
181,Suriname,44,,1,,9,34,,75,2,782,1334,586207,South America
182,Bhutan,43,,,,6,37,,56,,17344,22498,770911,Asia
183,Saint Martin,41,,3,,33,5,1,1062,78,614,15903,38610,North America
184,Eritrea,39,,,,39,0,,11,,,,3542322,Africa
185,Botswana,38,,1,,20,17,,16,0.4,21716,9251,2347497,Africa
186,Antigua and Barbuda,26,,3,,19,4,1,266,31,183,1870,97864,North America
187,St. Vincent Grenadines,26,,,,15,11,,234,,593,5347,110913,North America
188,Gambia,25,,1,,20,4,,10,0.4,1756,728,2410463,Africa
189,Namibia,25,,,,16,9,,10,,3970,1565,2536955,Africa
190,Timor-Leste,24,,,,24,0,,18,,1290,980,1316277,Asia
191,Grenada,23,,,,18,5,2,204,,3516,31258,112482,North America
192,New Caledonia,20,,,,18,2,,70,,6681,23420,285275,Australia/Oceania
193,Curaao,19,,1,,14,4,,116,6,572,3487,164040,North America
194,Laos,19,,,,16,3,,3,,7180,988,7266705,Asia
195,Belize,18,,2,,16,0,,45,5,1572,3960,397008,North America
196,Fiji,18,,,,15,3,,20,,2431,2713,895925,Australia/Oceania
197,Saint Lucia,18,,,,18,0,,98,,1012,5513,183561,North America
198,Dominica,16,,,,16,0,,222,,433,6016,71972,North America
199,Saint Kitts and Nevis,15,,,,15,0,,282,,396,7448,53169,North America
200,Falkland Islands,13,,,,13,0,,3745,,503,144915,3471,South America
201,Greenland,13,,,,11,2,,229,,2141,37719,56762,North America
202,Turks and Caicos,12,,1,,11,0,,310,26,153,3956,38673,North America
203,Vatican City,12,,,,2,10,,14981,,,,801,Europe
204,Montserrat,11,,1,,10,0,,2204,200,61,12220,4992,North America
205,Seychelles,11,,,,11,0,,112,,,,98299,Africa
206,MS Zaandam,9,,2,,,7,,,,,,0,
207,Western Sahara,9,,1,,6,2,,15,2,,,596026,Africa
208,British Virgin Islands,8,,1,,7,0,,265,33,167,5527,30215,North America
209,Papua New Guinea,8,,,,8,0,,0.9,,4646,520,8932400,Australia/Oceania
210,Caribbean Netherlands,7,,,,7,0,,267,,424,16181,26203,North America
211,St. Barth,6,,,,6,0,,608,,137,13873,9875,North America
212,Anguilla,3,,,,3,0,,200,,41,2735,14992,North America
213,Lesotho,2,,,,1,1,,0.9,,283,132,2140884,Africa
214,Saint Pierre Miquelon,1,,,,1,0,,173,,,,5796,North America
215,China,83022,5,4634,,78315,73,3,58,3,,,1439323776,Asia
,Total:,2097295,3282,125919,251,759688,1211688,19254,,,,,,North America
,Total:,905630,,41051,,362046,502533,11398,,,,,,South America
,Total:,2034268,,174654,,993956,865658,8748,,,,,,Europe
,Total:,1163838,43,31271,1,712945,419622,13653,,,,,,Asia
,Total:,154907,,4369,,65931,84607,342,,,,,,Africa
,Total:,8814,,125,,8201,488,3,,,,,,Australia/Oceania
,Total:,721,,15,,651,55,4,,,,,,
,Total:,6365473,3325,377404,252,2903418,3084651,53402,816.6,48.4,,,,All
