#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,2282752,4272,135758,221,930372,3075,1216622,19441,,,,,,North America,,,
,South America,1146755,285,51046,824,531548,184,564161,11783,,,,,,South America,,,
,Europe,2105045,10737,179096,153,1087294,5166,838655,7166,,,,,,Europe,,,
,Asia,1372214,10985,35199,174,825126,2830,511889,14882,,,,,,Asia,,,
,Africa,192553,435,5223,8,84940,21,102390,470,,,,,,Africa,,,
,Oceania,8875,5,124,,8293,4,458,3,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,7108915,26719,406461,1380,3468224,11280,3234230,53749,912,52.1,,,,All,,,
1,USA,2007449,,112469,,761708,,1133272,16923,6067,340,21291677,64349,330880530,North America,165,2942,16
2,Brazil,691962,,37312,813,302084,,352566,8318,3257,176,999836,4706,212463372,South America,307,5694,212
3,Russia,476658,8985,5971,112,230688,3957,239999,2300,3266,41,13016023,89193,145930700,Europe,306,24440,11
4,Spain,288630,,27136,,N/A,N/A,N/A,617,6173,580,4465338,95508,46753690,Europe,162,1723,10
5,UK,286194,,40542,,N/A,N/A,N/A,604,4217,597,5581073,82239,67863688,Europe,237,1674,12
6,India,258090,604,7207,,124095,247,126788,8944,187,5,4774434,3462,1379122578,Asia,5344,191359,289
7,Italy,234998,,33899,,165837,,35262,287,3886,561,4236535,70063,60467085,Europe,257,1784,14
8,Peru,196515,,5465,,86219,,104831,1062,5966,166,1191956,36185,32941004,South America,168,6028,28
9,Germany,185869,,8776,,169600,500,7493,568,2219,105,4348880,51916,83767456,Europe,451,9545,19
10,Iran,171789,,8281,,134349,,29159,2596,2047,99,1084857,12927,83921387,Asia,489,10134,77
11,Turkey,170132,,4692,,137969,,27471,613,2019,56,2338593,27748,84279639,Asia,495,17962,36
12,France,153977,,29155,,70842,,53980,1053,2359,447,1384633,21216,65264696,Europe,424,2239,47
13,Chile,134150,,2190,,95631,,36329,1558,7021,115,708773,37098,19105644,South America,142,8724,27
14,Mexico,117103,3484,13699,188,84419,2875,18985,378,909,106,336395,2611,128844230,North America,1100,9405,383
15,Pakistan,103671,4728,2067,65,34355,890,67249,111,470,9,705833,3200,220591553,Asia,2128,106721,313
16,Saudi Arabia,101914,,712,,72817,,28385,1564,2931,20,958237,27554,34776977,Asia,341,48844,36
17,Canada,95699,,7800,,54233,,33666,1816,2537,207,1896822,50286,37720832,North America,394,4836,20
18,Qatar,68790,,54,,44338,,24398,245,24500,19,255533,91008,2807805,Asia,41,51996,11
19,Bangladesh,68504,2735,930,42,14560,657,53014,1,416,6,410841,2496,164582631,Asia,2403,176971,401
20,Belgium,59348,122,9606,11,16315,24,33427,116,5122,829,949675,81964,11586489,Europe,195,1206,12
21,Belarus,49453,823,276,7,23880,233,25297,92,5233,29,632993,66987,9449509,Europe,191,34237,15
22,South Africa,48285,,998,,24364,,22923,208,815,17,920064,15526,59258991,Africa,1227,59378,64
23,Netherlands,47574,,6013,,N/A,N/A,N/A,97,2777,351,388113,22654,17132558,Europe,360,2849,44
24,Sweden,44730,,4659,,N/A,N/A,N/A,198,4431,462,275500,27290,10095291,Europe,226,2167,37
25,Ecuador,43120,,3621,,21020,,18479,222,2447,205,127414,7229,17624879,South America,409,4867,138
26,Colombia,39236,,1259,,15322,,22655,335,772,25,410719,8077,50847406,South America,1296,40387,124
27,UAE,38808,,276,,21806,,16726,1,3927,28,2500000,252973,9882493,Asia,255,35806,4
28,Singapore,38296,386,25,,24886,,13385,3,6549,4,408495,69859,5847399,Asia,153,233896,14
29,Portugal,34693,,1479,,20995,,12219,58,3402,145,873998,85699,10198446,Europe,294,6896,12
30,Egypt,34079,,1237,,8961,,23881,41,333,12,135000,1321,102199634,Africa,2999,82619,757
31,Indonesia,32033,847,1883,32,10904,406,19246,,117,7,412980,1511,273334499,Asia,8533,145159,662
32,Kuwait,31848,,264,,20205,,11379,196,7465,62,315285,73901,4266300,Asia,134,16160,14
33,Switzerland,30972,7,1921,,28700,,351,28,3580,222,425154,49147,8650592,Europe,279,4503,20
34,Ukraine,27462,463,797,9,12195,141,14470,304,628,18,431085,9854,43748704,Europe,1593,54892,101
35,Poland,26780,219,1161,4,12998,143,12621,160,708,31,1056396,27911,37849071,Europe,1413,32600,36
36,Ireland,25201,,1679,,22698,,824,36,5107,340,348416,70613,4934162,Europe,196,2939,14
37,Argentina,22794,,664,,6909,,15221,274,505,15,193923,4293,45168963,South America,1982,68026,233
38,Philippines,22474,579,1011,8,4637,107,16826,82,205,9,430081,3928,109483597,Asia,4872,108292,255
39,Afghanistan,20917,575,369,12,2171,296,18377,19,538,9,48305,1243,38865373,Asia,1858,105326,805
40,Romania,20479,,1334,1,14638,,4507,144,1064,69,503200,26147,19244947,Europe,940,14426,38
41,Dominican Republic,19600,,538,,12007,,7055,110,1808,50,94511,8718,10840829,North America,553,20150,115
42,Israel,17915,52,298,,15102,11,2515,27,1948,32,662916,72075,9197590,Asia,513,30864,14
43,Japan,17141,,916,,15139,,1086,98,136,7,314483,2486,126499051,Asia,7380,138099,402
44,Austria,16968,66,672,,15839,46,457,17,1885,75,494761,54954,9003169,Europe,531,13398,18
45,Oman,16882,,75,,3451,,13356,75,3312,15,108679,21322,5097088,Asia,302,67961,47
46,Panama,16425,,393,,10218,,5814,84,3811,91,72697,16867,4310139,North America,262,10967,59
47,Bahrain,14763,,26,,9468,,5269,13,8700,15,367056,216308,1696917,Asia,115,65266,5
48,Bolivia,13643,285,465,11,2086,184,11092,3,1170,40,37276,3196,11662351,South America,855,25080,313
49,Armenia,13325,195,211,11,4099,85,9015,10,4497,71,70000,23625,2962906,Asia,222,14042,42
50,Kazakhstan,12859,165,56,3,7376,,5427,62,685,3,965089,51439,18761857,Asia,1459,335033,19
51,Nigeria,12486,,354,,3959,,8173,7,61,2,76802,373,205766196,Africa,16480,581260,2679
52,Iraq,12366,,346,,5186,,6834,69,308,9,303053,7547,40157701,Asia,3247,116063,133
53,Denmark,11948,,589,,10755,,604,15,2063,102,706442,121991,5790943,Europe,485,9832,8
