#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,19176237,75712,450480,1269,11591294,16804,7134463,32606,,,,,,North America,,,
,Asia,19083266,101150,312215,1376,17264625,114944,1506426,27407,,,,,,Asia,,,
,South America,11937168,11546,339466,128,10570064,5708,1027638,16611,,,,,,South America,,,
,Europe,19819185,159225,457184,2789,9251247,90885,10110754,26903,,,,,,Europe,,,
,Africa,2381466,4725,56161,79,2019976,5150,305329,2620,,,,,,Africa,,,
,Oceania,46571,9,1034,,33213,9,12324,25,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,72444614,352367,1616555,5641,50731125,233500,20096934,106172,9294,207.4,,,,All,,,
1,USA,16607536,58170,305586,504,9648355,4030,6653595,27541,50041,921,219881772,662543,331875677,North America,20,1086,2
2,India,9884472,27092,143389,334,9386697,29818,354386,8944,7131,103,153711833,110896,1386086156,Asia,140,9667,9
3,Brazil,6889084,8489,181229,86,5969706,,738149,8318,32307,850,25700000,120522,213238308,South America,31,1177,8
4,Russia,2653928,28080,46941,488,2106235,20277,500752,2300,18182,322,82600000,565898,145962734,Europe,55,3109,2
5,France,2376852,11533,57911,150,176995,1104,2141946,2871,36377,886,28942112,442955,65338673,Europe,27,1128,2
6,UK,1849403,18447,64170,144,N/A,N/A,N/A,1275,27179,943,47141344,692781,68046489,Europe,37,1060,1
7,Italy,1843712,17938,64520,484,1093161,16270,686031,3158,30514,1068,24215726,400779,60421597,Europe,33,936,2
8,Turkey,1836728,26919,16417,218,1603780,22215,216531,5973,21673,194,21079716,248741,84745541,Asia,46,5162,4
9,Spain,1741439,,47624,,N/A,N/A,N/A,2100,37240,1018,24101272,515392,46762960,Europe,27,982,2
10,Argentina,1494602,,40668,,1330160,,123774,3594,32934,896,4237401,93372,45381784,South America,30,1116,11
11,Colombia,1417072,,38866,,1310425,,67781,2376,27717,760,7029070,137486,51125823,South America,36,1315,7
12,Germany,1328950,8358,22254,83,957500,,349196,4552,15839,265,30494036,363437,83904708,Europe,63,3770,3
13,Mexico,1241436,12057,113704,685,911965,7923,215767,3550,9583,878,3182316,24566,129539611,North America,104,1139,41
14,Poland,1135676,8977,22864,188,858895,18354,253917,1784,30022,604,6675849,176480,37827861,Europe,33,1654,6
15,Iran,1108269,7451,52196,247,812270,11417,243803,5723,13120,618,6704247,79365,84473593,Asia,76,1618,13
16,Peru,983045,,36609,,916335,,30101,1039,29630,1103,5248832,158207,33176991,South America,34,906,6
17,Ukraine,894215,9176,15154,156,501564,7563,377497,177,20503,347,4957299,113662,43614454,Europe,49,2878,9
18,South Africa,852965,,23106,,760118,,69741,546,14301,387,5819755,97576,59643060,Africa,70,2581,10
19,Indonesia,617820,6189,18819,166,505836,4460,93165,,2248,68,6382379,23224,274819278,Asia,445,14603,43
20,Netherlands,613487,9884,10048,29,N/A,N/A,N/A,500,35768,586,5253381,306284,17151977,Europe,28,1707,3
21,Belgium,605966,2807,17902,110,41589,255,546475,627,52183,1542,6309354,543332,11612338,Europe,19,649,2
22,Czechia,579079,3655,9535,45,504666,126,64878,548,54029,890,3339753,311604,10717947,Europe,19,1124,3
23,Iraq,574634,1012,12579,14,507446,1777,54609,206,14146,310,3898480,95969,40622450,Asia,71,3229,10
24,Chile,571919,2138,15886,40,544822,1739,11211,637,29803,828,5775305,300956,19189836,South America,34,1208,3
25,Romania,556335,4435,13385,121,457360,5883,85590,1289,29007,698,4428071,230877,19179387,Europe,34,1433,4
26,Bangladesh,490533,1355,7052,32,420896,3393,62585,,2965,43,2969630,17952,165424778,Asia,337,23458,56
27,Canada,458523,3671,13399,49,371732,3258,73392,596,12101,354,12485963,329526,37890626,North America,83,2828,3
28,Philippines,449400,1085,8733,3,418687,9296,21980,708,4077,79,6236830,56579,110232847,Asia,245,12623,18
29,Pakistan,438425,3369,8796,72,383000,1792,46629,2471,1968,39,6032390,27076,222798353,Asia,508,25330,37
30,Morocco,399609,2012,6624,35,356023,2925,36962,1038,10769,179,4194760,113047,37106321,Africa,93,5602,9
31,Switzerland,373831,,5984,8,291500,,76347,453,43053,689,3019837,347785,8683055,Europe,23,1451,3
32,Saudi Arabia,359888,139,6048,12,350549,202,3291,499,10266,173,10349590,295233,35055661,Asia,97,5796,3
33,Israel,356823,1037,2996,13,337026,1783,16801,349,38795,326,6610179,718686,9197590,Asia,26,3070,1
34,Portugal,348744,4044,5559,98,271322,2869,71863,513,34247,546,4939014,485014,10183241,Europe,29,1832,2
35,Austria,322463,2641,4473,58,281106,3223,36884,577,35712,495,3407510,377375,9029515,Europe,28,2019,3
36,Sweden,320098,,7514,,N/A,N/A,N/A,258,31607,742,3718476,367163,10127581,Europe,32,1348,3
37,Hungary,280400,4153,6965,181,80752,983,192683,606,29059,722,2301174,238482,9649242,Europe,34,1385,4
38,Serbia,266432,4995,2331,56,31536,,232565,331,30549,267,2030691,232840,8721414,Europe,33,3741,4
39,Jordan,259614,2339,3365,30,218467,5123,37782,325,25332,328,2829006,276040,10248534,Asia,39,3046,4
40,Nepal,248423,830,1698,9,235731,1500,10994,,8458,58,1831041,62344,29369998,Asia,118,17297,16
41,Ecuador,202110,586,13875,1,177951,3763,10284,335,11378,781,690569,38878,17762573,South America,88,1280,26
42,Panama,190585,,3331,,160641,,26613,183,43863,767,1051067,241900,4345053,North America,23,1304,4
43,Georgia,189726,2720,1790,46,158183,3942,29753,,47602,449,1686522,423143,3985701,Asia,21,2227,2
44,UAE,184949,1194,617,8,163679,631,20653,,18599,62,18419249,1852324,9943861,Asia,54,16116,1
45,Bulgaria,178952,,5626,,81757,,91569,595,25843,812,1062824,153484,6924666,Europe,39,1231,7
