#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,19320257,9188,451670,255,11677672,6985,7190915,32674,,,,,,North America,,,
,Asia,19112736,28275,312850,614,17298426,32521,1501460,27422,,,,,,Asia,,,
,South America,11966242,120,340036,4,10595951,129,1030255,16567,,,,,,South America,,,
,Europe,19894574,64806,458605,1173,9310494,44854,10125475,26882,,,,,,Europe,,,
,Africa,2393850,789,56444,16,2024571,739,312835,2623,,,,,,Africa,,,
,Oceania,46587,12,1034,,33228,12,12325,26,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,72734967,103190,1620654,2062,50941048,85240,20173265,106194,9331,207.9,,,,All,,,
1,USA,16737267,,306459,,9724439,,6706369,27611,50432,923,221195630,666491,331880970,North America,20,1083,2
2,India,9884716,,143393,,9388159,551,353164,8944,7131,103,154566990,111510,1386123196,Asia,140,9667,9
3,Brazil,6901990,,181419,,5982953,,737618,8318,32367,851,25700000,120520,213242430,South America,31,1175,8
4,Russia,2681256,27328,47391,450,2124797,18562,509068,2300,18369,325,83100000,569323,145962904,Europe,54,3080,2
5,France,2376852,,57911,,176995,,2141946,2871,36377,886,28942112,442953,65339066,Europe,27,1128,2
6,UK,1849403,,64170,,N/A,N/A,N/A,1275,27178,943,47141344,692772,68047462,Europe,37,1060,1
7,Italy,1843712,,64520,,1093161,,686031,3158,30514,1068,24215726,400781,60421355,Europe,33,936,2
8,Turkey,1836728,,16417,,1603780,,216531,5973,21673,194,21079716,248734,84748019,Asia,46,5162,4
9,Spain,1741439,,47624,,N/A,N/A,N/A,2100,37240,1018,24101272,515392,46763009,Europe,27,982,2
10,Argentina,1498160,,40766,,1335317,,122077,3537,33012,898,4259194,93850,45382916,South America,30,1113,11
