#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,16724223,90193,417920,1994,10229714,26948,6076589,30880,,,,,,North America,,,
,Asia,17118170,117508,296596,1446,15157103,79025,1664471,27935,,,,,,Asia,,,
,South America,11298077,10733,328155,206,10097325,2147,872597,17045,,,,,,South America,,,
,Europe,17848091,195753,410690,5041,7794093,153034,9643308,28202,,,,,,Europe,,,
,Africa,2217372,2786,52708,38,1878483,2046,286181,2595,,,,,,Africa,,,
,Oceania,45495,25,1019,,33107,17,11369,23,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,65252149,416998,1507103,8725,45190484,263217,18554562,106684,8371,193.3,,,,All,,,
1,USA,14387918,73653,280989,1122,8478718,16284,5628211,26180,43360,847,200390072,603907,331822744,North America,23,1181,2
2,India,9556881,23410,138946,289,8998066,27962,419869,8944,6897,100,143557647,103598,1385715753,Asia,145,9973,10
3,Brazil,6445691,9041,174647,116,5698353,,572691,8318,30233,819,25700000,120546,213197088,South America,33,1221,8
4,Russia,2375546,28145,41607,554,1859851,29502,474088,2300,16275,285,77693654,532290,145961030,Europe,61,3508,2
5,France,2257331,12696,54140,324,166940,1377,2036251,3425,34550,829,20787734,318173,65334738,Europe,29,1207,3
6,Spain,1693591,6104,46038,254,N/A,N/A,N/A,2440,36217,985,22992742,491692,46762467,Europe,28,1016,2
7,UK,1674134,14879,60113,414,N/A,N/A,N/A,1315,24606,884,44416420,652830,68036766,Europe,41,1132,2
8,Italy,1664829,23225,58038,993,846809,23474,759982,3597,27552,961,22561071,373379,60424017,Europe,36,1041,3
9,Argentina,1440103,,39156,,1268358,,132589,3983,31741,863,3975760,87629,45370463,South America,32,1159,11
10,Colombia,1334089,,37117,,1225635,,71337,2376,26102,726,6535154,127862,51111013,South America,38,1377,8
11,Mexico,1133613,11251,107565,800,836567,6750,189481,3335,8754,831,2919879,22547,129502622,North America,114,1204,44
12,Germany,1116853,11021,18023,211,800000,20400,298830,3957,13312,215,29141172,347343,83897407,Europe,75,4655,3
13,Poland,1028610,14838,18828,620,646560,23580,363222,1986,27191,498,6355941,168018,37828989,Europe,37,2009,6
14,Iran,1003494,13922,49348,358,699315,11261,254831,5824,11884,584,6256715,74093,84444220,Asia,84,1711,13
15,Peru,967075,,36076,,899213,,31786,961,29160,1088,5103401,153882,33164438,South America,34,919,6
16,South Africa,796472,,21709,,734305,,40458,546,13359,364,5468670,91721,59622631,Africa,75,2746,11
17,Ukraine,772760,14496,12960,243,384426,15372,375374,177,17715,297,4528772,103819,43621595,Europe,56,3366,10
18,Turkey,733261,32381,14316,187,418331,4190,300614,5611,8655,169,19143746,225963,84720759,Asia,116,5918,4
19,Belgium,582252,3040,16911,125,38261,337,527080,829,50147,1456,5976114,514696,11610963,Europe,20,687,2
20,Iraq,558767,2039,12361,21,487863,1550,58543,270,13764,304,3576592,88098,40597729,Asia,73,3284,11
21,Indonesia,557877,8369,17355,156,462553,3673,77969,,2031,63,5867621,21357,274740300,Asia,492,15831,47
