#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,19550226,11227,453974,454,11855742,15964,7240510,32930,,,,,,North America,,,
,Asia,19225696,46347,314481,845,17425139,48673,1486076,27487,,,,,,Asia,,,
,South America,12013682,1694,341153,24,10647748,1870,1024781,16545,,,,,,South America,,,
,Europe,20109873,89643,463895,2347,9491613,102953,10154365,26828,,,,,,Europe,,,
,Africa,2406312,1752,56779,39,2036614,2776,312919,2617,,,,,,Africa,,,
,Oceania,46722,6,1039,,33230,2,12453,26,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,73353232,150669,1631336,3709,51490792,172238,20231104,106433,9411,209.3,,,,All,,,
1,USA,16947057,4077,308147,56,9877836,5921,6761074,27862,51063,928,223222998,672589,331886264,North America,20,1077,1
2,India,9912054,5547,143802,56,9428561,6729,339691,8944,7151,104,155560655,112224,1386160236,Asia,140,9639,9
3,Brazil,6929409,,181945,,6016085,,731379,8318,32495,853,25700000,120518,213246552,South America,31,1172,8
4,Russia,2707945,26689,47968,577,2149610,24813,510367,2300,18552,329,83439508,571648,145963074,Europe,54,3043,2
5,France,2379915,,58282,,177647,,2143986,2906,36424,892,29186274,446687,65339460,Europe,27,1121,2
6,UK,1869666,,64402,,N/A,N/A,N/A,1275,27476,946,48209087,708453,68048434,Europe,36,1057,1
7,Turkey,1866345,,16646,,1631944,,217755,5980,22022,196,21284005,251137,84750497,Asia,45,5091,4
8,Italy,1855737,,65011,,1115617,,675109,3095,30713,1076,24319310,402497,60421114,Europe,33,929,2
9,Spain,1762036,,48013,,N/A,N/A,N/A,2068,37680,1027,24918644,532870,46763059,Europe,27,974,2
10,Argentina,1503222,,41041,,1340120,,122061,3478,33122,904,4302194,94795,45384048,South America,30,1106,11
11,Colombia,1434516,,39195,,1321469,,73852,2376,28057,767,7122577,139307,51128785,South America,36,1304,7
12,Germany,1360261,3120,22988,101,1003300,19100,333973,4670,16212,274,30494036,363430,83906168,Europe,62,3650,3
13,Mexico,1255974,5930,114298,345,927754,9073,213922,3550,9695,882,3202327,24719,129547008,North America,103,1133,40
14,Poland,1147446,6907,23309,349,879748,10593,244389,1739,30334,616,6726375,177816,37827635,Europe,33,1623,6
15,Iran,1123474,7704,52670,223,833276,10045,237528,5704,13299,623,6797469,80463,84479467,Asia,75,1604,12
16,Peru,986130,,36754,,920306,,29070,1053,29721,1108,5273241,158931,33179501,South America,34,903,6
17,Ukraine,909082,8416,15480,233,522868,16150,370734,177,20844,355,5084649,116586,43613026,Europe,48,2817,9
18,South Africa,866127,,23451,,762746,,79930,546,14521,393,5884227,98651,59647146,Africa,69,2543,10
19,Indonesia,629429,6120,19111,155,516656,5699,93662,,2290,70,6485085,23596,274835073,Asia,437,14381,42
20,Netherlands,621944,,10082,,N/A,N/A,N/A,515,36260,588,5253381,306281,17152183,Europe,28,1701,3
21,Belgium,609211,1074,18054,103,41700,39,549457,614,52461,1555,6351409,546941,11612613,Europe,19,643,2
22,Czechia,586251,5169,9743,62,511798,286,64710,506,54698,909,3374045,314800,10718055,Europe,18,1100,3
23,Iraq,577363,1391,12614,11,511639,2165,53110,198,14211,310,3969282,97700,40627394,Asia,70,3221,10
24,Chile,575329,1499,15949,18,548190,1652,11190,630,29980,831,5851663,304921,19190731,South America,33,1203,3
25,Romania,565758,6171,13698,204,465050,4270,87010,1255,29499,714,4461315,232618,19178690,Europe,34,1400,4
26,Bangladesh,494209,1877,7129,40,426729,2884,60351,,2987,43,3005512,18167,165433737,Asia,335,23206,55
27,Canada,468862,,13553,,379467,,75842,596,12373,358,12634757,333437,37892433,North America,81,2796,3
