#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,16416536,8819,412876,834,10065501,6231,5938159,30398,,,,,,North America,,,
,Asia,16916444,40116,294236,758,15020678,31056,1601530,27389,,,,,,Asia,,,
,South America,11216585,102,326737,6,10035342,793,854506,17025,,,,,,South America,,,
,Europe,17506338,71270,402098,1937,7531911,80897,9572329,28562,,,,,,Europe,,,
,Africa,2199590,1393,52392,52,1864786,1761,282412,2611,,,,,,Africa,,,
,Oceania,45313,25,1018,,33090,11,11205,24,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,64301527,121725,1489372,3587,44551967,120749,18260188,106013,8249,191.1,,,,All,,,
1,USA,14108606,,276979,,8333255,,5498372,25722,42519,835,196207048,591310,331817450,North America,24,1198,2
2,India,9499710,,138159,,8932647,849,428904,8944,6856,100,142445949,102799,1385678712,Asia,146,10030,10
3,Brazil,6388526,,173862,,5656498,,558166,8318,29966,816,25700000,120548,213192966,South America,33,1226,8
4,Russia,2347401,25345,41053,589,1830349,26882,475999,2300,16082,281,77200071,528909,145960859,Europe,62,3555,2
5,France,2230571,,53506,,164029,,2013036,3605,34141,819,20669628,316367,65334344,Europe,29,1221,3
6,Spain,1673202,,45511,,N/A,N/A,N/A,2578,35781,973,22992742,491693,46762418,Europe,28,1027,2
7,UK,1643086,,59051,,N/A,N/A,N/A,1415,24150,868,43729581,642744,68035793,Europe,41,1152,2
8,Italy,1620901,,56361,,784595,,779945,3663,26825,933,22127199,366197,60424259,Europe,37,1072,3
9,Argentina,1432570,,38928,,1263251,,130391,3946,31576,858,3926286,86541,45369331,South America,32,1165,12
10,Colombia,1324792,,36934,,1217647,,70211,2376,25921,723,6479003,126767,51109532,South America,39,1384,8
11,Mexico,1122362,8819,106765,825,829817,6231,185780,3335,8667,824,2892449,22336,129498923,North America,115,1213,45
12,Germany,1085661,,17359,,758800,,309502,3926,12940,207,27859242,332066,83896677,Europe,77,4833,3
13,Poland,1013747,13855,18208,609,622980,25391,372559,2023,26798,481,6317532,167002,37829102,Europe,37,2078,6
14,Iran,989572,13621,48990,362,688054,10091,252528,5828,11719,580,6212694,73574,84441283,Asia,85,1724,14
15,Peru,965228,,36031,,896978,,32219,958,29105,1086,5085775,153356,33163183,South America,34,920,7
16,South Africa,792299,,21644,,732531,,38124,546,13289,363,5383078,90289,59620588,Africa,75,2755,11
17,Ukraine,758264,13141,12717,169,369054,13882,376493,177,17382,292,4528772,103818,43622309,Europe,58,3430,10
18,Turkey,668957,,13936,,409320,,245701,5303,7896,164,18772604,221589,84718281,Asia,127,6079,5
19,Belgium,579212,1867,16786,141,37924,450,524502,854,49886,1446,5932877,510978,11610826,Europe,20,692,2
20,Iraq,554767,,12306,,484570,,57891,274,13666,303,3512920,86535,40595257,Asia,73,3299,12
21,Chile,552864,,15430,,528034,,9400,695,28818,804,5357133,279237,19184910,South America,35,1243,4
22,Indonesia,549508,5533,17199,118,458880,4001,73429,,2000,63,5805224,21130,274732402,Asia,500,15974,47
23,Czechia,528474,,8407,,455177,,64890,689,49310,784,3085514,287899,10717351,Europe,20,1275,3
24,Netherlands,527523,,9438,,N/A,N/A,N/A,501,30758,550,4043482,235760,17150840,Europe,33,1817,4
25,Romania,479634,,11530,,360934,,107170,1259,25003,601,4122192,214885,19183223,Europe,40,1664,5
26,Bangladesh,469423,2198,6713,38,385786,2562,76924,,2839,41,2804174,16956,165375504,Asia,352,24635,59
27,Philippines,434357,1438,8436,18,399005,232,26916,1401,3942,77,5804014,52673,110189008,Asia,254,13062,19
28,Pakistan,403311,2829,8166,75,345365,2079,49780,2244,1811,37,5584976,25082,222669232,Asia,552,27268,40
29,Canada,383468,,12211,,304888,,66369,492,10123,322,11573322,305520,37880692,North America,99,3102,3
30,Morocco,359844,,5915,,310193,,43736,1036,9701,159,3974785,107157,37093176,Africa,103,6271,9
31,Saudi Arabia,357623,,5907,,347176,,4540,649,10206,169,9662314,275756,35039355,Asia,98,5932,4
32,Israel,338591,464,2877,,324642,193,11072,266,36813,313,5605071,609406,9197590,Asia,27,3197,2
33,Switzerland,330874,,4940,,250200,,75734,497,38114,569,2753942,317232,8681155,Europe,26,1757,3
34,Portugal,300462,,4577,,220877,,75008,521,29503,449,4353234,427453,10184130,Europe,34,2225,2
35,Austria,289461,3972,3446,121,233657,6160,52358,674,32063,382,3149372,348846,9027973,Europe,31,2620,3
36,Sweden,260758,,6798,,N/A,N/A,N/A,221,25752,671,3174798,313539,10125691,Europe,39,1490,3
37,Nepal,233452,,1529,,216594,,15329,,7953,52,1746330,59492,29354228,Asia,126,19198,17
38,Hungary,225209,4136,5142,165,65888,1086,154179,649,23338,533,1850230,191734,9649976,Europe,43,1877,5
39,Jordan,223617,,2802,,162959,,57856,426,21826,273,2577281,251553,10245492,Asia,46,3656,4
40,Ecuador,193673,,13501,,169804,,10368,375,10908,760,655192,36903,17754516,South America,92,1315,27
41,Serbia,183437,,1652,,31536,,150249,269,21030,189,1800419,206412,8722467,Europe,48,5280,5
42,UAE,171434,1285,580,4,156380,713,14474,,17246,58,16994124,1709624,9940271,Asia,58,17138,1
43,Panama,167311,,3098,,145518,,18695,166,38524,713,916423,211011,4343010,North America,26,1402,5
44,Bulgaria,148775,,4188,,53000,,91587,493,21480,605,982307,141824,6926229,Europe,47,1654,7
45,Japan,148694,,2139,,125470,,21085,493,1177,17,3545916,28073,126312634,Asia,849,59052,36
