#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,18308956,12615,438852,796,11108988,8668,6761116,32271,,,,,,North America,,,
,Asia,17854946,10937,306325,104,15760730,13159,1787891,28264,,,,,,Asia,,,
,South America,11711635,214,335788,2,10442470,260,933377,16785,,,,,,South America,,,
,Europe,19011578,16442,439110,362,8685958,14186,9886510,26998,,,,,,Europe,,,
,Africa,2320174,,54963,,1977391,,287820,2535,,,,,,Africa,,,
,Oceania,46290,7,1032,,33194,6,12064,25,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,69254300,40215,1576085,1264,48009437,36279,19668778,106878,8885,202.2,,,,All,,,
1,USA,15820042,,296698,,9226411,,6296933,27329,47671,894,213109404,642167,331859797,North America,21,1119,2
2,India,9767371,5045,141772,37,9253306,8801,372293,8944,7047,102,150759726,108775,1385975035,Asia,142,9776,9
3,Brazil,6730118,,179032,,5901511,,649575,8318,31563,840,25700000,120529,213225942,South America,32,1191,8
4,Russia,2541199,,44718,,2007792,,488689,2300,17410,306,80522238,551665,145962223,Europe,57,3264,2
5,France,2324216,,56648,,173247,,2094321,3041,35572,867,28023593,428905,65337492,Europe,28,1153,2
6,Italy,1770149,,61739,,997895,,710515,3320,29296,1022,23504588,389005,60422323,Europe,34,979,3
7,UK,1766819,,62566,,N/A,N/A,N/A,1272,25966,919,46344703,681103,68043572,Europe,39,1088,1
8,Spain,1725473,,47019,,N/A,N/A,N/A,2179,36898,1005,24101272,515394,46762812,Europe,27,995,2
9,Argentina,1475222,,40222,,1311488,,123512,3688,32509,886,4145226,91348,45378388,South America,31,1128,11
10,Colombia,1392133,,38308,,1287597,,66228,2376,27232,749,6855035,134093,51121380,South America,37,1334,7
11,Germany,1242253,,20704,,902100,,319449,4278,14806,247,30494036,363446,83902518,Europe,68,4052,3
12,Mexico,1205229,11974,111655,781,889168,8118,204406,3515,9305,862,3086510,23829,129528514,North America,107,1160,42
13,Poland,1088346,,21160,,768241,,298945,1800,28771,559,6547891,173095,37828199,Europe,35,1788,6
14,Iran,1072620,,51212,,765639,,255769,5779,12699,606,6523409,77232,84464781,Asia,79,1649,13
