#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,22917379,13187,505233,1027,14129997,15111,8282149,34713,,,,,,North America,,,
,Asia,20519329,4490,334817,77,18981215,7777,1203297,25113,,,,,,Asia,,,
,South America,13025080,1293,359316,29,11610912,290,1054852,16927,,,,,,South America,,,
,Europe,23109720,1677,532263,127,11319760,201,11257697,26664,,,,,,Europe,,,
,Africa,2713145,5,64166,,2268183,11,380796,2446,,,,,,Africa,,,
,Oceania,48222,34,1058,,33432,2,13732,22,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,82333596,20686,1796868,1260,58344205,23392,22192523,105885,10563,230.5,,,,All,,,
1,USA,19977704,,346579,,11844472,,7786653,29132,60180,1044,250172246,753609,331965664,North America,17,958,1
2,India,10245326,,148475,,9834141,802,262710,8944,7388,107,170922030,123257,1386715841,Asia,135,9340,8
3,Brazil,7564117,,192716,,6647538,,723863,8318,35461,903,28600000,134078,213308382,South America,28,1107,7
4,Russia,3105037,,55827,,2496183,,553027,2300,21272,382,89800000,615213,145965630,Europe,47,2615,2
5,France,2574041,,64078,,191806,,2318157,2675,39391,981,34540094,528578,65345362,Europe,25,1020,2
6,UK,2382865,,71567,,N/A,N/A,N/A,1529,35010,1051,54118134,795118,68063019,Europe,29,951,1
7,Turkey,2178580,,20388,,2058437,,99755,4191,25695,240,24141935,284734,84787671,Asia,39,4159,4
8,Italy,2067487,,73029,,1425730,,568728,2549,34220,1209,26243558,434370,60417484,Europe,29,827,2
9,Spain,1906057,,50442,,N/A,N/A,N/A,2005,40759,1079,27016086,577714,46763798,Europe,25,927,2
10,Germany,1691707,,32420,,1277900,,381387,5649,20159,386,33708381,401687,83917119,Europe,50,2588,2
11,Colombia,1614822,,42620,,1483017,,89185,2578,31570,833,7982544,156058,51150999,South America,32,1200,6
12,Argentina,1602163,,43018,,1420885,,138260,3345,35289,948,4757372,104786,45401028,South America,28,1055,10
13,Mexico,1401529,12099,123845,990,1058429,9890,219255,3913,10814,956,3562957,27491,129602491,North America,92,1046,36
14,Poland,1268634,,27454,,1014005,,227175,1604,33539,726,7112203,188024,37825943,Europe,30,1378,5
15,Iran,1212481,,54946,,969408,,188127,5128,14345,650,7513534,88893,84523526,Asia,70,1538,11
16,Ukraine,1037362,,18081,,681835,,337446,177,23791,415,5472989,125521,43602314,Europe,42,2411,8
17,South Africa,1021451,,27568,,858456,,135427,546,17116,462,6500482,108926,59677790,Africa,58,2165,9
18,Peru,1010496,,37574,,949391,,23531,1190,30438,1132,5486007,165249,33198330,South America,33,884,6
19,Netherlands,777902,,11212,,N/A,N/A,N/A,684,45349,654,5770408,336394,17153732,Europe,22,1530,3
20,Indonesia,727122,,21703,,596783,,108636,,2645,79,7224452,26275,274953540,Asia,378,12669,38
21,Czechia,685202,,11302,,576499,,97401,618,63925,1054,3663434,341774,10718867,Europe,16,948,3
22,Belgium,641411,1677,19361,127,44136,201,577914,499,55224,1667,6860508,590676,11614676,Europe,18,600,2
23,Romania,623066,,15469,,549262,,58335,1162,32496,807,4751057,247793,19173459,Europe,31,1239,4
24,Chile,603986,,16488,,573681,,13817,745,31462,859,6382766,332480,19197449,South America,32,1164,3
25,Iraq,593541,,12800,,534801,,45940,162,14596,315,4474689,110039,40664475,Asia,69,3177,9
26,Canada,565506,,15378,,478157,,71971,711,14919,406,13710053,361686,37905980,North America,67,2465,3
27,Bangladesh,511261,,7509,,454563,,49189,,3089,45,3199115,19330,165500930,Asia,324,22040,52
28,Pakistan,477240,2155,10047,55,430113,4619,37080,2219,2140,45,6656373,29849,222997904,Asia,467,22195,34
29,Philippines,471526,,9162,,439016,,23348,708,4275,83,6699789,60741,110300598,Asia,234,12039,16
30,Switzerland,442481,,7493,,317600,,117388,429,50942,863,3559277,409772,8685990,Europe,20,1159,2
31,Morocco,435189,,7314,,401429,,26446,782,11722,197,4421874,119102,37126636,Africa,85,5076,8
32,Sweden,428533,,8484,,N/A,N/A,N/A,302,42301,837,4272532,421749,10130500,Europe,24,1194,2
33,Israel,412398,,3292,,369117,,39989,623,44838,358,7801153,848174,9197590,Asia,22,2794,1
34,Portugal,400002,,6751,,327794,,65457,486,39286,663,5550198,545106,10181866,Europe,25,1508,2
35,Saudi Arabia,362488,,6204,,353512,,2772,401,10333,177,10937706,311786,35080861,Asia,97,5655,3
36,Austria,355352,,6059,,328974,,20319,411,39344,671,3794046,420072,9031897,Europe,25,1491,2
37,Serbia,331755,,3119,,31536,,297100,283,38046,358,2268962,260208,8719787,Europe,26,2796,4
38,Hungary,317571,,9292,,138365,,169914,444,32915,963,2621427,271704,9648108,Europe,30,1038,4
39,Jordan,291393,,3801,,266622,,20970,252,28420,371,3126192,304898,10253235,Asia,35,2698,3
40,Nepal,259548,,1840,,251312,,6396,,8830,63,1921367,65365,29394371,Asia,113,15975,15
41,Panama,238279,,3933,,189764,,44582,180,54799,905,1275819,293412,4348210,North America,18,1106,3
42,Georgia,224155,,2443,,208951,,12761,,56245,613,1876048,470736,3985347,Asia,18,1631,2
43,Japan,223120,,3306,,186946,,32868,675,1767,26,4802239,38028,126283144,Asia,566,38198,26
44,Azerbaijan,216584,,2575,,176228,,37781,,21266,253,2174343,213497,10184412,Asia,47,3955,5
45,Ecuador,210326,,14001,,184507,,11818,362,11833,788,741132,41695,17775024,South America,85,1270,24
46,Croatia,206596,,3795,,195128,,7673,254,50480,927,1004346,245405,4092600,Europe,20,1078,4
47,UAE,204369,,662,,181400,,22307,,20541,67,20593376,2069809,9949411,Asia,49,15029,0
48,Bulgaria,199491,,7405,,115402,,76684,474,28819,1070,1141072,164841,6922250,Europe,35,935,6
49,Belarus,190404,,1404,,169257,,19743,,20153,149,3937864,416803,9447774,Europe,50,6729,2
50,Lebanon,175118,,1430,,125473,,48215,426,25714,210,1943220,285341,6810169,Asia,39,4762,4
51,Slovakia,170187,,1983,,121760,,46444,412,31164,363,1395615,255562,5460959,Europe,32,2754,4
52,Dominican Republic,168265,,2405,,129965,,35895,246,15435,221,860206,78906,10901713,North America,65,4533,13
53,Costa Rica,166799,,2156,,130989,,33654,245,32596,421,483612,94508,5117141,North America,31,2373,11
54,Denmark,158447,,1226,,118727,,38494,128,27307,211,10342927,1782544,5802339,Europe,37,4733,1
55,Armenia,158296,,2797,,140942,,14557,,53370,943,587540,198092,2965999,Asia,19,1060,5
56,Bolivia,156887,1293,9135,29,130910,290,16842,71,13350,777,408102,34727,11751553,South America,75,1286,29
57,Kazakhstan,153925,726,2262,,141731,1047,9932,221,8150,120,5250104,277965,18887624,Asia,123,8350,4
58,Kuwait,150093,,932,,146056,,3105,43,34892,217,1249114,290377,4301692,Asia,29,4616,3
59,Qatar,143428,,245,,141147,,2036,28,51082,87,1231890,438738,2807805,Asia,20,11460,2
60,Moldova,142851,,2934,,128501,,11416,193,35453,728,551384,136844,4029284,Europe,28,1373,7
61,Greece,136976,,4730,,9989,,122257,458,13174,455,3315550,318876,10397602,Europe,76,2198,3
62,Guatemala,136287,,4781,,125161,,6345,5,7539,264,630182,34858,18078380,North America,133,3781,29
63,Palestine,135459,,1351,,113082,,21026,127,26255,262,873460,169293,5159446,Asia,38,3819,6
64,Egypt,135233,,7520,,111040,,16673,90,1309,73,1000000,9682,103282345,Africa,764,13734,103
65,Tunisia,134802,,4570,,104401,,25831,330,11347,385,599189,50438,11879763,Africa,88,2600,20
66,Lithuania,134285,,1347,,66485,,66453,198,49677,498,1598754,591433,2703187,Europe,20,2007,2
67,Oman,128633,,1497,,121356,,5780,34,24880,290,571472,110535,5170064,Asia,40,3454,9
68,Ethiopia,123388,,1913,,110739,,10736,233,1060,16,1789287,15378,116355314,Africa,943,60823,65
69,Myanmar,123153,,2637,,105279,,15237,,2256,48,1777243,32556,54590658,Asia,443,20702,31
70,Honduras,120912,809,3111,23,56580,117,61221,122,12113,312,304975,30552,9982160,North America,83,3209,33
71,Slovenia,117305,,2631,,95688,,18986,198,56422,1265,662648,318722,2079080,Europe,18,790,3
72,Venezuela,112861,,1021,,106958,,4882,62,3975,36,2406607,84752,28395718,South America,252,27812,12
73,Bosnia and Herzegovina,110454,,4024,,76802,,29628,,33772,1230,509067,155649,3270608,Europe,30,813,6
74,Malaysia,108615,,457,,86715,,21443,117,3335,14,3291834,101067,32570656,Asia,300,71271,10
75,Paraguay,106136,,2220,,80097,,23819,162,14791,309,554487,77272,7175795,South America,68,3232,13
76,Libya,99350,,1444,,70412,,27494,,14362,209,539989,78063,6917377,Africa,70,4790,13
77,Algeria,98988,,2745,,66550,,29693,42,2238,62,,,44240194,Africa,447,16117,
78,Kenya,96139,,1665,,77659,,16815,31,1769,31,1038352,19104,54351488,Africa,565,32644,52
79,Bahrain,92169,,351,,89804,,2014,10,53270,203,2345325,1355495,1730235,Asia,19,4929,1
80,Ireland,88439,,2213,,23364,,62862,34,17812,446,2330969,469476,4965042,Europe,56,2244,2
81,Nigeria,85560,,1267,,71937,,12356,10,410,6,937712,4494,208636552,Africa,2438,164670,222
82,North Macedonia,82301,,2473,,60256,,19572,138,39505,1187,396797,190463,2083331,Europe,25,842,5
83,Kyrgyzstan,80843,189,1354,1,75624,290,3865,53,12291,206,590219,89738,6577161,Asia,81,4858,11
84,Uzbekistan,76985,78,614,1,74789,163,1582,165,2284,18,1377915,40878,33708273,Asia,438,54899,24
85,S. Korea,59773,1048,879,20,41435,732,17459,332,1165,17,4159522,81096,51291155,Asia,858,58352,12
86,Singapore,58542,,29,,58400,,113,,9968,5,5426351,923927,5873136,Asia,100,202522,1
87,Albania,57146,,1170,,32700,,23276,39,19868,407,250798,87197,2876230,Europe,50,2458,11
88,Ghana,54681,,335,,53462,,884,13,1742,11,663709,21143,31390967,Africa,574,93704,47
89,Afghanistan,52330,,2189,,41801,,8340,93,1330,56,197366,5015,39357624,Asia,752,17980,199
90,Norway,48278,,433,,37658,,10187,29,8871,80,2754609,506153,5442242,Europe,113,12569,2
91,Montenegro,47404,,677,,37900,,8827,68,75471,1078,177532,282647,628106,Europe,13,928,4
92,Luxembourg,46088,,489,,40608,,4991,32,73041,775,1657313,2626528,630990,Europe,14,1290,0
93,El Salvador,45960,276,1327,14,45960,5075,-1327,66,7068,204,621624,95598,6502452,North America,141,4900,10
