#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,23184995,12406,510669,1052,14298938,8342,8375388,34905,,,,,,North America,,,
,Asia,20599432,992,336152,21,19070847,849,1192433,24987,,,,,,Asia,,,
,South America,13112940,1485,361101,14,11697384,669,1054455,17051,,,,,,South America,,,
,Europe,23370518,,538187,,11471035,,11361296,27202,,,,,,Europe,,,
,Africa,2743620,,64867,,2289691,,389062,2447,,,,,,Africa,,,
,Oceania,48310,32,1059,,33444,7,13807,24,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,83060536,14915,1812050,1087,58862045,9867,22386441,106616,10656,232.5,,,,All,,,
1,USA,20216991,,350778,,11998794,,7867419,29312,60900,1057,251765894,758397,331970957,North America,16,946,1
2,India,10267283,,148774,,9859762,,258747,8944,7404,107,170922030,123253,1386752881,Asia,135,9321,8
3,Brazil,7619970,,193940,,6707781,,718249,8318,35722,909,28600000,134076,213312504,South America,28,1100,7
4,Russia,3131550,,56426,,2525418,,549706,2300,21454,387,90203874,617980,145965801,Europe,47,2587,2
5,France,2600498,,64381,,193045,,2343072,2661,39796,985,34621162,529815,65345756,Europe,25,1015,2
6,UK,2432888,,72548,,N/A,N/A,N/A,1847,35744,1066,54467027,800233,68063992,Europe,28,938,1
7,Turkey,2194272,,20642,,2078629,,95001,4098,25879,243,24326350,286901,84790149,Asia,39,4108,3
8,Italy,2083689,,73604,,1445690,,564395,2528,34488,1218,26412603,437170,60417242,Europe,29,821,2
9,Spain,1921115,,50689,,N/A,N/A,N/A,2035,41081,1084,27016086,577713,46763848,Europe,24,923,2
10,Germany,1710992,,33172,,1302600,,375220,5649,20389,395,33708381,401683,83917849,Europe,49,2530,2
11,Colombia,1626461,,42909,,1497180,,86372,2578,31796,839,8050857,157389,51152480,South America,31,1192,6
12,Argentina,1613928,,43163,,1426676,,144089,3440,35547,951,4811498,105975,45402160,South America,28,1052,9
13,Mexico,1413935,12406,124897,1052,1066771,8342,222267,3913,10909,964,3596935,27753,129606190,North America,92,1038,36
14,Poland,1281414,,28019,,1025889,,227506,1580,33877,741,7150261,189031,37825830,Europe,30,1350,5
15,Iran,1218753,,55095,,978714,,184944,5087,14419,652,7566946,89522,84526463,Asia,69,1534,11
16,Ukraine,1045348,,18324,,698190,,328834,177,23975,420,5546683,127213,43601600,Europe,42,2379,8
17,South Africa,1039161,,28033,,867597,,143531,546,17412,470,6553761,109815,59679832,Africa,57,2129,9
18,Peru,1012614,,37621,,951318,,23675,1222,30501,1133,5502884,165752,33199585,South America,33,882,6
19,Netherlands,787300,,11324,,N/A,N/A,N/A,712,45896,660,5770408,336392,17153836,Europe,22,1515,3
20,Indonesia,735124,,21944,,603741,,109439,,2674,80,7297374,26540,274961437,Asia,374,12530,38
21,Czechia,701622,,11429,,584483,,105710,826,65456,1066,3747573,349622,10718921,Europe,15,938,3
22,Belgium,641411,,19361,,44136,,577914,499,55224,1667,6860508,590669,11614813,Europe,18,600,2
23,Romania,627941,,15596,,554056,,58289,1149,32751,813,4775921,249095,19173111,Europe,31,1229,4
24,Chile,605950,,16499,,575595,,13856,752,31563,859,6408858,333831,19197897,South America,32,1164,3
