#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,22043745,105184,493087,2016,13433014,43151,8117644,34319,,,,,,North America,,,
,Asia,20213831,85552,329415,1332,18593166,105771,1291250,25874,,,,,,Asia,,,
,South America,12797236,28010,354715,529,11288881,11393,1153640,16827,,,,,,South America,,,
,Europe,22420824,195799,516089,3453,10881240,136627,11023495,26400,,,,,,Europe,,,
,Africa,2636006,23252,61995,467,2202433,14667,371578,2458,,,,,,Africa,,,
,Oceania,47843,11,1052,,33373,,13418,21,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,80160206,437808,1756368,7797,56432813,311609,21971025,105899,10284,225.3,,,,All,,,
1,USA,19201762,90436,338196,1130,11250540,31417,7613026,28753,57847,1019,243156851,732534,331939197,North America,17,981,1
2,India,10169818,22350,147379,251,9739382,22184,283057,8944,7335,106,166305762,119944,1386530639,Asia,136,9408,8
3,Brazil,7448560,22967,190488,456,6459335,9513,798737,8318,34923,893,28600000,134091,213287772,South America,29,1120,7
4,Russia,2992706,29018,53659,563,2398254,27397,540793,2300,20503,368,88094380,603532,145964778,Europe,49,2720,2
5,France,2547771,20262,62427,159,189445,806,2295899,2625,38990,955,33086957,506355,65343395,Europe,26,1047,2
6,UK,2221312,32725,70195,570,N/A,N/A,N/A,1529,32638,1031,52257588,767837,68058157,Europe,31,970,1
7,Turkey,2118255,17543,19371,256,1970803,35511,128081,4702,24987,228,23426941,276342,84775279,Asia,40,4376,4
8,Italy,2028354,19037,71359,459,1377109,32324,579886,2584,33572,1181,25904694,428753,60418694,Europe,30,847,2
9,Spain,1869610,,49824,,N/A,N/A,N/A,1907,39980,1065,25991493,555807,46763552,Europe,25,939,2
10,Germany,1632737,18411,29968,287,1206200,21800,396569,5354,19457,357,33708381,401704,83913469,Europe,51,2800,2
11,Argentina,1571680,,42392,,1384277,,145011,3390,34622,934,4597960,101287,45395368,South America,29,1071,10
12,Colombia,1559766,,41454,,1417316,,100996,2578,30498,811,7755989,151651,51143594,South America,33,1234,7
13,Mexico,1362564,12485,121172,861,1015256,10008,226136,3913,10515,935,3483572,26883,129583997,North America,95,1069,37
14,Poland,1249079,9077,26992,240,984683,8807,237404,1603,33021,714,6976460,184433,37826507,Europe,30,1401,5
15,Iran,1189203,6021,54440,132,933736,9051,201027,5345,14072,644,7303238,86420,84508840,Asia,71,1552,12
16,Ukraine,1012167,11035,17581,186,646772,15337,347814,177,23212,403,5348820,122663,43605885,Europe,43,2480,8
17,Peru,1003982,,37317,,940040,,26625,1124,30248,1124,5433168,163689,33192054,South America,33,889,6
18,South Africa,983359,14796,26276,293,830251,7273,126832,546,16481,440,6378007,106892,59667575,Africa,61,2271,9
19,Netherlands,744057,11487,10924,98,N/A,N/A,N/A,600,43377,637,5514008,321456,17153216,Europe,23,1570,3
20,Indonesia,700097,7259,20847,258,570304,6324,108946,,2547,76,6987576,25417,274914051,Asia,393,13187,39
21,Czechia,664863,4363,10859,44,557696,137,96308,618,62029,1013,3600093,335874,10718596,Europe,16,987,3
22,Belgium,634904,2583,19038,99,43749,236,572117,514,54667,1639,6748910,581102,11613988,Europe,18,610,2
23,Romania,612373,3812,15023,111,530308,6479,67042,1233,31936,783,4706490,245447,19175203,Europe,31,1276,4
24,Chile,595831,2521,16358,55,565002,1545,14471,678,31041,852,6261315,326192,19195210,South America,32,1173,3
25,Iraq,589943,1140,12755,11,528872,1531,48316,192,14512,314,4334173,106616,40652114,Asia,69,3187,9
26,Canada,535213,1,14719,,444065,2,76429,715,14121,388,13343345,352054,37901464,North America,71,2575,3
27,Bangladesh,507265,1163,7398,20,448803,2113,51064,,3065,45,3149348,19032,165478532,Asia,326,22368,53
