#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,23220934,48097,511273,1654,14310494,19861,8399167,34876,,,,,,North America,,,
,Asia,20674543,76113,337272,1141,19158190,88201,1179081,24798,,,,,,Asia,,,
,South America,13133113,21658,361433,346,11699171,2456,1072509,17064,,,,,,South America,,,
,Europe,23609125,229263,543075,4495,11611487,132576,11454563,27225,,,,,,Europe,,,
,Africa,2745966,2347,64912,45,2291379,1688,389675,2442,,,,,,Africa,,,
,Oceania,48313,35,1059,,33446,9,13808,24,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,83432715,377513,1819039,7681,59104873,244791,22508803,106429,10704,233.4,,,,All,,,
1,USA,20244432,27191,351230,450,12004898,6067,7888304,29270,60983,1058,251956165,758971,331970957,North America,16,945,1
2,India,10282624,15341,148950,176,9876557,16795,257117,8944,7415,107,172049274,124066,1386752881,Asia,135,9310,8
3,Brazil,7635999,16029,194152,212,6707781,,734066,8318,35797,910,28600000,134076,213312504,South America,28,1099,7
4,Russia,3159297,27747,57019,593,2554340,28922,547938,2300,21644,391,90648889,621028,145965801,Europe,46,2560,2
5,France,2600498,,64381,,193045,,2343072,2661,39796,985,34621162,529815,65345756,Europe,25,1015,2
6,UK,2488780,55892,73512,964,N/A,N/A,N/A,1847,36565,1080,54892984,806491,68063992,Europe,27,926,1
7,Turkey,2208652,14380,20881,239,2100650,22021,87121,3918,26048,246,24504567,289003,84790149,Asia,38,4061,3
8,Italy,2107166,23477,74159,555,1463111,17421,569896,2555,34877,1227,26598607,440249,60417242,Europe,29,815,2
9,Spain,1921115,,50689,,N/A,N/A,N/A,2035,41081,1084,27016086,577713,46763848,Europe,24,923,2
10,Germany,1738089,17916,33973,487,1328200,25500,375916,5649,20712,405,34801593,414710,83917849,Europe,48,2470,2
11,Colombia,1626461,,42909,,1497180,,86372,2578,31796,839,8050857,157389,51152480,South America,31,1192,6
12,Argentina,1613928,,43163,,1426676,,144089,3440,35547,951,4811498,105975,45402160,South America,28,1052,9
