#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,16891596,11863,420483,624,10327387,6958,6143726,30949,,,,,,North America,,,
,Asia,17156611,22710,297240,350,15192976,17952,1666395,27903,,,,,,Asia,,,
,South America,11361557,192,329257,10,10141778,342,890522,16967,,,,,,South America,,,
,Europe,17943839,78435,412947,1809,7877124,74744,9653768,28085,,,,,,Europe,,,
,Africa,2231170,779,52945,8,1892156,820,286069,2573,,,,,,Africa,,,
,Oceania,45691,14,1020,,33127,20,11544,26,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,65631185,113993,1513907,2801,45465254,100836,18652024,106503,8420,194.2,,,,All,,,
1,USA,14535196,,282829,,8561427,,5690940,26196,43803,852,201769463,608054,331828037,North America,23,1173,2
2,India,9571780,,139227,,9016289,605,416264,8944,6907,100,144727749,104440,1385752793,Asia,145,9953,10
3,Brazil,6487516,,175307,,5725010,,587199,8318,30429,822,25700000,120543,213201210,South America,33,1216,8
4,Russia,2402949,27403,42176,569,1888752,28901,472021,2300,16463,289,78227415,535947,145961200,Europe,61,3461,2
5,France,2257331,,54140,,166940,,2036251,3425,34550,829,20787734,318171,65335131,Europe,29,1207,3
6,Spain,1693591,,46038,,N/A,N/A,N/A,2440,36217,985,22992742,491692,46762516,Europe,28,1016,2
7,UK,1674134,,60113,,N/A,N/A,N/A,1315,24606,884,44416420,652820,68037738,Europe,41,1132,2
8,Italy,1664829,,58038,,846809,,759982,3597,27553,961,22561071,373381,60423775,Europe,36,1041,3
9,Argentina,1447732,,39305,,1274675,,133752,3916,31908,866,4022872,88665,45371596,South America,31,1154,11
10,Colombia,1343322,,37305,,1233115,,72902,2376,26282,730,6592775,128986,51112494,South America,38,1370,8
11,Mexico,1144643,11030,108173,608,843231,6664,193239,3377,8839,835,2948516,22767,129506321,North America,113,1197,44
12,Germany,1128742,,18260,,800000,,310482,3957,13454,218,29141172,347340,83898137,Europe,74,4595,3
13,Poland,1041846,13239,19359,531,666413,19853,356074,1961,27541,512,6396712,169096,37828876,Europe,36,1954,6
14,Iran,1003494,,49348,,699315,,254831,5824,11883,584,6256715,74090,84447157,Asia,84,1711,13
15,Peru,968846,,36104,,901544,,31198,957,29212,1089,5119245,154354,33165694,South America,34,919,6
16,South Africa,800872,,21803,,739367,,39702,546,13432,366,5500669,92255,59624674,Africa,74,2735,11
17,Ukraine,787891,15131,13195,235,397809,13383,376887,177,18062,302,4528772,103821,43620881,Europe,55,3306,10
18,Turkey,733261,,14316,,418331,,300614,5611,8655,169,19143746,225956,84723237,Asia,116,5918,4
