#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8466568,5826,301228,693,5321335,5917,2844005,17702,,,,,,North America,,,
,Asia,9733697,50771,181302,717,8047740,42446,1504655,19797,,,,,,Asia,,,
,South America,7631373,467,240954,39,6453622,613,936797,15641,,,,,,South America,,,
,Europe,4559095,22675,217802,361,2425973,12747,1915320,7500,,,,,,Europe,,,
,Africa,1429793,2173,34403,25,1174714,905,220676,1444,,,,,,Africa,,,
,Oceania,30777,41,895,5,27609,206,2273,19,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,31852024,81953,976599,1840,23451644,62834,7423781,62107,4086,125.3,,,,All,,,
1,USA,7098766,829,205503,32,4347494,1384,2545769,14059,21418,620,99687825,300766,331446917,North America,47,1613,3
2,India,5664527,24031,90210,189,4603424,21604,970893,8944,4096,65,66279462,47921,1383085891,Asia,244,15332,21
3,Brazil,4595335,,138159,,3945627,,511549,8318,21584,649,15011116,70506,212904426,South America,46,1541,14
4,Russia,1122241,6431,19799,150,923699,5750,178743,2300,7689,136,43600000,298735,145948932,Europe,130,7372,3
5,Colombia,777537,,24570,,650801,,102166,863,15244,482,3460714,67849,51005866,South America,66,2076,15
6,Peru,776546,,31586,,629094,,115866,1405,23478,955,3724872,112618,33075316,South America,43,1047,9
7,Mexico,705263,4683,74348,651,506732,3750,124183,2672,5457,575,1604845,12418,129240005,North America,183,1738,81
8,Spain,682267,,30904,,N/A,N/A,N/A,1417,14591,661,11820505,252797,46758966,Europe,69,1513,4
9,South Africa,663282,,16118,,592904,,54260,539,11152,271,4064117,68330,59477584,Africa,90,3690,15
10,Argentina,652174,,13952,,517228,,120994,3362,14400,308,1790835,39541,45290090,South America,69,3246,25
11,France,468069,,31416,,93538,,343115,951,7167,481,10000000,153123,65306800,Europe,140,2079,7
12,Chile,448523,,12321,,423176,,13026,918,23417,643,3068544,160207,19153562,South America,43,1555,6
13,Iran,432798,3605,24840,184,365846,2109,42112,3948,5138,295,3828330,45448,84235674,Asia,195,3391,22
14,UK,403551,,41825,,N/A,N/A,N/A,181,5937,615,22390038,329422,67967729,Europe,168,1625,3
