#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7660748,34456,280362,887,4548004,18953,2832382,18999,,,,,,North America,,,
,Asia,7756783,115926,152111,1604,6251734,118536,1352938,19081,,,,,,Asia,,,
,South America,6702088,16246,212066,575,5293800,11905,1196222,14754,,,,,,South America,,,
,Europe,3797904,26021,209970,192,2160026,7219,1427908,5936,,,,,,Europe,,,
,Africa,1304765,7442,31354,223,1040265,6531,233146,1419,,,,,,Africa,,,
,Oceania,29289,76,784,5,24733,133,3772,35,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,27252298,200167,886662,3486,19319213,163277,7046423,60228,3496,113.8,,,,All,,,
1,USA,6455560,26420,193188,370,3719924,12924,2542448,14939,19482,583,87409236,263792,331356930,North America,51,1715,4
2,India,4202562,91723,71687,1008,3247297,69624,883578,8944,3040,52,48831145,35322,1382456206,Asia,329,19285,28
3,Brazil,4136509,13509,126640,410,3296702,,713167,8318,19435,595,14408116,67696,212834352,South America,51,1681,15
4,Russia,1025505,5195,17820,61,840949,2823,166736,2300,7027,122,38400000,263111,145946035,Europe,142,8190,4
5,Peru,683702,,29687,,506422,,147593,1492,20684,898,3353435,101453,33053976,South America,48,1113,10
6,Colombia,658456,,21156,,507770,,129530,863,12916,415,2906270,57007,50980690,South America,77,2410,18
7,South Africa,638517,1633,14889,110,563891,2687,59737,539,10742,250,3800190,63930,59442854,Africa,93,3992,16
8,Mexico,629409,6319,67326,475,438754,4087,123329,2999,4872,521,1425207,11033,129177125,North America,205,1919,91
9,Spain,517133,,29418,,N/A,N/A,N/A,976,11060,629,9210337,196978,46758128,Europe,90,1589,5
10,Argentina,471806,,9807,68,349132,8751,112867,2456,10422,217,1396887,30856,45270845,South America,96,4616,32
11,Chile,422510,2076,11592,41,394399,1432,16519,909,22068,605,2610602,136353,19145948,South America,45,1652,7
12,Iran,386658,1992,22293,139,333900,1769,30465,3722,4593,265,3380264,40152,84185741,Asia,218,3776,25
13,UK,347152,2988,41551,2,N/A,N/A,N/A,69,5109,611,17619897,259302,67951199,Europe,196,1635,4
14,Bangladesh,325157,1592,4479,32,221275,3423,99403,,1971,27,1629312,9875,164985787,Asia,507,36835,101
15,France,324777,7071,30724,,87447,,206606,473,4974,471,8500000,130168,65300110,Europe,201,2125,8
16,Saudi Arabia,320688,756,4081,32,296737,895,19870,1457,9186,117,5406136,154858,34910389,Asia,109,8554,6
17,Pakistan,298509,484,6342,2,285898,3345,6269,532,1347,29,2757709,12442,221648000,Asia,743,34949,80
18,Turkey,279806,1578,6673,53,251105,1013,22028,1102,3311,79,7779539,92063,84502677,Asia,302,12663,11
19,Italy,277634,1297,35541,7,210015,405,32078,133,4593,588,9219257,152522,60445309,Europe,218,1701,7
20,Iraq,260370,3651,7512,90,198560,3301,54298,507,6448,186,1718157,42550,40380187,Asia,155,5375,24
21,Germany,251723,667,9401,,226208,,16114,223,3003,112,12383035,147710,83833162,Europe,333,8917,7
22,Philippines,237365,2839,3875,85,184687,23074,48803,982,2161,35,2801945,25509,109842280,Asia,463,28346,39
23,Indonesia,194109,3444,8025,85,138575,2174,47509,,708,29,2433752,8881,274045297,Asia,1412,34149,113
24,Ukraine,135894,2107,2846,35,62227,578,70821,177,3111,65,1693793,38773,43684435,Europe,321,15349,26
25,Canada,131858,363,9145,2,116311,175,6402,54,3488,242,5735811,151733,37802116,North America,287,4134,7
26,Israel,130644,1708,1019,12,102477,996,27148,453,14204,111,2465841,268096,9197590,Asia,70,9026,4
27,Bolivia,120241,661,5398,55,69566,1722,45277,71,10276,461,253647,21676,11701513,South America,97,2168,46
28,Qatar,120095,231,203,1,116998,218,2894,49,42772,72,660008,235062,2807805,Asia,23,13832,4
29,Ecuador,118045,,6724,,102304,,9017,415,6673,380,349060,19731,17690796,South America,150,2631,51
30,Kazakhstan,106301,76,1588,,99523,505,5190,221,5649,84,2434444,129374,18817072,Asia,177,11850,8
31,Egypt,99863,151,5530,19,78108,900,16225,41,973,54,135000,1315,102674971,Africa,1028,18567,761
32,Dominican Republic,99333,557,1845,5,72567,666,24921,210,9140,170,394791,36327,10867558,North America,109,5890,28
33,Panama,96305,,2075,,69223,,25007,164,22258,480,361181,83474,4326853,North America,45,2085,12
34,Romania,95014,1150,3893,43,40307,279,50814,474,4945,203,1938491,100892,19213562,Europe,202,4935,10
35,Kuwait,89582,619,544,4,80521,618,8517,94,20921,127,643727,150339,4281838,Asia,48,7871,7
36,Belgium,87825,651,9906,5,18555,21,59364,53,7572,854,2415673,208268,11598864,Europe,132,1171,5
37,Oman,87072,692,728,23,82406,578,3938,155,16976,142,309212,60286,5129126,Asia,59,7046,17
38,Sweden,84985,,5835,,N/A,N/A,N/A,16,8405,577,1124269,111195,10110749,Europe,119,1733,9
39,Guatemala,77481,,2845,,65595,,9041,5,4311,158,258363,14374,17974102,North America,232,6318,70
40,Netherlands,74787,925,6243,2,N/A,N/A,N/A,43,4363,364,1648103,96145,17141854,Europe,229,2746,10
41,UAE,73984,513,388,,66095,2443,7501,,7464,39,7575478,764283,9911872,Asia,134,25546,1
42,Belarus,72859,196,711,6,71864,21,284,,7711,75,1585776,167829,9448747,Europe,130,13289,6
43,Morocco,72394,2234,1361,32,55274,1345,15759,201,1957,37,2070053,55964,36989209,Africa,511,27178,18
44,Japan,70876,,1349,,61445,,8082,210,561,11,1577444,12479,126404263,Asia,1783,93702,80
45,Poland,70824,437,2120,7,54256,1910,14448,79,1872,56,2841344,75091,37838917,Europe,534,17849,13
46,Honduras,64352,554,2006,22,13115,768,49231,32,6479,202,153065,15410,9932626,North America,154,4951,65
47,Portugal,60258,315,1840,2,42953,160,15465,43,5913,181,2092057,205281,10191167,Europe,169,5539,5
48,Ethiopia,58672,1206,918,21,21307,531,36447,308,508,8,1044005,9042,115457856,Africa,1968,125771,111
49,Singapore,57022,40,27,,56333,66,662,,9733,5,2068284,353028,5858698,Asia,103,216989,3
50,Bahrain,55415,644,199,3,50946,301,4270,32,32377,116,1172808,685234,1711544,Asia,31,8601,1
51,Nigeria,54905,,1054,,42922,,10929,7,265,5,420543,2031,207026352,Africa,3771,196420,492
52,Venezuela,52165,,420,,42006,,9739,102,1835,15,1805766,63536,28420924,South America,545,67669,16
53,Costa Rica,46920,,478,,18211,,28231,200,9195,94,162780,31902,5102539,North America,109,10675,31
54,Algeria,46364,293,1556,7,32745,264,12063,44,1054,35,,,43991068,Africa,949,28272,
55,Nepal,46257,980,289,9,28941,1814,17027,,1583,10,768345,26287,29229497,Asia,632,101140,38
56,Armenia,44783,134,897,2,40089,266,3797,,15108,303,218139,73590,2964264,Asia,66,3305,14
57,Ghana,44777,,283,,43693,,801,5,1436,9,446867,14329,31186756,Africa,696,110201,70
58,Kyrgyzstan,44403,87,1060,,39826,178,3517,24,6786,162,267718,40915,6543310,Asia,147,6173,24
59,Switzerland,44401,444,2013,,37100,,5288,25,5124,232,1098540,126762,8666133,Europe,195,4305,8
60,Uzbekistan,43587,294,347,4,41225,451,2015,181,1299,10,1377915,41063,33555802,Asia,770,96703,24
61,Moldova,39797,324,1063,,27799,,10935,549,9870,264,210553,52218,4032218,Europe,101,3793,19
62,Afghanistan,38398,74,1412,3,30537,455,6449,93,983,36,104575,2676,39081483,Asia,1018,27678,374
63,Azerbaijan,37329,137,548,3,34705,140,2076,,3676,54,963104,94834,10155726,Asia,272,18532,11
64,Kenya,35103,83,597,3,21230,72,13276,44,650,11,474477,8790,53978470,Africa,1538,90416,114
65,Serbia,31905,56,724,1,30637,108,544,35,3654,83,978600,112086,8730794,Europe,274,12059,9
66,Ireland,29672,138,1777,,23364,,4531,7,5997,359,889757,179832,4947719,Europe,167,2784,6
67,Austria,29271,184,736,1,25043,215,3492,28,3247,82,1255825,139292,9015781,Europe,308,12250,7
68,Czechia,27957,205,435,4,19049,10,8473,52,2610,41,966174,90190,10712643,Europe,383,24627,11
