#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8329188,27002,298393,682,5185578,19668,2845217,17744,,,,,,North America,,,
,Asia,9430291,81788,176545,1158,7722465,93496,1531281,19701,,,,,,Asia,,,
,South America,7496349,6010,237403,296,6244848,18163,1014098,15480,,,,,,South America,,,
,Europe,4423835,25503,216158,265,2382348,7407,1825329,7075,,,,,,Europe,,,
,Africa,1411240,5267,33965,86,1156814,3175,220461,1452,,,,,,Africa,,,
,Oceania,30558,17,884,5,27093,100,2581,18,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,31122182,145587,963363,2492,22719797,142009,7439022,61474,3993,123.6,,,,All,,,
1,USA,6986756,19353,204006,182,4236721,13028,2546029,14077,21081,616,97745489,294920,331431037,North America,47,1625,3
2,India,5449902,51672,87312,538,4353029,53305,1009561,8944,3941,63,63661060,46032,1382974770,Asia,254,15839,22
3,Brazil,4531539,3192,136677,112,3820095,,574767,8318,21286,642,15011116,70510,212892060,South America,47,1558,14
4,Russia,1103399,6148,19418,79,909357,2895,174624,2300,7560,133,42821891,293404,145948421,Europe,132,7516,3
5,Peru,762865,,31369,,607837,,123659,1421,23067,949,3667968,110910,33071550,South America,43,1054,9
6,Colombia,758398,,24039,,627685,,106674,863,14870,471,3364500,65969,51001424,South America,67,2122,15
7,Mexico,694121,5167,73258,455,496224,4032,124639,2692,5371,567,1580377,12229,129228908,North America,186,1764,82
8,South Africa,659656,,15940,,589434,,54282,539,11092,268,4024659,67674,59471455,Africa,90,3731,15
9,Spain,659334,,30495,,N/A,N/A,N/A,1345,14101,652,10756835,230049,46758818,Europe,71,1533,4
10,Argentina,622934,,12909,110,488231,10154,121794,3213,13755,285,1729040,38180,45286693,South America,73,3508,26
11,Chile,446274,1600,12286,32,419746,1645,14242,901,23301,641,3038333,158641,19152218,South America,43,1559,6
12,France,442194,,31274,,91574,,319346,827,6771,479,10000000,153126,65305619,Europe,148,2088,7
13,Iran,422140,3097,24301,183,359570,1938,38269,3898,5012,289,3746629,44483,84226863,Asia,200,3466,22
14,UK,394257,3899,41777,18,N/A,N/A,N/A,138,5801,615,21368297,314402,67964812,Europe,172,1627,3
15,Bangladesh,348918,1544,4939,26,256565,2179,87414,,2114,30,1821270,11035,165048500,Asia,473,33417,91
16,Saudi Arabia,329754,483,4485,27,310439,1009,14830,1138,9440,128,6049949,173196,34931142,Asia,106,7788,6
17,Iraq,319035,3438,8555,64,253591,4052,56889,537,7894,212,2057088,50899,40414796,Asia,127,4724,20
18,Pakistan,305671,640,6416,1,292303,259,6952,562,1378,29,3160924,14250,221812336,Asia,726,34572,70
19,Turkey,302867,1519,7506,61,267233,1116,28128,1456,3583,89,9269015,109644,84537372,Asia,279,11263,9
20,Italy,298156,1587,35707,15,218351,635,44098,222,4933,591,10432814,172609,60441922,Europe,203,1693,6
21,Philippines,286743,3311,4984,55,229865,20021,51894,1048,2609,45,3370482,30669,109898076,Asia,383,22050,33
22,Germany,272670,362,9466,,243500,,19704,246,3252,113,14557136,173623,83843383,Europe,307,8857,6
23,Indonesia,244676,3989,9553,105,177327,2977,57796,,892,35,2922648,10661,274155866,Asia,1120,28698,94
24,Israel,187396,3794,1236,10,133898,1449,52262,643,20374,134,3071277,333922,9197590,Asia,49,7441,3
