#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8402834,3391,299482,226,5262732,4305,2840620,17591,,,,,,North America,,,
,Asia,9578451,5742,178854,12,7899885,8083,1499712,19781,,,,,,Asia,,,
,South America,7569223,310,239254,37,6365542,623,964427,15661,,,,,,South America,,,
,Europe,4487596,3981,216729,61,2396794,1729,1874073,7349,,,,,,Europe,,,
,Africa,1420760,528,34138,5,1166475,,220147,1465,,,,,,Africa,,,
,Oceania,30726,153,890,3,27340,143,2496,19,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,31490311,14105,969362,344,23119419,14883,7401530,61870,4040,124.4,,,,All,,,
1,USA,7046216,,204506,,4299525,,2542185,14041,21259,617,98909775,298423,331441624,North America,47,1621,3
2,India,5562663,2558,88965,,4497867,3147,975831,8944,4022,64,65325779,47233,1383048851,Asia,249,15546,21
3,Brazil,4560083,,137350,,3887199,,535534,8318,21419,645,15011116,70508,212900304,South America,47,1550,14
4,Russia,1109595,,19489,,911973,,178133,2300,7603,134,43100000,295309,145948762,Europe,132,7489,3
5,Peru,772896,,31474,,622418,,119004,1415,23369,952,3710694,112193,33074060,South America,43,1051,9
6,Colombia,770435,,24397,,640900,,105138,863,15105,478,3424537,67142,51004385,South America,66,2091,15
7,Mexico,700580,2917,73697,204,502982,3680,123901,2568,5421,570,1589975,12303,129236306,North America,184,1754,81
8,Spain,671468,,30663,,N/A,N/A,N/A,1417,14360,656,11820505,252797,46758917,Europe,70,1525,4
9,South Africa,661936,,15992,,591208,,54736,539,11130,269,4047723,68057,59475541,Africa,90,3719,15
10,Argentina,640147,,13482,,508563,,118102,3387,14135,298,1765069,38973,45288957,South America,71,3359,26
11,France,458061,,31338,,93008,,333715,919,7014,480,10000000,153124,65306406,Europe,143,2084,7
12,Chile,447468,,12298,,421111,,14059,915,23363,642,3055155,159512,19153114,South America,43,1557,6
13,Iran,425481,,24478,,361523,,39480,3912,5051,291,3773300,44796,84232737,Asia,198,3441,22
14,UK,398625,,41788,,N/A,N/A,N/A,138,5865,615,22171979,326218,67966757,Europe,171,1626,3
15,Bangladesh,350621,,4979,,258717,,86925,,2124,30,1834323,11113,165057459,Asia,471,33151,90
16,Saudi Arabia,330246,,4512,,311499,,14235,1133,9453,129,6093601,174431,34934107,Asia,106,7742,6
17,Iraq,322856,,8625,,258075,,56156,537,7988,213,2076844,51382,40419740,Asia,125,4686,19
18,Pakistan,306886,582,6424,4,293159,290,7303,570,1383,29,3230472,14562,221835813,Asia,723,34532,69
19,Turkey,304610,,7574,,268435,,28601,1491,3603,90,9381957,110973,84542328,Asia,278,11162,9
20,Italy,299506,,35724,,218703,,45079,232,4955,591,10488676,173535,60441438,Europe,202,1692,6
21,Philippines,290190,,4999,,230233,,54958,1048,2640,45,3400019,30936,109906046,Asia,379,21986,32
22,Germany,275551,,9481,,246300,,19770,267,3286,113,14557136,173620,83844843,Europe,304,8843,6
23,Indonesia,248852,,9677,,180797,,58378,,908,35,2950173,10760,274171662,Asia,1102,28332,93
24,Israel,192579,1650,1273,,140743,3963,50563,653,20938,138,3099883,337032,9197590,Asia,48,7225,3
25,Ukraine,181237,2884,3642,59,79901,1717,97694,177,4150,83,2058638,47138,43673010,Europe,241,11991,21
26,Canada,145415,,9228,,125534,,10653,86,3845,244,6698544,177133,37816567,North America,260,4098,6
27,Bolivia,130986,310,7654,37,90240,623,33092,71,11187,654,288806,24666,11708475,South America,89,1530,41
28,Ecuador,126711,,11095,,102852,,12764,373,7158,627,388292,21934,17702515,South America,140,1596,46
29,Qatar,123604,,211,,120540,,2853,62,44022,75,729545,259828,2807805,Asia,23,13307,4
30,Romania,113589,,4458,,90649,,18482,464,5914,232,2231402,116171,19207982,Europe,169,4309,9
31,Dominican Republic,108783,,2054,,82274,,24455,210,10006,189,446239,41044,10872310,North America,100,5293,24
32,Kazakhstan,107374,67,1671,,102064,123,3639,221,5703,89,2733455,145189,18826888,Asia,175,11267,7
33,Panama,106810,,2272,,82320,,22218,133,24668,525,437706,101091,4329825,North America,41,1906,10
34,Belgium,103392,1097,9950,2,18977,12,74465,87,8912,858,2907930,250661,11601064,Europe,112,1166,4
35,Morocco,103119,,1855,,84158,,17106,300,2786,50,2410576,65136,37008330,Africa,359,19951,15
36,Egypt,102141,,5787,,90332,,6022,41,994,56,135000,1314,102759475,Africa,1006,17757,761
37,Kuwait,99964,,585,,90930,,8449,93,23331,137,711236,165998,4284600,Asia,43,7324,6
38,Netherlands,95995,,6281,,N/A,N/A,N/A,86,5599,366,2042887,119164,17143507,Europe,179,2729,8
39,Oman,94051,,853,,85781,,7417,180,18316,166,309212,60219,5134822,Asia,55,6020,17
40,Sweden,88237,,5865,,N/A,N/A,N/A,15,8725,580,1393161,137753,10113497,Europe,115,1724,7
41,Guatemala,85681,,3124,,75172,,7385,5,4763,174,292515,16261,17988610,North America,210,5758,61
42,UAE,85595,,405,,75086,,10104,,8631,41,8835206,890907,9917094,Asia,116,24487,1
43,Poland,79988,,2298,,64604,,13086,83,2114,61,3133119,82805,37837112,Europe,473,16465,12
44,Japan,79140,,1500,,71404,,6236,163,626,12,1850661,14643,126387411,Asia,1597,84258,68
45,Belarus,75898,,785,,73301,,1812,,8033,83,1739250,184075,9448612,Europe,124,12036,5
46,Honduras,72075,459,2204,20,22611,546,47260,21,7251,222,171673,17272,9939517,North America,138,4510,58
47,Ethiopia,69709,,1108,,28634,,39967,290,603,10,1210933,10477,115582719,Africa,1658,104317,95
48,Portugal,69200,,1920,,45736,,21544,61,6791,188,2415426,237042,10189873,Europe,147,5307,4
49,Venezuela,67443,,555,,56726,,10162,146,2373,20,1909796,67205,28417417,South America,421,51203,15
50,Bahrain,65752,,224,,58626,,6902,52,38358,131,1344713,784480,1714145,Asia,26,7652,1
51,Costa Rica,65602,,745,,25127,,39730,254,12852,146,204765,40114,5104571,North America,78,6852,25
52,Nepal,65276,,427,,47238,,17611,,2231,15,923823,31581,29252436,Asia,448,68507,32
53,Singapore,57606,,27,,57241,,338,,9829,5,2498073,426241,5860707,Asia,102,217063,2
54,Nigeria,57437,,1100,,48674,,7663,7,277,5,482321,2327,207250380,Africa,3608,188409,430
55,Uzbekistan,52491,421,440,3,48606,237,3445,283,1563,13,1377915,41037,33577015,Asia,640,76311,24
56,Czechia,50764,,522,,25425,,24817,101,4738,49,1198612,111879,10713509,Europe,211,20524,9
