#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7603466,28353,279030,893,4463325,12858,2861111,19276,,,,,,North America,,,
,Asia,7634589,110369,150442,1519,6128649,90074,1355498,18971,,,,,,Asia,,,
,South America,6627789,4553,210390,249,5244573,12439,1172826,15317,,,,,,South America,,,
,Europe,3762332,19776,209771,305,2152448,28905,1400113,5890,,,,,,Europe,,,
,Africa,1291367,1550,30933,28,1027199,1327,233235,1415,,,,,,Africa,,,
,Oceania,29204,76,779,12,24600,163,3825,34,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,26949468,164677,881360,3006,19041445,145766,7026663,60907,3457,113.1,,,,All,,,
1,USA,6408984,19927,192416,305,3642747,6893,2573821,15065,19342,581,86194812,260131,331351637,North America,52,1722,4
2,India,4106586,86347,70640,1005,3174786,70274,861160,8944,2971,51,47738491,34533,1382419165,Asia,337,19570,29
3,Brazil,4093586,1785,125659,75,3278243,,689684,8318,19234,590,14408116,67698,212830230,South America,52,1694,15
4,Russia,1020310,5205,17759,110,838126,5379,164425,2300,6991,122,38100000,261056,145945865,Europe,143,8218,4
5,Peru,676848,,29554,,498523,,148771,1496,20478,894,3320012,100446,33052721,South America,49,1118,10
6,Colombia,650062,,20888,,498221,,130953,1493,12752,410,2880158,56497,50979209,South America,78,2441,18
7,South Africa,635078,,14678,,557818,,62582,539,10684,247,3765700,63352,59440811,Africa,94,4050,16
8,Mexico,623090,6196,66851,522,434667,4380,121572,3135,4824,518,1409384,10911,129173426,North America,207,1932,92
9,Spain,517133,,29418,,N/A,N/A,N/A,976,11060,629,9210337,196979,46758078,Europe,90,1589,5
10,Argentina,461882,,9685,62,340381,8760,111816,2425,10203,214,1374524,30363,45269713,South America,98,4674,33
11,Chile,420434,1969,11551,57,392967,1719,15916,908,21960,603,2575313,134513,19145501,South America,46,1657,7
12,Iran,384666,1894,22154,110,332131,1823,30381,3708,4569,263,3355152,39856,84182804,Asia,219,3800,25
