#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8790299,3866,308284,185,5631964,4070,2850051,17287,,,,,,North America,,,
,Asia,10398137,3536,190964,11,8704126,3693,1503047,20688,,,,,,Asia,,,
,South America,7959736,322,249841,42,6798046,533,911849,17284,,,,,,South America,,,
,Europe,4902881,4801,220912,76,2499785,26,2182184,8469,,,,,,Europe,,,
,Africa,1473418,,35512,,1218331,,219575,1568,,,,,,Africa,,,
,Oceania,31060,13,922,7,28336,2,1802,18,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,33556252,12538,1006450,321,24881239,8324,7668563,65318,4305,129.1,,,,All,,,
1,USA,7361611,,209808,,4609636,,2542167,14065,22208,633,105401706,317974,331478677,North America,45,1580,3
2,India,6145291,2272,96351,,5101397,2824,947543,8944,4442,70,73110041,52852,1383308133,Asia,225,14357,19
3,Brazil,4748327,,142161,,4084182,,521984,8318,22300,668,17900000,84066,212929158,South America,45,1498,12
4,Russia,1159573,,20385,,945920,,193268,2300,7945,140,45400000,311066,145949954,Europe,126,7160,3
5,Colombia,818203,,25641,,722536,,70026,2220,16039,503,3668126,71903,51014752,South America,62,1990,14
6,Peru,808714,,32324,,670989,,105401,1354,24445,977,3865360,116839,33082847,South America,41,1023,9
7,Spain,748266,,31411,,N/A,N/A,N/A,1529,16003,672,12723989,272117,46759262,Europe,62,1489,4
8,Mexico,733717,3400,76603,173,527278,3447,129836,2334,5676,593,1918800,14844,129262198,North America,176,1687,67
9,Argentina,723132,,16113,,576715,,130304,3678,15964,356,1926717,42535,45296882,South America,63,2811,24
10,South Africa,671669,,16586,,604478,,50605,539,11290,279,4152480,69801,59489841,Africa,89,3587,14
11,France,542639,,31808,,95426,,415405,1118,8309,487,10712335,164025,65309161,Europe,120,2053,6
12,Chile,459671,,12698,,433016,,13957,884,23996,663,3265887,170487,19156249,South America,42,1509,6
13,Iran,449960,,25779,,376531,,47650,4068,5341,306,3959783,46999,84253298,Asia,187,3268,21
14,UK,439013,,42001,,N/A,N/A,N/A,262,6459,618,24016711,353324,67973563,Europe,155,1618,3
15,Bangladesh,360555,,5193,,272073,,83289,,2184,31,1921382,11638,165088815,Asia,458,31791,86
16,Iraq,353566,,9052,,284784,,59730,532,8744,224,2220913,54923,40437045,Asia,114,4467,18
17,Saudi Arabia,333648,,4712,,317846,,11090,1034,9548,135,6392497,182933,34944484,Asia,105,7416,5
18,Turkey,315845,,8062,,277052,,30731,1596,3735,95,10153223,120072,84559676,Asia,268,10489,8
19,Pakistan,311516,675,6474,8,296340,318,8702,419,1404,29,3482206,15691,221917981,Asia,712,34278,64
20,Italy,311364,,35851,,225190,,50323,264,5152,593,11138173,184286,60439744,Europe,194,1686,5
21,Philippines,307288,,5381,,252665,,49242,1758,2795,49,3654944,33247,109933944,Asia,358,20430,30
22,Germany,288618,,9545,,252400,,26673,353,3442,114,15642654,186555,83849953,Europe,291,8785,5
23,Indonesia,278722,,10473,,206870,,61379,,1016,38,3239244,11812,274226946,Asia,984,26184,85
24,Israel,233265,,1507,,165191,,66567,772,25362,164,3424497,372325,9197590,Asia,39,6103,3
25,Ukraine,204932,3627,4065,69,88453,,112414,177,4693,93,2226508,50987,43668011,Europe,213,10742,20
26,Canada,155301,,9278,,132607,,13416,110,4106,245,7220108,190893,37822889,North America,244,4077,5
27,Ecuador,134965,,11280,,112296,,11389,366,7622,637,419740,23704,17707642,South America,131,1570,42
28,Bolivia,134223,322,7900,42,94324,533,31999,71,11461,675,298536,25491,11711521,South America,87,1482,39
29,Qatar,125311,,214,,122209,,2888,55,44630,76,764925,272428,2807805,Asia,22,13121,4
30,Romania,123944,,4748,,99344,,19852,557,6454,247,2372340,123524,19205541,Europe,155,4045,8
31,Morocco,119107,,2113,,97468,,19526,415,3218,57,2575657,69581,37016695,Africa,311,17519,14
32,Belgium,115353,1174,9987,7,19301,26,86065,140,9942,861,3157822,272178,11602026,Europe,101,1162,4
33,Netherlands,114540,,6380,,N/A,N/A,N/A,144,6681,372,2240526,130687,17144230,Europe,150,2687,8
34,Dominican Republic,111666,,2098,,86422,,23146,194,10269,193,472421,43443,10874389,North America,97,5183,23
35,Panama,111277,,2348,,87695,,21234,110,25692,542,472799,109163,4331125,North America,39,1845,9
36,Kazakhstan,107833,58,1699,,102805,69,3329,221,5726,90,2895805,153777,18831182,Asia,175,11084,7
37,Kuwait,103981,,605,,95511,,7865,125,24262,141,738783,172379,4285809,Asia,41,7084,6
38,Egypt,102955,,5901,,95586,,1468,41,1002,57,135000,1313,102796445,Africa,998,17420,761
39,Oman,98057,,924,,88234,,8899,201,19087,180,376700,73326,5137313,Asia,52,5560,14
40,UAE,92095,,413,,81462,,10220,,9284,42,9503699,958094,9919379,Asia,108,24018,1
41,Sweden,90923,,5880,,N/A,N/A,N/A,15,8989,581,1532632,151525,10114699,Europe,111,1720,7
42,Guatemala,90263,,3234,,79067,,7962,5,5016,180,314975,17504,17994958,North America,199,5564,57
43,Poland,88636,,2447,,68420,,17769,130,2343,65,3267844,86368,37836322,Europe,427,15462,12
44,Japan,82131,,1548,,74990,,5593,159,650,12,1957973,15493,126380039,Asia,1539,81641,65
45,Belarus,77946,,822,,74167,,2957,,8250,87,1835232,194234,9448552,Europe,121,11495,5
46,Honduras,75537,428,2301,12,26957,583,46279,16,7597,231,178095,17912,9942533,North America,132,4321,56
47,Nepal,74745,,481,,54640,,19624,,2554,16,998407,34119,29262472,Asia,391,60837,29
48,Portugal,74029,,1957,,47884,,24188,98,7265,192,2553085,250565,10189307,Europe,138,5207,4
49,Ethiopia,73944,,1177,,30753,,42014,247,639,10,1260929,10904,115637347,Africa,1564,98248,92
50,Costa Rica,73714,,861,,29420,,43433,228,14438,169,224515,43975,5105459,North America,69,5930,23
51,Venezuela,73528,,614,,63346,,9568,208,2588,22,1939282,68246,28415883,South America,386,46280,15
52,Bahrain,69848,,245,,63549,,6054,61,40721,143,1418129,826761,1715283,Asia,25,7001,1
53,Czechia,65883,,618,,31799,,33466,181,6149,58,1335867,124686,10713888,Europe,163,17336,8
54,Nigeria,58460,,1111,,49895,,7454,7,282,5,507006,2445,207348392,Africa,3547,186632,409
55,Singapore,57715,,27,,57393,,295,,9846,5,2692047,459269,5861586,Asia,102,217096,2
56,Uzbekistan,56068,292,462,2,52466,142,3140,283,1669,14,1377915,41026,33586296,Asia,599,72698,24
57,Switzerland,52646,,2065,,42700,,7881,31,6072,238,1349159,155610,8670104,Europe,165,4199,6
58,Algeria,51213,,1719,,35962,,13532,22,1163,39,,,44040893,Africa,860,25620,
59,Moldova,51194,,1301,,38217,,11676,710,12698,323,276750,68645,4031631,Europe,79,3099,15
60,Armenia,49574,,957,,43665,,4952,,16722,323,286161,96526,2964611,Asia,60,3098,10
61,Kyrgyzstan,46522,167,1064,,42761,148,2697,24,7103,162,267718,40872,6550080,Asia,141,6156,24
62,Ghana,46444,,299,,45646,,499,6,1487,10,479104,15342,31227598,Africa,672,104440,65
63,Austria,43432,,790,,34052,,8590,88,4816,88,1569992,174076,9019005,Europe,208,11416,6
64,Azerbaijan,40061,,588,,37725,,1748,,3942,58,1104783,108723,10161464,Asia,254,17281,9
65,Paraguay,39432,,818,,23063,,15551,161,5512,114,272494,38091,7153776,South America,181,8745,26
66,Afghanistan,39233,,1455,,32642,,5136,93,1002,37,110359,2820,39136711,Asia,998,26898,355
67,Palestine,39121,,299,,30220,,8602,,7627,58,414286,80764,5129558,Asia,131,17156,12
68,Kenya,38168,,700,,24681,,12787,44,706,13,541415,10016,54053073,Africa,1416,77219,100
69,Lebanon,37272,,351,,16676,,20245,178,5467,51,811938,119091,6817815,Asia,183,19424,8
70,Ireland,35377,,1802,,23364,,10211,16,7145,364,1155064,233290,4951184,Europe,140,2748,4
71,Serbia,33414,,748,,31536,,1130,20,3828,86,1120363,128356,8728592,Europe,261,11669,8
72,Libya,33213,,527,,18518,,14168,,4818,76,204604,29679,6893886,Africa,208,13081,34
73,El Salvador,28809,,831,,23317,,4661,45,4436,128,388648,59845,6494243,North America,225,7815,17
74,Denmark,27072,,649,,19942,,6481,28,4670,112,3759877,648565,5797225,Europe,214,8933,2
75,Australia,27055,11,882,7,24676,,1497,8,1058,34,7577929,296341,25571694,Australia/Oceania,945,28993,3
76,Bosnia and Herzegovina,27001,,829,,20005,,6167,,8243,253,232973,71121,3275710,Europe,121,3951,14
77,Hungary,24716,,749,,5152,,18815,44,2560,78,697473,72245,9654248,Europe,391,12890,14
78,S. Korea,23699,38,407,1,21470,178,1822,115,462,8,2313044,45106,51280101,Asia,2164,125995,22
79,Cameroon,20838,,418,,19440,,980,30,780,16,149000,5580,26702167,Africa,1281,63881,179
80,Bulgaria,20271,,807,,14339,,5125,42,2923,116,519613,74923,6935323,Europe,342,8594,13
81,Ivory Coast,19641,,120,,19202,,319,,740,5,160428,6046,26532824,Africa,1351,221107,165
82,Greece,17707,,383,,9989,,7335,73,1701,37,1284694,123406,10410337,Europe,588,27181,8
83,North Macedonia,17674,,729,,14642,,2303,5,8483,350,185708,89139,2083353,Europe,118,2858,11
84,Madagascar,16348,,229,,14947,,1172,17,587,8,70281,2523,27859130,Africa,1704,121656,396
85,Croatia,16245,,272,,14793,,1180,24,3963,66,295998,72213,4098930,Europe,252,15070,14
86,Tunisia,16114,,214,,5032,,10868,74,1360,18,225033,18992,11848697,Africa,735,55368,53
87,Senegal,14919,,309,,12231,,2379,14,886,18,174968,10385,16847991,Africa,1129,54524,96
88,Zambia,14660,,332,,13821,,507,,792,18,152555,8244,18504973,Africa,1262,55738,121
89,Norway,13788,,274,,11190,,2324,3,2538,50,1034670,190491,5431601,Europe,394,19823,5
90,Sudan,13606,,836,,6764,,6006,,309,19,,,44092186,Africa,3241,52742,
91,Albania,13391,,380,,7629,,5382,18,4654,132,81979,28494,2877017,Europe,215,7571,35
92,Myanmar,11631,,256,,3073,,8302,,213,5,245154,4498,54499122,Asia,4686,212887,222
93,Namibia,11121,,121,,8787,,2213,15,4358,47,96041,37635,2551936,Africa,229,21090,27
94,Malaysia,11034,,134,,9889,,1011,8,340,4,1451697,44714,32466421,Asia,2942,242287,22
95,DRC,10624,,271,,10093,,260,,118,3,,,90198252,Africa,8490,332835,
96,Guinea,10598,,66,,9940,,592,24,802,5,32458,2456,13216676,Africa,1247,200253,407
97,Montenegro,10441,,163,,6720,,3558,17,16624,260,67685,107764,628086,Europe,60,3853,9
98,Maldives,10157,,34,,8950,,1173,12,18711,63,149135,274737,542829,Asia,53,15966,4
99,French Guiana,9895,,65,,9536,,294,6,32927,216,65570,218196,300509,South America,30,4623,5
100,Finland,9743,,345,,7850,,1548,4,1758,62,975893,176063,5542847,Europe,569,16066,6
101,Tajikistan,9685,,75,,8483,,1127,,1010,8,,,9588565,Asia,990,127848,
102,Slovakia,9343,,44,,4213,,5086,31,1711,8,447940,82036,5460297,Europe,584,124098,12
103,Jordan,9226,,51,,4359,,4816,13,902,5,1187350,116091,10227794,Asia,1109,200545,9
104,Haiti,8740,,227,,6757,,1756,,764,20,27986,2447,11436228,North America,1308,50380,409
105,Gabon,8728,,54,,7934,,740,2,3900,24,163264,72945,2238189,Africa,256,41448,14
106,Luxembourg,8376,,124,,7128,,1124,3,13328,197,818380,1302265,628428,Europe,75,5068,1
107,Mozambique,8288,,59,,4836,,3393,,263,2,135406,4304,31461258,Africa,3796,533242,232
108,Zimbabwe,7816,,228,,6112,,1476,,524,15,159274,10679,14915147,Africa,1908,65417,94
109,Uganda,7777,,75,,4033,,3669,,169,2,477473,10362,46078044,Africa,5925,614374,97
110,Mauritania,7474,,161,,7091,,222,3,1598,34,79644,17023,4678486,Africa,626,29059,59
111,Jamaica,6170,,93,,1741,,4336,10,2081,31,77394,26108,2964345,North America,480,31875,38
112,Cabo Verde,5817,,59,,5134,,624,,10435,106,76576,137367,557455,Africa,96,9448,7
113,Malawi,5770,,179,,4243,,1348,4,300,9,52790,2743,19246657,Africa,3336,107523,365
114,Georgia,5552,,32,,2054,,3466,,1392,8,616348,154579,3987264,Asia,718,124602,6
115,Cuba,5483,,122,,4787,,574,7,484,11,599020,52894,11324901,North America,2065,92827,19
116,Eswatini,5452,,108,,4844,,500,11,4688,93,31969,27486,1163086,Africa,213,10769,36
117,Djibouti,5410,,61,,5340,,9,,5457,62,76292,76949,991468,Africa,183,16254,13
118,Slovenia,5388,,149,,3600,,1639,27,2592,72,219725,105687,2079009,Europe,386,13953,9
119,Hong Kong,5076,,105,,4790,,181,11,676,14,3311279,440808,7511838,Asia,1480,71541,2
120,Nicaragua,5073,,149,,2913,,2011,,764,22,,,6643673,North America,1310,44588,
121,Equatorial Guinea,5028,,83,,4740,,205,4,3557,59,59706,42234,1413711,Africa,281,17033,24
122,Congo,5008,,89,,3887,,1032,,902,16,,,5550233,Africa,1108,62362,
123,Suriname,4836,,102,,4667,,67,7,8226,173,13722,23340,587914,South America,122,5764,43
124,Rwanda,4832,,29,,3117,,1686,,371,2,490225,37628,13028180,Africa,2696,449248,27
125,CAR,4806,,62,,1840,,2904,2,991,13,32059,6610,4849926,Africa,1009,78225,151
126,Angola,4797,,176,,1813,,2808,15,145,5,85213,2574,33105043,Africa,6901,188097,388
127,Lithuania,4490,,92,,2327,,2071,,1655,34,761616,280763,2712663,Europe,604,29485,4
128,Guadeloupe,4487,,42,,2199,,2246,24,11214,105,47049,117581,400141,North America,89,9527,9
129,Trinidad and Tobago,4386,,72,,2275,,2039,13,3132,51,30765,21966,1400605,North America,319,19453,46
130,Syria,4102,,194,,1074,,2834,,233,11,,,17601341,Asia,4291,90729,
131,Runion,3882,,14,,2819,,1049,17,4328,16,35419,39492,896875,Africa,231,64063,25
132,Aruba,3872,,25,,3037,,810,12,36229,234,30949,289576,106877,North America,28,4275,3
133,Bahamas,3838,,89,,2005,,1744,79,9737,226,19026,48270,394159,North America,103,4429,21
134,Somalia,3588,,99,,2946,,543,,224,6,,,15997468,Africa,4459,161591,
135,Gambia,3569,,111,,2161,,1297,,1467,46,17472,7182,2432624,Africa,682,21916,139
136,Thailand,3559,14,59,,3370,1,130,1,51,0.8,749213,10727,69843186,Asia,19624,1183783,93
137,Mayotte,3541,,40,,2964,,537,2,12906,146,13000,47381,274374,Africa,77,6859,21
138,Sri Lanka,3363,,13,,3210,,140,,157,0.6,284059,13252,21435333,Asia,6374,1648872,75
139,Estonia,3267,,64,,2513,,690,,2462,48,207767,156598,1326756,Europe,406,20731,6
140,Botswana,3172,,16,,710,,2446,1,1342,7,184076,77900,2362964,Africa,745,147685,13
141,Mali,3090,,130,,2439,,521,,152,6,52934,2596,20387710,Africa,6598,156829,385
142,Malta,3006,,32,,2399,,575,,6803,72,249656,565046,441833,Europe,147,13807,2
143,Guyana,2787,,78,,1608,,1101,9,3539,99,13836,17570,787485,South America,283,10096,57
144,South Sudan,2692,,49,,1290,,1353,,240,4,12044,1073,11225570,Africa,4170,229093,932
145,Iceland,2663,,10,,2161,,492,1,7791,29,274842,804135,341786,Europe,128,34179,1
146,Benin,2340,,40,,1960,,340,,192,3,194235,15923,12198114,Africa,5213,304953,63
147,Guinea-Bissau,2324,,39,,1549,,736,5,1174,20,,,1979031,Africa,852,50744,
148,Sierra Leone,2215,,72,,1681,,462,,276,9,,,8015704,Africa,3619,111329,
149,Yemen,2031,,587,,1266,,178,,68,20,,,29982241,Asia,14762,51077,
150,Burkina Faso,2028,,57,,1279,,692,,96,3,,,21038162,Africa,10374,369091,
151,Uruguay,2010,,47,,1755,,208,2,578,14,232359,66833,3476695,South America,1730,73972,15
152,Andorra,1966,,53,,1265,,648,9,25435,686,137457,1778320,77296,Europe,39,1458,1
153,Belize,1891,37,24,,1208,12,659,2,4735,60,14556,36448,399358,North America,211,16640,27
154,New Zealand,1835,2,25,,1755,2,55,1,367,5,955590,191038,5002100,Australia/Oceania,2726,200084,5
155,Togo,1749,,47,,1336,,366,,210,6,89515,10753,8324754,Africa,4760,177122,93
156,Cyprus,1713,,22,,1369,,322,1,1416,18,374112,309309,1209509,Asia,706,54978,3
157,Latvia,1697,,36,,1304,,357,,902,19,312230,165997,1880937,Europe,1108,52248,6
158,French Polynesia,1579,,6,,1335,,238,8,5613,21,26355,93688,281306,Australia/Oceania,178,46884,11
159,Lesotho,1565,,35,,822,,708,,729,16,18506,8622,2146399,Africa,1372,61326,116
160,Liberia,1342,,82,,1221,,39,,264,16,,,5085878,Africa,3790,62023,
161,Martinique,1290,,20,,98,,1172,9,3438,53,34717,92531,375193,North America,291,18760,11
162,Niger,1196,,69,,1110,,17,,49,3,24769,1015,24409095,Africa,20409,353755,985
163,Chad,1185,,85,,1006,,94,,72,5,,,16536496,Africa,13955,194547,
164,Vietnam,1077,,35,,999,,43,,11,0.4,1009145,10345,97552166,Asia,90578,2787205,97
165,Sao Tome and Principe,911,,15,,885,,11,,4138,68,4865,22100,220134,Africa,242,14676,45
166,San Marino,727,,42,,676,,9,3,21414,1237,7602,223924,33949,Europe,47,808,4
167,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
168,Turks and Caicos,682,,5,,631,11,46,4,17557,129,3152,81145,38844,North America,57,7769,12
169,Channel Islands,664,,48,,600,,16,2,3811,275,123884,710939,174254,Europe,262,3630,1
170,Sint Maarten,645,1,22,,549,17,74,6,15002,512,3720,86524,42994,North America,67,1954,12
171,Papua New Guinea,532,,7,,516,,9,,59,0.8,23777,2646,8987589,Australia/Oceania,16894,1283941,378
172,Taiwan,513,,7,,480,,26,,22,0.3,93181,3911,23827422,Asia,46447,3403917,256
173,Tanzania,509,,21,,183,,305,7,8,0.3,,,60133750,Africa,118141,2863512,
174,Burundi,502,,1,,472,,29,,42,0.08,37522,3134,11973721,Africa,23852,11973721,319
175,Comoros,478,,7,,458,,13,,547,8,,,874014,Africa,1828,124859,
176,Faeroe Islands,460,,,,423,,37,1,9405,,127721,2611401,48909,Europe,106,,0
177,Saint Martin,383,,8,,273,,102,11,9865,206,3834,98753,38824,North America,101,4853,10
178,Gibraltar,382,,,,341,,41,,11339,,45855,1361127,33689,Europe,88,,1
179,Eritrea,375,,,,341,,34,,105,,,,3558284,Africa,9489,,
180,Mauritius,367,,10,,343,,14,,288,8,246326,193609,1272289,Africa,3467,127229,5
181,Curaao,364,,1,,148,,215,1,2216,6,1080,6575,164258,North America,451,164258,152
182,Isle of Man,340,,24,,315,,1,,3993,282,12782,150124,85143,Europe,250,3548,7
183,Mongolia,313,,,,305,,8,1,95,,69372,21079,3290995,Asia,10514,,47
184,Bhutan,280,7,,,210,,70,,362,,135061,174571,773672,Asia,2763,,6
185,Cambodia,277,1,,,275,,2,,17,,135733,8091,16774889,Asia,60559,,124
186,Monaco,212,,2,,174,,36,1,5393,51,51953,1321623,39310,Europe,185,19655,1
187,Cayman Islands,211,,1,,208,,2,,3201,15,39177,594410,65909,North America,312,65909,2
188,Barbados,190,,7,,178,,5,,661,24,23032,80122,287462,North America,1513,41066,12
189,Bermuda,181,,9,,167,,5,,2909,145,63640,1022806,62221,North America,344,6913,1
190,Brunei,146,,3,,142,,1,,333,7,58357,133083,438500,Asia,3003,146167,8
191,Seychelles,143,,,,140,,3,,1452,,5200,52794,98496,Africa,689,,19
192,Liechtenstein,117,,1,,110,,6,,3066,26,900,23588,38155,Europe,326,38155,42
193,Antigua and Barbuda,101,,3,,92,,6,,1029,31,2701,27526,98127,North America,972,32709,36
194,Caribbean Netherlands,88,,1,,21,,66,,3348,38,2194,83479,26282,North America,299,26282,12
195,British Virgin Islands,71,,1,,62,,8,2,2345,33,4410,145641,30280,North America,426,30280,7
196,St. Vincent Grenadines,64,,,,64,,0,,576,,5046,45448,111027,North America,1735,,22
197,St. Barth,48,,,,25,,23,,4856,,2668,269931,9884,North America,206,,4
198,Macao,46,,,,46,,0,,71,,4238,6505,651475,Asia,14163,,154
199,Fiji,32,,2,,28,,2,1,36,2,9912,11037,898034,Australia/Oceania,28064,449017,91
200,Dominica,30,,,,24,,6,,416,,2612,36263,72030,North America,2401,,28
201,New Caledonia,27,,,,26,,1,,94,,14233,49737,286167,Australia/Oceania,10599,,20
202,Saint Lucia,27,,,,27,,0,,147,,8120,44171,183833,North America,6809,,23
203,Timor-Leste,27,,,,27,,0,,20,,6783,5121,1324454,Asia,49054,,195
204,Grenada,24,,,,24,,0,,213,,6252,55499,112651,North America,4694,,18
205,Laos,23,,,,22,,1,,3,,51084,6997,7301045,Asia,317437,,143
206,Saint Kitts and Nevis,19,,,,17,,2,,357,,2378,44623,53291,North America,2805,,22
207,Saint Pierre Miquelon,16,,,,6,,10,,2765,,1967,339900,5787,North America,362,,3
208,Greenland,14,,,,14,,0,,247,,7949,139962,56794,North America,4057,,7
209,Montserrat,13,,1,,12,,0,,2604,200,449,89926,4993,North America,384,4993,11
210,Falkland Islands,13,,,,13,,0,,3710,,2261,645263,3504,South America,270,,2
211,Vatican City,12,,,,12,,0,,14981,,,,801,Europe,67,,
212,Western Sahara,10,,1,,8,,1,,17,2,,,600815,Africa,60082,600815,
213,MS Zaandam,9,,2,,,,7,,,,,,,,,,
214,Anguilla,3,,,,3,,0,,200,,1020,67837,15036,North America,5012,,15
215,China,85384,12,4634,,80566,13,184,3,59,3,160000000,111163,1439323776,Asia,16857,310601,9
,Total:,8790299,3866,308284,185,5631964,4070,2850051,17287,,,,,,North America,,,
,Total:,10398137,3536,190964,11,8704126,3693,1503047,20688,,,,,,Asia,,,
,Total:,7959736,322,249841,42,6798046,533,911849,17284,,,,,,South America,,,
,Total:,4902881,4801,220912,76,2499785,26,2182184,8469,,,,,,Europe,,,
,Total:,1473418,,35512,,1218331,,219575,1568,,,,,,Africa,,,
,Total:,31060,13,922,7,28336,2,1802,18,,,,,,Australia/Oceania,,,
,Total:,721,,15,,651,,55,4,,,,,,,,,
,Total:,33556252,12538,1006450,321,24881239,8324,7668563,65318,4305.0,129.1,,,,All,,,
