#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8520198,7842,303035,646,5382741,5952,2834422,17717,,,,,,North America,,,
,Asia,9860664,47335,183140,699,8167640,44567,1509884,19833,,,,,,Asia,,,
,South America,7695372,537,242887,38,6532466,703,920019,15741,,,,,,South America,,,
,Europe,4620144,22291,218453,344,2442998,12821,1958693,7619,,,,,,Europe,,,
,Africa,1438148,1715,34597,14,1184192,3515,219359,1445,,,,,,Africa,,,
,Oceania,30861,84,900,5,27708,99,2253,19,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,32166108,79804,983027,1746,23738396,67657,7444685,62378,4127,126.1,,,,All,,,
1,USA,7141923,2370,206616,23,4400322,1415,2534985,14086,21547,623,100588157,303477,331452210,North America,46,1604,3
2,India,5751510,21326,91362,189,4694577,22727,965571,8944,4158,66,67436031,48756,1383122931,Asia,240,15139,21
3,Brazil,4627780,,139065,,3992886,,495829,8318,21736,653,17900000,84074,212908548,South America,46,1531,12
4,Russia,1128836,6595,19948,149,929829,6130,179059,2300,7734,137,43900000,300790,145949102,Europe,129,7316,3
5,Colombia,784268,,24746,,662277,,97245,863,15376,485,3499136,68601,51007347,South America,65,2061,15
6,Peru,782695,,31870,,636489,,114336,1381,23663,964,3751583,113421,33076571,South America,42,1038,9
7,Mexico,710049,4786,74949,601,510237,3505,124863,2677,5494,580,1620878,12541,129243704,North America,182,1724,80
8,Spain,693556,,31034,,N/A,N/A,N/A,1436,14833,664,11820505,252796,46759015,Europe,67,1507,4
9,South Africa,665188,,16206,,594229,,54753,539,11183,272,4083757,68658,59479626,Africa,89,3670,15
10,Argentina,664799,,14376,,525486,,124937,3511,14678,317,1815738,40090,45291222,South America,68,3150,25
11,France,481141,,31459,,93538,,356144,951,7367,482,10000000,153122,65307193,Europe,136,2076,7
12,Chile,449903,,12345,,425165,,12393,907,23489,645,3084117,161017,19154009,South America,43,1552,6
13,Iran,436319,3521,25015,175,367829,1983,43475,3957,5180,297,3854827,45761,84238612,Asia,193,3368,22
