#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8686425,47781,306658,1158,5515374,39284,2864393,17780,,,,,,North America,,,
,Asia,10180070,124817,187819,1790,8467908,116661,1524343,20759,,,,,,Asia,,,
,South America,7860898,37386,247250,1026,6664047,15109,949601,15874,,,,,,South America,,,
,Europe,4801793,51442,219944,554,2476773,13336,2105076,8033,,,,,,Europe,,,
,Africa,1458631,5863,35057,145,1205842,6245,217732,1557,,,,,,Africa,,,
,Oceania,31017,20,910,1,28221,49,1886,23,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,33019555,267309,997653,4674,24358816,190684,7663086,64030,4236,128.0,,,,All,,,
1,USA,7281853,37669,209097,657,4512295,31576,2560461,14130,21969,631,103500233,312253,331462797,North America,46,1585,3
2,India,5990513,88942,94533,1123,4938641,92473,957339,8944,4331,68,70269975,50803,1383197012,Asia,231,14632,20
3,Brazil,4717991,25412,141406,697,4040949,,535636,8318,22159,664,17900000,84070,212916792,South America,45,1506,12
4,Russia,1143571,7523,20225,169,940150,6004,183196,2300,7835,139,44700000,306270,145949443,Europe,128,7216,3
5,Colombia,806038,7721,25296,193,700112,12635,80630,863,15801,496,3605075,70673,51010309,South America,63,2017,14
6,Peru,794584,,32037,,650948,,111599,1368,24021,968,3804340,115007,33079081,South America,42,1033,9
7,Spain,735198,,31232,,N/A,N/A,N/A,1465,15723,668,11820505,252796,46759114,Europe,64,1497,4
8,Mexico,720858,5401,75844,405,518204,3444,126810,2699,5577,587,1650899,12773,129251101,North America,179,1704,78
9,Argentina,691235,,15208,,546924,,129103,3595,15261,336,1868089,41244,45293486,South America,66,2978,24
10,South Africa,669498,969,16376,64,601818,2669,51304,539,11255,275,4128438,69405,59483712,Africa,89,3632,14
11,France,527446,14412,31700,39,94891,,400855,1098,8076,485,10390812,159105,65307980,Europe,124,2060,6
12,Chile,455979,2111,12591,64,430259,1679,13129,895,23805,657,3189009,166485,19154905,South America,42,1521,6
13,Iran,443086,3204,25394,172,372051,2209,45641,4041,5260,301,3905352,46357,84244486,Asia,190,3317,22
14,UK,429277,6042,41971,34,N/A,N/A,N/A,262,6316,617,23188836,341160,67970646,Europe,158,1619,3
15,Bangladesh,357873,1106,5129,36,268777,1753,83967,,2168,31,1898775,11502,165075377,Asia,461,32185,87
