#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8699142,6305,307166,417,5531259,3431,2860717,17673,,,,,,North America,,,
,Asia,10184435,3123,187838,10,8473214,3740,1523383,20768,,,,,,Asia,,,
,South America,7879623,370,247784,28,6692460,538,939379,17244,,,,,,South America,,,
,Europe,4804564,1827,219952,5,2478650,62,2105962,8044,,,,,,Europe,,,
,Africa,1459190,,35080,,1207311,,216799,1557,,,,,,Africa,,,
,Oceania,31043,26,912,2,28227,6,1904,22,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,33058718,11651,998747,462,24411772,7777,7648199,65312,4241,128.1,,,,All,,,
1,USA,7287561,,209177,,4524108,,2554276,14096,21986,631,103575523,312475,331468090,North America,45,1585,3
2,India,5992532,1951,94534,,4941627,2939,956371,8944,4332,68,71257836,51515,1383234052,Asia,231,14632,19
3,Brazil,4718115,,141441,,4050837,,525837,8318,22159,664,17900000,84069,212920914,South America,45,1505,12
4,Russia,1143571,,20225,,940150,,183196,2300,7835,139,44700000,306270,145949614,Europe,128,7216,3
5,Colombia,806038,,25296,,700112,,80630,2220,15801,496,3605075,70671,51011790,South America,63,2017,14
6,Peru,800142,,32142,,657836,,110164,1357,24188,972,3827824,115713,33080337,South America,41,1029,9
7,Spain,735198,,31232,,N/A,N/A,N/A,1465,15723,668,11820505,252795,46759163,Europe,64,1497,4
8,Mexico,726431,5573,76243,399,521241,3037,128947,2631,5620,590,1665057,12882,129254800,North America,178,1695,78
9,Argentina,702484,,15543,,556489,,130452,3633,15509,343,1890190,41731,45294618,South America,64,2914,24
10,South Africa,669498,,16376,,601818,,51304,539,11255,275,4128438,69402,59485755,Africa,89,3632,14
11,France,527446,,31700,,94891,,400855,1098,8076,485,10390812,159104,65308374,Europe,124,2060,6
12,Chile,455979,,12591,,430259,,13129,895,23804,657,3189009,166481,19155353,South America,42,1521,6
13,Iran,443086,,25394,,372051,,45641,4041,5259,301,3905352,46356,84247423,Asia,190,3318,22
14,UK,429277,,41971,,N/A,N/A,N/A,262,6316,617,23188836,341155,67971618,Europe,158,1619,3
15,Bangladesh,357873,,5129,,268777,,83967,,2168,31,1898775,11502,165079856,Asia,461,32186,87
16,Iraq,345969,,8935,,276918,,60116,547,8557,221,2180316,53925,40432101,Asia,117,4525,19
17,Saudi Arabia,332790,,4655,,316405,,11730,1035,9524,133,6314085,180704,34941519,Asia,105,7506,6
18,Turkey,312966,,7929,,274514,,30523,1615,3701,94,9936581,117517,84554719,Asia,270,10664,9
19,Pakistan,310275,694,6457,6,295613,280,8205,584,1398,29,3420654,15416,221894504,Asia,715,34365,65
20,Italy,308104,,35818,,223693,,48593,247,5098,593,10999350,181987,60440228,Europe,196,1687,5
21,Philippines,301256,,5284,,232906,,63066,1758,2741,48,3591341,32671,109925973,Asia,365,20804,31
22,Germany,285025,,9532,,249500,,25993,304,3399,114,15642654,186559,83848493,Europe,294,8797,5
23,Indonesia,271339,,10308,,199403,,61628,,990,38,3169783,11560,274211150,Asia,1011,26602,87
24,Israel,227100,,1441,,157537,,68122,728,24691,157,3372020,366620,9197590,Asia,41,6383,3
25,Ukraine,195504,,3903,,86873,,104728,177,4477,89,2189926,50148,43669439,Europe,223,11189,20
26,Canada,151671,,9262,,130328,,12081,97,4010,245,7049458,186390,37821083,North America,249,4083,5
27,Ecuador,133981,,11273,,102852,,19856,367,7567,637,416298,23511,17706177,South America,132,1571,43
28,Bolivia,133592,370,7828,28,93406,538,32358,71,11408,668,296371,25308,11710650,South America,88,1496,40
29,Qatar,124850,,214,,121738,,2898,58,44465,76,755365,269023,2807805,Asia,22,13121,4
30,Romania,121235,,4687,,97554,,18994,512,6312,244,2352650,122494,19206239,Europe,158,4098,8
31,Morocco,115241,,2041,,94150,,19050,374,3113,55,2529397,68336,37014305,Africa,321,18135,15
32,Belgium,112803,1827,9974,5,19246,62,83583,120,9723,860,3108977,267975,11601751,Europe,103,1163,4
33,Dominican Republic,110957,,2093,,85220,,23644,214,10204,192,462287,42514,10873795,North America,98,5195,24
34,Panama,110108,,2323,,86796,,20989,116,25425,536,464739,107311,4330753,North America,39,1864,9
35,Netherlands,108631,,6366,,N/A,N/A,N/A,127,6336,371,2240526,130688,17144023,Europe,158,2693,8
36,Kazakhstan,107723,64,1699,,102666,136,3358,221,5721,90,2895805,153787,18829955,Asia,175,11083,7
37,Kuwait,103199,,597,,94211,,8391,108,24081,139,733893,171252,4285463,Asia,42,7178,6
38,Egypt,102736,,5869,,94374,,2493,41,1000,57,135000,1313,102785882,Africa,1000,17513,761
39,Oman,95907,,885,,86765,,8257,185,18671,172,376700,73336,5136601,Asia,54,5804,14
40,Sweden,90923,,5880,,N/A,N/A,N/A,15,8990,581,1532632,151530,10114355,Europe,111,1720,7
41,UAE,90618,,411,,79676,,10531,,9136,41,9320777,939715,9918727,Asia,109,24133,1
42,Guatemala,89702,,3213,,78284,,8205,5,4985,179,312229,17353,17993144,North America,201,5600,58
43,Poland,85980,,2424,,67326,,16230,110,2272,64,3201501,84614,37836548,Europe,440,15609,12
44,Japan,81055,,1540,,74151,,5364,156,641,12,1938827,15341,126382145,Asia,1559,82066,65
45,Belarus,77289,,813,,74046,,2430,,8180,86,1809522,191513,9448569,Europe,122,11622,5
46,Honduras,74548,708,2288,17,26088,360,46172,15,7499,230,175053,17608,9941671,North America,133,4345,57
47,Portugal,72939,,1944,,47380,,23615,85,7158,191,2501955,245543,10189468,Europe,140,5241,4
48,Ethiopia,72700,,1165,,30029,,41506,273,629,10,1249551,10807,115621739,Africa,1590,99246,93
49,Costa Rica,72049,,828,,27760,,43461,238,14113,162,219823,43059,5105206,North America,71,6166,23
50,Venezuela,71940,,600,,61528,,9812,202,2532,21,1927870,67844,28416321,South America,395,47361,15
51,Nepal,71821,,467,,53013,,18341,,2455,16,978204,33432,29259604,Asia,407,62654,30
52,Bahrain,68775,,239,,62252,,6284,61,40103,139,1398454,815446,1714957,Asia,25,7176,1
53,Czechia,63294,,591,,30936,,31767,168,5908,55,1309467,122223,10713779,Europe,169,18128,8
54,Nigeria,58198,,1106,,49722,,7370,7,281,5,502545,2424,207320389,Africa,3562,187451,413
55,Singapore,57685,,27,,57359,,299,,9842,5,2692047,459289,5861335,Asia,102,217086,2
56,Uzbekistan,54953,134,454,2,51458,136,3041,283,1636,14,1377915,41029,33583644,Asia,611,73973,24
57,Switzerland,51864,,2064,,42600,,7200,35,5982,238,1326290,152979,8669759,Europe,167,4200,7
58,Algeria,50914,,1711,,35756,,13447,31,1156,39,,,44036561,Africa,865,25737,
