#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7517483,7712,277069,609,4387822,6788,2852592,19113,,,,,,North America,,,
,South America,6547061,853,208575,192,5180782,10970,1157704,15305,,,,,,South America,,,
,Asia,7448184,38949,147892,558,5973956,27190,1326336,18942,,,,,,Asia,,,
,Europe,3697518,14301,209209,254,2122041,8941,1366268,5897,,,,,,Europe,,,
,Africa,1282398,1249,30680,14,1018411,658,233307,1449,,,,,,Africa,,,
,Oceania,29048,92,767,60,24413,265,3868,38,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,26522413,63156,874207,1687,18708076,54812,6940130,60748,3403,112.2,,,,All,,,
1,USA,6336189,945,191116,58,3575866,770,2569207,15042,19123,577,84892746,256205,331346344,North America,52,1734,4
2,Brazil,4046150,,124729,,3247610,,673811,8318,19012,586,14408116,67699,212826108,South America,53,1706,15
3,India,3948594,15470,68682,113,3043588,8701,836324,8944,2856,50,46679145,33767,1382382125,Asia,350,20127,30
4,Russia,1015105,5110,17649,121,832747,5812,164709,2300,6955,121,37800000,259000,145945695,Europe,144,8269,4
5,Peru,670145,,29405,,489886,,150854,1506,20276,890,3286526,99437,33051466,South America,49,1124,10
6,Colombia,641574,,20618,,489151,,131805,1493,12585,404,2844145,55792,50977729,South America,79,2472,18
7,South Africa,633015,,14563,,554887,,63565,539,10650,245,3747101,63041,59438768,Africa,94,4081,16
8,Mexico,616894,5937,66329,513,430287,5297,120278,3061,4776,514,1393033,10785,129169727,North America,209,1947,93
9,Spain,488513,,29234,,N/A,N/A,N/A,930,10448,625,9210337,196979,46758029,Europe,96,1599,5
10,Argentina,451198,,9468,107,331621,9160,110109,2394,9967,209,1350038,29823,45268581,South America,100,4781,34
11,Chile,416501,,11422,,389409,,15670,940,21755,597,2508750,131039,19145053,South America,46,1676,8
12,Iran,382772,2026,22044,118,330308,1713,30420,3695,4547,262,3331073,39571,84179866,Asia,220,3819,25
13,UK,340411,,41527,,N/A,N/A,N/A,80,5010,611,17619897,259310,67949254,Europe,200,1636,4
14,Bangladesh,321615,1929,4412,29,216191,2211,101012,,1949,27,1605111,9729,164976828,Asia,513,37393,103
15,Saudi Arabia,319141,822,4015,33,295063,1099,20063,1484,9142,115,5261814,150736,34907425,Asia,109,8694,7
16,France,300181,,30706,,87206,,182269,464,4597,470,7500000,114856,65299323,Europe,218,2127,9
17,Pakistan,297512,498,6335,7,282268,343,8909,595,1342,29,2707470,12216,221624524,Asia,745,34984,82
18,Turkey,274943,,6511,,248087,,20345,1041,3254,77,7466087,88358,84497721,Asia,307,12978,11
19,Italy,272912,,35507,,208490,,28915,120,4515,587,8921658,147598,60445793,Europe,221,1702,7
20,Iraq,252075,5036,7359,84,191368,3611,53348,495,6243,182,1694285,41963,40375243,Asia,160,5487,24
21,Germany,249063,249,9399,,224600,,15064,223,2971,112,12383035,147713,83831702,Europe,337,8919,7
22,Philippines,232072,3714,3737,49,160549,1088,67786,922,2113,34,2739096,24938,109834310,Asia,473,29391,40
23,Indonesia,187537,3269,7832,82,134181,2126,45524,,684,29,2375133,8667,274029502,Asia,1461,34988,115
24,Ukraine,130951,2723,2761,51,59676,,68514,177,2998,63,1621697,37122,43685863,Europe,334,15822,27
25,Canada,130493,,9141,,115444,,5908,55,3452,242,5638703,149171,37800310,North America,290,4135,7
26,Israel,125755,1300,991,6,99487,842,25277,417,13673,108,2388574,259696,9197590,Asia,73,9281,4
27,Qatar,119637,217,201,,116538,225,2898,54,42609,72,650248,231586,2807805,Asia,23,13969,4
28,Bolivia,118781,853,5288,85,65884,1810,47609,71,10152,452,248500,21238,11700642,South America,99,2213,47
29,Ecuador,116360,,6648,,102051,,7661,355,6578,376,340207,19232,17689332,South America,152,2661,52
30,Kazakhstan,106121,89,1588,,98585,618,5948,221,5640,84,2434444,129383,18815845,Asia,177,11849,8
31,Egypt,99425,,5479,,75415,,18531,41,968,53,135000,1315,102664408,Africa,1033,18738,760
32,Dominican Republic,96629,,1801,,70871,,23957,199,8892,166,379929,34962,10866964,North America,112,6034,29
33,Panama,94914,,2046,,68198,,24670,167,21938,473,350669,81052,4326482,North America,46,2115,12
34,Romania,92595,1339,3812,47,39626,351,49157,485,4819,198,1901240,98949,19214259,Europe,208,5040,10
35,Kuwait,88243,865,537,1,79417,626,8289,94,20610,125,636220,148598,4281493,Asia,49,7973,7
36,Belgium,86544,633,9899,1,18513,23,58132,58,7462,853,2364713,203879,11598589,Europe,134,1172,5
37,Oman,86380,,705,,81828,,3847,144,16843,137,309212,60294,5128414,Asia,59,7274,17
38,Sweden,84985,,5835,5,N/A,N/A,N/A,16,8406,577,1124269,111199,10110405,Europe,119,1733,9
39,Guatemala,76358,,2804,,64399,,9155,5,4249,156,252958,14075,17972288,North America,235,6410,71
40,Netherlands,73208,744,6237,2,N/A,N/A,N/A,46,4271,364,1455274,84897,17141648,Europe,234,2748,12
41,UAE,72766,612,387,,63158,490,9221,,7342,39,7405809,747215,9911219,Asia,136,25610,1
42,Belarus,72485,183,701,5,71510,305,274,,7671,74,1564458,165573,9448764,Europe,130,13479,6
43,Poland,69820,691,2100,8,49820,1227,17900,75,1845,55,2777601,73405,37839143,Europe,542,18019,14
44,Japan,69599,,1319,,59524,,8756,218,551,10,1536221,12153,126406369,Asia,1816,95835,82
45,Morocco,66855,,1253,,51223,,14379,193,1808,34,2001124,54104,36986819,Africa,553,29519,18
46,Honduras,63158,632,1954,30,11618,471,49586,34,6359,197,150142,15117,9931764,North America,157,5083,66
47,Portugal,59457,406,1833,4,42576,149,15048,40,5834,180,2058544,201990,10191329,Europe,171,5560,5
48,Singapore,56948,40,27,,56028,,893,,9721,5,2068284,353043,5858447,Asia,103,216980,3
49,Ethiopia,55213,,856,,20283,,34074,344,478,7,970591,8408,115442248,Africa,2091,134862,119
50,Nigeria,54588,,1048,,42627,,10913,7,264,5,413265,1996,206998349,Africa,3792,197518,501
51,Bahrain,53433,,192,2,50013,,3228,37,31225,112,1140563,666521,1711219,Asia,32,8913,2
52,Venezuela,49877,,402,,40574,,8901,101,1755,14,1789371,62959,28421362,South America,570,70700,16
53,Algeria,45469,,1529,,32006,,11934,44,1034,35,,,43986735,Africa,967,28768,
