#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,8862920,23238,310387,1048,5704095,28119,2848438,17683,,,,,,North America,,,
,Asia,10624831,117723,194639,1755,8918177,107125,1512015,20728,,,,,,Asia,,,
,South America,8028909,10753,251771,323,6881445,2386,895693,17336,,,,,,South America,,,
,Europe,5020771,64687,222436,765,2537312,18815,2261023,8591,,,,,,Europe,,,
,Africa,1486834,5900,35823,94,1229868,4062,221143,1610,,,,,,Africa,,,
,Oceania,31235,16,927,4,28523,50,1785,22,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,34056221,222317,1015998,3989,25300071,160557,7740152,65974,4369,130.3,,,,All,,,
1,USA,7421094,14948,211216,431,4670556,21873,2539322,14202,22387,637,106388174,320945,331483970,North America,45,1569,3
2,India,6305643,82124,98616,1087,5263685,79051,943342,8944,4558,71,74196729,53636,1383345173,Asia,219,14028,19
3,Brazil,4787637,7320,143243,233,4135088,,509306,8318,22484,673,17900000,84064,212933280,South America,44,1487,12
4,Russia,1176286,8481,20722,177,958257,5858,197307,2300,8060,142,46000000,315176,145950125,Europe,124,7043,3
5,Colombia,824042,,25828,,734154,,64060,2220,16153,506,3702605,72577,51016233,South America,62,1975,14
6,Peru,811768,,32396,,676925,,102447,1362,24536,979,3878323,117226,33084102,South America,41,1021,9
7,Spain,769188,11016,31791,177,N/A,N/A,N/A,1539,16450,680,12723989,272117,46759311,Europe,61,1471,4
8,Mexico,738163,4446,77163,560,530945,3667,130055,2592,5710,597,1935334,14972,129265897,North America,175,1675,67
9,Argentina,736609,,16519,,585857,,134233,3768,16261,365,1951789,43088,45298014,South America,61,2742,23
10,South Africa,672572,,16667,,606520,,49385,539,11305,280,4164491,70001,59491884,Africa,88,3569,14
11,France,563535,12845,31956,63,96327,,435252,1204,8629,489,10806709,165469,65309554,Europe,116,2044,6
12,Chile,462991,1691,12741,16,436589,1795,13661,849,24169,665,3322315,173428,19156696,South America,41,1504,6
13,Iran,457219,3582,26169,183,380956,2229,50094,4093,5427,311,4014821,47650,84256235,Asia,184,3220,21
14,UK,453264,7108,42143,71,N/A,N/A,N/A,312,6668,620,24507007,360532,67974535,Europe,150,1613,3
15,Bangladesh,363479,1436,5251,32,275487,1789,82741,,2202,32,1947655,11797,165093295,Asia,454,31440,85
16,Iraq,362981,4691,9181,59,292197,3385,61603,550,8976,227,2266355,56043,40439517,Asia,111,4405,18
17,Saudi Arabia,334605,418,4768,29,319154,612,10683,993,9575,136,6491493,185758,34945966,Asia,104,7329,5
18,Turkey,318663,1391,8195,65,279749,1245,30719,1516,3768,97,10380261,122753,84562154,Asia,265,10319,8
19,Italy,314861,1851,35894,19,227704,1198,51263,280,5210,594,11333922,187525,60439502,Europe,192,1684,5
20,Pakistan,312263,747,6479,5,296881,541,8903,467,1407,29,3514237,15835,221929719,Asia,711,34254,63
21,Philippines,311694,2426,5504,58,253488,585,52702,1758,2835,50,3712953,33773,109937929,Asia,353,19974,30
22,Germany,291929,1463,9560,4,256000,1800,26369,355,3482,114,15642654,186554,83850683,Europe,287,8771,5
23,Indonesia,287008,4284,10740,139,214947,4510,61321,,1047,39,3321898,12113,274234844,Asia,955,25534,83
24,Israel,243895,6969,1552,24,174232,6428,68111,821,26517,169,3497588,380272,9197590,Asia,38,5926,3
25,Ukraine,208959,4027,4129,64,92360,2110,112470,177,4785,95,2250676,51541,43667297,Europe,209,10576,19
26,Canada,158425,1464,9295,4,134194,457,14936,110,4189,246,7295024,192869,37823792,North America,239,4069,5
27,Ecuador,137047,1298,11355,43,112296,,13396,355,7739,641,432319,24413,17708374,South America,129,1560,41
28,Bolivia,134641,418,7931,31,94895,571,31815,71,11496,677,299928,25609,11711956,South America,87,1477,39
29,Romania,127572,2158,4825,33,102476,1840,20271,550,6643,251,2419691,125991,19205193,Europe,151,3980,8
30,Qatar,125760,227,214,,122699,251,2847,56,44789,76,775914,276342,2807805,Asia,22,13121,4
31,Morocco,123653,2470,2194,42,102715,2462,18744,432,3340,59,2621314,70812,37017890,Africa,299,16872,14
32,Netherlands,120845,3294,6406,13,N/A,N/A,N/A,163,7049,374,2449577,142880,17144333,Europe,142,2676,7
33,Belgium,117115,1762,10001,14,19386,85,87728,150,10094,862,3209770,276653,11602164,Europe,99,1160,4
34,Dominican Republic,112209,309,2105,4,87629,631,22475,184,10318,194,477407,43901,10874686,North America,97,5166,23
35,Panama,111853,,2364,,88202,,21287,113,25824,546,477033,110136,4331310,North America,39,1832,9
36,Kazakhstan,107908,75,1725,,102874,69,3309,221,5730,92,2895805,153772,18831796,Asia,175,10917,7
37,Kuwait,105182,614,610,3,96688,639,7884,133,24541,142,747233,174344,4285981,Asia,41,7026,6
38,Egypt,103079,,5914,,96094,,1071,41,1003,58,135000,1313,102801727,Africa,997,17383,761
39,Oman,98585,,935,,88528,,9122,190,19189,182,376700,73321,5137669,Asia,52,5495,14
40,UAE,94190,1100,419,3,83724,1186,10047,,9495,42,9602111,967983,9919706,Asia,105,23675,1
41,Sweden,92863,,5893,5,N/A,N/A,N/A,20,9181,583,1661484,164262,10114871,Europe,109,1716,6
42,Guatemala,91746,778,3246,8,80256,602,8244,5,5098,180,323669,17986,17995864,North America,196,5544,56
43,Poland,91514,1552,2513,30,69695,740,19306,152,2419,66,3332451,88076,37836209,Europe,413,15056,11
44,Japan,82494,,1557,,75459,,5478,161,653,12,1979929,15667,126378986,Asia,1532,81168,64
45,Belarus,78631,371,833,5,74525,205,3273,,8322,88,1858732,196722,9448544,Europe,120,11343,5
46,Nepal,77817,1559,498,7,56428,1057,20891,,2659,17,1021503,34907,29263905,Asia,376,58763,29
47,Honduras,76098,561,2323,22,27383,426,46392,21,7653,234,179028,18005,9942963,North America,131,4280,56
48,Portugal,75542,825,1971,8,48530,337,25041,105,7414,193,2553085,250567,10189226,Europe,135,5170,4
49,Ethiopia,75368,784,1198,7,31204,252,42966,269,652,10,1272352,11002,115645151,Africa,1534,96532,91
50,Costa Rica,74604,,880,,30703,,43021,230,14612,172,224515,43974,5105586,North America,68,5802,23
51,Venezuela,74363,,621,,64200,,9542,208,2617,22,1939282,68247,28415664,South America,382,45758,15
52,Bahrain,70422,,248,2,64267,,5907,57,41052,145,1429432,833272,1715445,Asia,24,6917,1
53,Czechia,68919,1076,655,19,33443,684,34821,202,6433,61,1365607,127461,10713942,Europe,155,16357,8
54,Nigeria,58647,,1111,,49937,,7599,7,283,5,509555,2457,207362394,Africa,3536,186645,407
55,Singapore,57765,23,27,,57488,22,250,,9855,5,2885545,492270,5861711,Asia,101,217100,2
56,Uzbekistan,56717,363,470,4,53366,396,2881,283,1689,14,1377915,41024,33587622,Asia,592,71463,24
57,Switzerland,53282,411,2074,5,42700,,8508,29,6145,239,1367695,157745,8670277,Europe,163,4180,6
58,Moldova,53042,1013,1320,10,38997,418,12725,568,13157,327,283009,70198,4031606,Europe,76,3054,14
59,Algeria,51368,,1726,,36063,,13579,22,1166,39,,,44043060,Africa,857,25517,
60,Armenia,50359,458,959,1,44001,152,5399,,16987,323,292193,98560,2964626,Asia,59,3091,10
61,Kyrgyzstan,46669,147,1064,,42879,118,2726,24,7125,162,267718,40871,6550374,Asia,140,6156,24
62,Ghana,46482,,301,,45651,,530,6,1488,10,479931,15368,31229374,Africa,672,103752,65
63,Austria,44813,772,799,3,35644,728,8370,90,4969,89,1617987,179395,9019145,Europe,201,11288,6
64,Azerbaijan,40229,110,591,1,37954,127,1684,,3959,58,1115748,109799,10161713,Asia,253,17194,9
65,Paraguay,40101,,841,,23748,,15512,160,5605,118,274555,38378,7154015,South America,178,8507,26
66,Palestine,39899,358,311,5,31743,696,7845,,7778,61,418295,81541,5129883,Asia,129,16495,12
67,Lebanon,39634,1257,367,6,17565,455,21702,167,5813,54,837596,122856,6817732,Asia,172,18577,8
68,Afghanistan,39268,14,1458,,32789,43,5021,93,1003,37,110935,2834,39139113,Asia,997,26844,353
69,Kenya,38529,151,711,4,24908,168,12910,44,713,13,547946,10137,54056317,Africa,1403,76029,99
70,Ireland,36155,415,1804,1,23364,,10987,20,7302,364,1180984,238518,4951334,Europe,137,2745,4
71,Libya,34525,511,551,11,19361,459,14613,,5008,80,210475,30530,6894141,Africa,200,12512,33
72,Serbia,33551,72,749,,31536,,1266,21,3844,86,1134239,129947,8728497,Europe,260,11654,8
73,El Salvador,29077,96,843,4,23813,128,4421,42,4477,130,395921,60964,6494332,North America,223,7704,16
74,Denmark,27998,534,650,,20754,434,6594,25,4830,112,3860049,665838,5797281,Europe,207,8919,2
75,Bosnia and Herzegovina,27469,243,856,13,20616,294,5997,,8386,261,241230,73643,3275655,Europe,119,3827,14
76,Australia,27078,15,886,4,24754,37,1438,9,1059,35,7627633,298275,25572502,Australia/Oceania,944,28863,3
77,Hungary,26461,894,765,8,5890,717,19806,54,2741,79,715677,74131,9654181,Europe,365,12620,13
78,S. Korea,23812,113,413,6,21590,120,1809,109,464,8,2322999,45300,51280221,Asia,2154,124165,22
79,Cameroon,20838,,418,,19440,,980,30,780,16,149000,5580,26703978,Africa,1282,63885,179
80,Bulgaria,20547,,813,,14489,,5245,44,2963,117,524349,75607,6935181,Europe,338,8530,13
81,Ivory Coast,19669,,120,,19241,,308,,741,5,161121,6072,26534614,Africa,1349,221122,165
82,Greece,18475,352,391,3,9989,,8095,78,1775,38,1307549,125603,10410198,Europe,563,26625,8
83,Tunisia,18413,1008,265,19,5032,,13116,87,1554,22,233680,19721,11849035,Africa,644,44713,51
84,North Macedonia,17977,191,739,2,14959,158,2279,6,8629,355,188777,90612,2083353,Europe,116,2819,11
85,Croatia,16593,213,280,5,15057,110,1256,23,4048,68,307084,74919,4098861,Europe,247,14639,13
86,Madagascar,16408,31,230,1,15301,162,877,19,589,8,70950,2547,27861082,Africa,1698,121135,393
87,Senegal,14982,37,311,1,12437,102,2234,5,889,18,177154,10514,16849201,Africa,1125,54177,95
88,Zambia,14759,44,332,,13959,22,468,,798,18,155551,8405,18506385,Africa,1254,55742,119
89,Norway,13961,47,274,,11190,,2497,3,2570,50,1053346,193925,5431717,Europe,389,19824,5
90,Albania,13649,131,387,3,7847,115,5415,18,4744,135,83641,29072,2877008,Europe,211,7434,34
91,Sudan,13640,,836,,6764,,6040,,309,19,,,44094990,Africa,3233,52745,
92,Myanmar,13373,948,310,26,3755,364,9308,,245,6,296041,5432,54500117,Asia,4075,175807,184
93,Jordan,11825,1776,61,4,4626,130,7138,48,1156,6,1220822,119360,10228071,Asia,865,167673,8
94,Namibia,11265,125,121,,9014,77,2130,14,4414,47,97952,38382,2552062,Africa,227,21091,26
95,Malaysia,11224,89,136,2,9967,28,1121,16,346,4,1451697,44712,32467554,Asia,2893,238732,22
96,Montenegro,10772,197,169,5,7192,190,3411,17,17151,269,68964,109800,628086,Europe,58,3716,9
97,DRC,10659,28,272,,10139,10,248,,118,3,,,90205725,Africa,8463,331639,
98,Guinea,10634,,66,,9960,,608,24,805,5,32458,2456,13217653,Africa,1243,200267,407
99,Maldives,10194,,34,,9037,,1123,12,18778,63,149135,274723,542855,Asia,53,15966,4
100,Slovakia,10141,567,48,3,4395,66,5698,34,1857,9,457851,83851,5460304,Europe,538,113756,12
101,Finland,9992,100,344,,8100,250,1548,4,1803,62,1038721,187398,5542870,Europe,555,16113,5
102,French Guiana,9955,26,66,,9589,20,300,5,33125,220,66428,221035,300531,South America,30,4554,5
103,Tajikistan,9769,43,76,1,8572,41,1121,,1019,8,,,9589152,Asia,982,126173,
104,Gabon,8752,,54,,7955,,743,5,3910,24,168645,75344,2238333,Africa,256,41451,13
105,Haiti,8740,,227,,6757,,1756,,764,20,27986,2447,11436608,North America,1309,50382,409
106,Mozambique,8728,172,61,2,5232,27,3435,,277,2,138386,4398,31463659,Africa,3605,515798,227
107,Luxembourg,8509,78,124,,7174,38,1211,4,13540,197,830958,1322221,628456,Europe,74,5068,1
108,Uganda,8129,112,75,,4260,227,3794,,176,2,480037,10417,46082010,Africa,5669,614427,96
109,Zimbabwe,7837,,228,,6122,,1487,,525,15,159741,10710,14915739,Africa,1903,65420,93
110,Mauritania,7488,,161,,7111,,216,3,1600,34,79835,17063,4678821,Africa,625,29061,59
111,Jamaica,6482,74,107,6,1867,97,4508,13,2187,36,78622,26522,2964380,North America,457,27704,38
112,Georgia,6192,326,39,3,3120,796,3033,,1553,10,639816,160466,3987243,Asia,644,102237,6
113,Cabo Verde,5900,,59,,5228,,613,,10584,106,76576,137363,557471,Africa,94,9449,7
114,Malawi,5773,1,179,,4263,18,1331,4,300,9,53057,2756,19248012,Africa,3334,107531,363
115,Slovenia,5690,203,150,1,3804,122,1736,25,2737,72,225498,108464,2079010,Europe,365,13860,9
116,Cuba,5597,66,122,,4893,27,582,8,494,11,613994,54216,11324883,North America,2023,92827,18
117,Eswatini,5482,20,109,1,4912,53,461,11,4713,94,31969,27486,1163119,Africa,212,10671,36
118,Djibouti,5416,,61,,5344,,11,,5462,62,76498,77153,991507,Africa,183,16254,13
119,Nicaragua,5170,,151,,2913,,2106,,778,23,,,6643888,North America,1285,43999,
120,Hong Kong,5088,8,105,,4827,20,156,10,677,14,3311279,440798,7512004,Asia,1476,71543,2
121,Equatorial Guinea,5030,,83,,4769,,178,4,3558,59,60417,42733,1413837,Africa,281,17034,23
122,Congo,5008,,89,,3887,,1032,,902,16,,,5550605,Africa,1108,62366,
123,Angola,4905,,179,,1833,,2893,10,148,5,85213,2574,33107850,Africa,6750,184960,389
124,Suriname,4863,,104,,4676,,83,5,8271,177,13937,23705,587928,South America,121,5653,42
125,Rwanda,4836,,29,,3125,,1682,,371,2,492986,37837,13029060,Africa,2694,449278,26
126,CAR,4806,,62,,1840,,2904,2,991,13,32059,6610,4850156,Africa,1009,78228,151
127,Lithuania,4693,115,92,,2365,16,2236,,1730,34,774987,285703,2712560,Europe,578,29484,4
128,Trinidad and Tobago,4517,54,75,1,2560,106,1882,13,3225,54,30977,22117,1400617,North America,310,18675,45
129,Guadeloupe,4487,,42,,2199,,2246,24,11214,105,47049,117581,400141,North America,89,9527,9
130,Syria,4148,,197,,1088,,2863,,236,11,,,17602506,Asia,4244,89353,
131,Bahamas,4022,119,95,4,2141,69,1786,79,10204,241,19776,50171,394170,North America,98,4149,20
132,Runion,3993,111,16,2,2819,,1158,17,4452,18,35419,39491,896893,Africa,225,56056,25
133,Aruba,3934,,26,,3181,,727,12,36808,243,31337,293201,106879,North America,27,4111,3
134,Mayotte,3779,238,42,2,2964,,773,2,13772,153,13000,47377,274392,Africa,73,6533,21
135,Somalia,3588,,99,,2946,,543,,224,6,,,15998684,Africa,4459,161603,
136,Gambia,3579,,112,,2161,,1306,,1471,46,17472,7182,2432810,Africa,680,21722,139
137,Thailand,3564,5,59,,3374,4,131,1,51,0.8,749213,10727,69843663,Asia,19597,1183791,93
138,Sri Lanka,3380,6,13,,3230,,137,,158,0.6,287864,13429,21435578,Asia,6342,1648891,74
139,Estonia,3371,57,64,,2605,41,702,,2541,48,213012,160551,1326758,Europe,394,20731,6
140,Botswana,3172,,16,,710,,2446,1,1342,7,184076,77896,2363094,Africa,745,147693,13
141,Mali,3118,17,131,,2453,10,534,,153,6,53490,2623,20389310,Africa,6539,155644,381
142,Malta,3058,23,35,1,2562,78,461,,6921,79,253983,574835,441836,Europe,144,12624,2
143,Guyana,2846,,78,,1644,,1124,12,3614,99,13988,17763,787495,South America,277,10096,56
144,Iceland,2728,33,10,,2167,6,551,2,7981,29,277139,810841,341792,Europe,125,34179,1
145,South Sudan,2704,4,49,,1290,,1365,,241,4,12044,1073,11225929,Africa,4152,229101,932
146,Benin,2357,17,41,1,1973,13,343,,193,3,203831,16709,12198985,Africa,5176,297536,60
147,Guinea-Bissau,2324,,39,,1549,,736,5,1174,20,,,1979159,Africa,852,50748,
148,Sierra Leone,2222,,72,,1685,,465,,277,9,,,8016148,Africa,3608,111335,
149,Andorra,2050,84,53,,1432,167,565,9,26521,686,137457,1778320,77296,Europe,38,1458,1
