#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,31030961,111873,664916,4040,19990587,149570,10375458,31469,,,,,,North America,,,
,Asia,23299923,73653,375794,986,21765274,75627,1158855,23152,,,,,,Asia,,,
,South America,16105186,70106,421074,1607,14308532,23442,1375580,19880,,,,,,South America,,,
,Europe,30732240,179473,719604,5859,17415210,125173,12597426,29667,,,,,,Europe,,,
,Africa,3625214,10943,93061,589,3122765,12828,409388,2645,,,,,,Africa,,,
,Oceania,50258,7,1078,,34085,13,15095,13,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,104844503,446055,2275542,13081,76637159,386653,25931802,106826,13451,291.9,,,,All,,,
1,USA,27136423,100180,461333,3402,16884131,132061,9790959,23592,81699,1389,316904492,954098,332150930,North America,12,720,1
2,India,10790909,12703,154734,99,10479223,17517,156952,8944,7774,111,198473178,142991,1388012251,Asia,129,8970,7
3,Brazil,9339420,53164,227563,1180,8160929,,950928,8318,43754,1066,28600000,133988,213452652,South America,23,938,7
4,Russia,3901204,16474,74684,526,3365367,24822,461153,2300,26726,512,102800000,704247,145971594,Europe,37,1955,1
5,UK,3871825,19202,109335,1322,1804913,17207,1957577,3638,56857,1606,73448821,1078590,68097051,Europe,18,623,1
6,France,3251160,26362,77595,357,228472,1576,2945093,3277,49743,1187,44710507,684074,65359134,Europe,20,842,1
7,Spain,2913389,31596,60370,565,N/A,N/A,N/A,4836,62298,1291,33901309,724921,46765524,Europe,16,775,1
8,Italy,2583790,13189,89820,476,2059248,15749,434722,2145,42772,1487,33332881,551787,60409016,Europe,23,673,2
9,Turkey,2501079,8102,26354,117,2387384,8314,87341,1523,29468,311,30061437,354187,84874408,Asia,34,3221,3
10,Germany,2252489,12521,60212,826,1973200,19200,219077,4348,26834,717,38533736,459048,83942671,Europe,37,1394,2
11,Colombia,2125622,11025,54877,301,1988958,17616,81787,3482,41514,1072,10273080,200635,51202832,South America,24,933,5
12,Argentina,1943548,,48426,,1738768,,156354,3586,42771,1066,6292787,138484,45440649,South America,23,938,7
13,Mexico,1874092,4384,159533,433,1436482,10734,278077,5692,14446,1230,4721997,36398,129731950,North America,69,813,27
14,Poland,1527016,6802,37897,421,1283698,2302,205421,1369,40374,1002,8750326,231355,37821994,Europe,25,998,4
15,South Africa,1463016,4058,45344,398,1323680,5176,93992,546,24486,759,8369287,140073,59749292,Africa,41,1318,7
16,Iran,1438286,6870,58189,79,1229391,6194,150706,3838,16996,688,9449658,111663,84626330,Asia,59,1454,9
17,Ukraine,1227164,3285,23089,165,1045473,10101,158602,177,28161,530,6299699,144564,43577321,Europe,36,1887,7
18,Peru,1149764,,41354,,1062850,,45560,1956,34587,1244,6395019,192376,33242264,South America,29,804,5
19,Indonesia,1111671,11984,30770,189,905665,9135,175236,,4039,112,9433569,34275,275229961,Asia,248,8945,29
20,Czechia,1003657,9057,16683,76,893931,281,93043,1002,93618,1556,6312121,588775,10720761,Europe,11,643,2
