#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,31685520,85420,687668,1887,20707102,152867,10290750,29595,,,,,,North America,,,
,Asia,23641260,62541,380442,881,22163997,71516,1096821,22608,,,,,,Asia,,,
,South America,16466215,33479,429800,1059,14759492,63321,1276923,19881,,,,,,South America,,,
,Europe,31423751,97580,740324,3258,18053863,112217,12629564,28842,,,,,,Europe,,,
,Africa,3697429,9108,95625,422,3218137,12720,383667,2488,,,,,,Africa,,,
,Oceania,50396,11,1078,,34128,3,15190,8,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,106965292,288139,2334952,7507,78937425,412644,25692915,103422,13723,299.6,,,,All,,,
1,USA,27687796,74198,476286,1344,17491985,136815,9719525,21831,83352,1434,325247693,979139,332177397,North America,12,697,1
2,India,10847698,8855,155192,78,10546725,13649,145781,8944,7814,112,201900614,145441,1388197453,Asia,128,8945,7
3,Brazil,9548079,23439,232170,609,8447645,50458,868264,8318,44727,1088,28600000,133975,213473262,South America,22,919,7
4,Russia,3983197,15916,77068,407,3472091,15881,434038,2300,27287,528,104700000,717259,145972446,Europe,37,1894,1
5,UK,3959784,14104,112798,333,1950886,35257,1896100,3505,58145,1656,78206286,1148371,68101913,Europe,17,604,1
6,France,3341365,4317,79423,458,233993,1016,3027949,3363,51122,1215,46751422,715279,65361102,Europe,20,823,1
7,Spain,2989085,19305,62295,303,N/A,N/A,N/A,4732,63916,1332,35782465,765142,46765771,Europe,16,751,1
8,Italy,2644707,7970,91580,307,2133523,15082,419604,2143,43781,1516,34506996,571234,60407806,Europe,23,660,2
9,Turkey,2539559,8103,26900,103,2449273,8567,63386,1310,29917,317,30755784,362315,84886799,Asia,33,3156,3
10,Germany,2296230,4720,62597,469,2041300,12100,192333,3957,27354,746,40705522,484899,83946321,Europe,37,1341,2
11,Colombia,2161462,4246,56290,297,2034228,6895,70944,3482,42208,1099,10553968,206091,51210236,South America,24,910,5
12,Argentina,1980347,,49171,,1778965,,152211,3550,43576,1082,6508214,143207,45446309,South America,23,924,7
