#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,31708124,6430,688427,574,20749458,13999,10270239,29165,,,,,,North America,,,
,Asia,23676632,35281,380956,511,22199220,35104,1096456,22581,,,,,,Asia,,,
,South America,16479874,1220,430341,68,14774054,1375,1275479,19853,,,,,,South America,,,
,Europe,31480505,48343,742391,1923,18146098,82677,12592016,28863,,,,,,Europe,,,
,Africa,3703973,2683,95692,44,3223775,3660,384506,2568,,,,,,Africa,,,
,Oceania,50428,6,1080,,34137,9,15211,5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,107100257,93963,2338902,3120,79127448,136824,25633907,103035,13740,300.1,,,,All,,,
1,USA,27702063,1394,476421,13,17514990,2376,9710652,21435,83394,1434,325516348,979932,332182690,North America,12,697,1
2,India,10847790,,155195,,10546905,,145690,8944,7814,112,201900614,145437,1388234493,Asia,128,8945,7
3,Brazil,9550301,,232248,,8447645,,870408,8318,44737,1088,28600000,133972,213477384,South America,22,919,7
4,Russia,3998216,15019,77598,530,3493886,21795,426732,2300,27390,532,105000000,719313,145972616,Europe,37,1881,1
5,UK,3959784,,112798,,1950886,,1896100,3505,58144,1656,78206286,1148355,68102885,Europe,17,604,1
6,France,3341365,,79423,,233993,,3027949,3363,51121,1215,46751422,715275,65361495,Europe,20,823,1
7,Spain,2989085,,62295,,N/A,N/A,N/A,4732,63916,1332,35782465,765141,46765820,Europe,16,751,1
8,Italy,2644707,,91580,,2133523,,419604,2143,43781,1516,34506996,571236,60407564,Europe,23,660,2
9,Turkey,2539559,,26900,,2449273,,63386,1310,29916,317,30755784,362305,84889277,Asia,33,3156,3
10,Germany,2297720,1394,62796,199,2057300,16000,177624,3957,27371,748,40705522,484895,83947051,Europe,37,1337,2
11,Colombia,2161462,,56290,,2034228,,70944,3482,42206,1099,10553968,206085,51211717,South America,24,910,5
12,Argentina,1985501,,49398,,1786178,,149925,3526,43688,1087,6538865,143878,45447441,South America,23,920,7
13,Mexico,1936013,3868,166731,531,1501580,11503,267702,5692,14921,1285,4902400,37782,129754143,North America,67,778,26
14,Poland,1556685,4029,39360,227,1317474,4618,199851,1323,41159,1041,8976048,237328,37821317,Europe,24,961,4
15,Iran,1481396,7640,58625,89,1266518,6473,156253,3762,17501,693,9779202,115533,84643954,Asia,57,1444,9
16,South Africa,1477511,,46473,,1363947,,67091,546,24723,778,8511410,142423,59761549,Africa,40,1286,7
17,Ukraine,1249646,2656,23771,127,1084590,8847,141285,177,28679,546,6350442,145742,43573036,Europe,35,1833,7
18,Peru,1191221,,42467,,1100053,,48701,2006,35826,1277,6636133,199584,33249795,South America,28,783,5
19,Indonesia,1174779,8700,31976,213,973452,10424,169351,,4268,116,9791928,35571,275277348,Asia,234,8609,28
20,Czechia,1045132,7663,17497,67,932156,475,95479,1032,97484,1632,6650272,620298,10721086,Europe,10,613,2
21,Netherlands,1007981,,14428,,N/A,N/A,N/A,542,58747,841,6970400,406249,17157967,Europe,17,1189,2
22,Canada,808120,,20835,,747110,,40175,713,21298,549,22340714,588797,37943010,North America,47,1821,2
23,Portugal,770502,2583,14557,203,628078,15157,127867,862,75699,1430,7624184,749044,10178550,Europe,13,699,1
24,Chile,755350,,19056,,713711,,22583,1506,39309,992,8439282,439184,19215810,South America,25,1008,2
25,Romania,749434,2797,19056,95,695398,2717,34980,937,39116,995,5610170,292819,19159162,Europe,26,1005,3
26,Belgium,726483,873,21423,34,49983,72,655077,299,62518,1844,8617143,741559,11620313,Europe,16,542,1
27,Israel,700479,3951,5192,21,625167,1854,70120,1088,76159,564,11120592,1209077,9197590,Asia,13,1771,1
28,Iraq,632257,1994,13134,8,602018,977,17105,208,15509,322,6016017,147575,40765829,Asia,64,3104,7
29,Sweden,596174,,12188,40,N/A,N/A,N/A,234,58809,1202,5510486,543572,10137542,Europe,17,832,2
30,Pakistan,556519,1008,12066,40,512943,1441,31510,1797,2490,54,8256378,36945,223479174,Asia,402,18521,27
