#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33206439,76519,746773,3458,22801138,90289,9658528,22855,,,,,,North America,,,
,Asia,24714464,76869,394786,866,23251175,63529,1068503,21902,,,,,,Asia,,,
,South America,17647140,79268,459020,1614,16020675,81290,1167445,19077,,,,,,South America,,,
,Europe,33550271,164251,801708,3623,23109564,153693,9638999,25638,,,,,,Europe,,,
,Africa,3882497,10412,102607,321,3434080,12532,345810,2498,,,,,,Africa,,,
,Oceania,50953,33,1086,1,34258,7,15609,5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,113052485,407352,2505995,9883,88651596,401340,21894894,91975,14504,321.5,,,,All,,,
1,USA,28962147,62823,517140,2107,19305908,79816,9139099,16270,87167,1556,352306055,1060326,332262090,North America,11,642,1
2,India,11046432,17106,156742,144,10736433,12289,153257,8944,7954,113,213036275,153397,1388790098,Asia,126,8860,7
3,Brazil,10324463,63842,249957,1311,9281018,65854,793488,8318,48349,1171,28600000,133933,213539214,South America,21,854,7
4,Russia,4200902,11749,84430,383,3751562,12218,364910,2300,28778,578,109800000,752183,145975172,Europe,35,1729,1
5,UK,4144577,9938,121747,442,2666466,59467,1356364,2273,60845,1787,87621588,1286331,68117471,Europe,16,560,1
6,France,3661410,31519,85321,277,253450,1367,3322639,3436,56013,1305,51434422,786851,65367398,Europe,18,766,1
7,Spain,3170644,9212,68468,389,2589996,28894,512180,3241,67797,1464,38491517,823056,46766560,Europe,15,683,1
8,Italy,2848564,16424,96666,318,2362465,14599,389433,2157,47159,1600,38873708,643563,60403935,Europe,21,625,2
9,Turkey,2665194,9561,28285,72,2540293,5297,96616,1200,31382,333,32684747,384859,84926450,Asia,32,3003,3
10,Germany,2416029,10766,69610,396,2217700,10000,128719,3037,28777,829,42872730,510645,83958002,Europe,35,1206,2
11,Colombia,2237542,3953,59260,142,2134054,4563,44228,2509,43673,1157,11302192,220600,51233931,South America,23,865,5
12,Argentina,2080824,3596,51524,14,1881890,3992,147410,3504,45768,1133,7272015,159950,45464422,South America,22,882,6
13,Mexico,2052266,8634,181809,1273,1607869,5845,262588,4798,15810,1401,5319005,40975,129809626,North America,63,714,24
14,Poland,1661109,12146,42808,372,1391981,2465,226320,1321,43922,1132,9656731,255337,37819625,Europe,23,883,4
15,Iran,1598875,8270,59736,73,1365253,6712,173886,3705,18880,705,10616717,125363,84688013,Asia,53,1418,8
16,South Africa,1507448,1862,49523,110,1422622,3163,35303,546,25211,828,8967460,149977,59792193,Africa,40,1207,7
17,Ukraine,1317694,5850,25461,152,1155422,3645,136811,177,30248,584,6772495,155467,43562325,Europe,33,1711,6
18,Indonesia,1306141,7533,35254,240,1112725,7735,158162,,4743,128,10574891,38399,275395814,Asia,211,7812,26
19,Peru,1293497,,45487,,1196515,,51495,2095,38880,1367,7332078,220390,33268624,South America,26,731,5
20,Czechia,1184352,15672,19682,64,1037430,255,127240,1389,110461,1836,7676188,715936,10721897,Europe,9,545,1
21,Netherlands,1068960,4362,15406,63,N/A,N/A,N/A,533,62295,898,6970400,406212,17159517,Europe,16,1114,2
22,Canada,854181,1912,21789,27,801912,2082,30480,556,22504,574,23880652,629157,37956557,North America,44,1742,2
23,Chile,807872,2555,20173,22,767332,3428,20367,1629,42027,1049,9152297,476124,19222527,South America,24,953,2
24,Portugal,800586,1480,16136,50,709054,3078,75396,567,78664,1585,8104012,796280,10177337,Europe,13,631,1
25,Romania,788048,3337,20086,73,731049,2797,36913,969,41143,1049,5961208,311226,19153931,Europe,24,954,3
26,Israel,763756,4184,5660,26,717922,5367,40174,785,83039,615,11783157,1281114,9197590,Asia,12,1625,1
27,Belgium,757696,2102,21956,33,51767,37,683973,348,65193,1889,9239801,795001,11622376,Europe,15,529,1
28,Iraq,680288,4306,13324,13,625447,2110,41517,377,16673,327,6685474,163848,40802910,Asia,60,3062,6
29,Sweden,647470,,12793,41,N/A,N/A,N/A,223,63852,1262,5917399,583563,10140119,Europe,16,793,2
30,Pakistan,574580,1196,12708,50,538207,1964,23665,1632,2569,57,8790986,39306,223655249,Asia,389,17600,25
31,Philippines,566420,1557,12129,22,523321,392,30970,785,5125,110,8645594,78224,110523779,Asia,195,9112,13
32,Switzerland,552698,1343,9942,12,503807,1425,38949,180,63560,1143,4968502,571377,8695660,Europe,16,875,2
33,Bangladesh,544544,428,8379,5,493798,911,42367,,3285,51,3987676,24058,165751782,Asia,304,19782,42
34,Morocco,482128,419,8592,18,466815,710,6721,295,12963,231,5611859,150883,37193557,Africa,77,4329,7
35,Austria,450376,2006,8470,36,424348,1334,17558,256,49822,937,5206796,575989,9039745,Europe,20,1067,2
36,Serbia,446313,3460,4383,17,400347,,41583,152,51215,503,2888376,331448,8714428,Europe,20,1988,3
37,Japan,427467,1011,7584,55,403381,1572,16502,487,3387,60,8026999,63593,126224164,Asia,295,16643,16
38,Hungary,410129,2855,14552,102,313450,2602,82127,407,42525,1509,3552261,368325,9644371,Europe,24,663,3
39,UAE,378637,3102,1164,19,370381,3814,7092,,37986,117,29871071,2996790,9967690,Asia,26,8563,0
40,Jordan,376441,4024,4611,22,341021,1807,30809,218,36659,449,4476281,435914,10268721,Asia,27,2227,2
41,Saudi Arabia,376021,353,6475,5,367015,280,2531,483,10693,184,13463804,382887,35163873,Asia,94,5431,3
42,Lebanon,362850,3513,4508,62,277741,2592,80601,911,53317,662,2951383,433675,6805515,Asia,19,1510,2
43,Panama,337805,,5772,,322238,,9795,195,77503,1324,1865709,428051,4358610,North America,13,755,2
44,Slovakia,298337,3547,6775,104,255300,,36262,668,54627,1241,1998978,366022,5461362,Europe,18,806,3
45,Malaysia,291774,3545,1088,12,260009,3331,30677,189,8941,33,6025214,184629,32634103,Asia,112,29995,5
46,Belarus,281707,1279,1939,9,271733,1444,8035,,29819,205,4824611,510687,9447300,Europe,34,4872,2
47,Ecuador,278779,2999,15634,67,238817,,24328,490,15648,878,983201,55186,17816039,South America,64,1140,18
48,Nepal,273760,94,2684,1,270139,71,937,,9288,91,2150225,72952,29474658,Asia,108,10982,14
49,Georgia,269438,443,3463,6,263257,461,2718,,67627,869,2601342,652918,3984180,Asia,15,1150,2
50,Bolivia,244380,1204,11508,38,188645,2527,44227,71,20753,977,687458,58378,11775920,South America,48,1023,17
51,Bulgaria,242124,1733,10026,48,202005,505,30093,369,35018,1450,1627934,235445,6914293,Europe,29,690,4
52,Croatia,241048,688,5477,15,232892,195,2679,63,58954,1340,1321336,323164,4088747,Europe,17,747,3
53,Dominican Republic,236883,673,3066,9,187422,719,46395,232,21696,281,1187973,108805,10918345,North America,46,3561,9
54,Azerbaijan,233644,220,3206,2,228157,145,2281,,22910,314,2571016,252100,10198381,Asia,44,3181,4
55,Tunisia,230443,662,7869,26,192282,2127,30292,270,19367,661,964363,81048,11898673,Africa,52,1512,12
56,Ireland,216870,570,4237,56,23364,,189269,136,43605,852,3467852,697269,4973477,Europe,23,1174,1
57,Kazakhstan,209562,753,2540,,193679,946,13343,221,11075,134,7017565,370868,18921980,Asia,90,7450,3
58,Denmark,209079,523,2345,2,200715,452,6019,47,36014,404,16414865,2827491,5805452,Europe,28,2476,0
59,Costa Rica,203097,,2785,,173591,,26721,144,39634,543,662941,129373,5124251,North America,25,1840,8
60,Lithuania,195481,631,3200,10,181230,590,11051,153,72470,1186,2081601,771701,2697420,Europe,14,843,1
61,Slovenia,187005,1089,3802,10,171905,1378,11298,107,89944,1829,895676,430795,2079124,Europe,11,547,2
62,Kuwait,187005,1001,1062,5,175048,960,10895,147,43375,246,1755500,407180,4311360,Asia,23,4060,2
